[제조]매출액증가율,[제조]유형자산증가율,[제조]비유동자산증가율,[제조]총자본증가율,[제조]자기자본증가율,[제조]유동자산증가율,[제조]순이익증가율,[제조]재고자산증가율,[제조]매출액총이익률,[제조]매출액순이익률,[제조]총자본사업이익률,[제조]총자본순이익률,[제조]자기자본순이익률,[제조]1주당순이익,[제조]1주당매출액,[제조]총자본회전률,[제조]자기자본회전률,[제조]비유동자산회전률,[제조]재고자산회전률,[제조]매출채권회전률,[제조]매입채무회전률,[제조]매입채무회전기간,[제조]재고자산회전기간,[제조]매출채권회전기간,[제조]1회전기간,[제조]운전자본회전률,[제조]순운전자본회전률,[제조]유동자산회전률,[제조]당좌자산회전률,[제조]유동비율,[제조]당좌비율,[제조]현금비율,[제조]부채비율,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]부가가치,[제조]총자본투자효율,[제조]설비투자효율,[제조]기계투자효율,[제조]부가가치율,[제조]노동소득분배율,[제조]자본분배율,[제조]이윤분배율,[제조]유형자산회전율,[제조]이자보상배율(이자비용),label
15.84,6.36,6.66,5.19,16.73,-1.56,-38.59,0.0,15.78,3.11,6.79,3.7,10.05,57.0,1681.03,1.19,3.23,1.43,25.97,16.79,17.89,20.4,14.05,21.73,0.07,0.04,1.79,3.74,5.56,33.41,24.24,8.11,171.58,-22.07,104.08,226.27,16.68,36.82,53800.62,53.51,68.89,115.91,44.99,54.35,45.65,6.91,1.47,2.69,0
51.01,7.93,-0.02,-4.42,-11.08,-8.81,-49.46,0.21,64.25,-44.66,-6.12,-9.77,-10.57,-71.0,156.53,0.22,0.24,0.43,10.92,16.41,86.45,3.51,33.42,22.24,0.02,0.0,0.41,0.45,0.47,957.75,860.06,288.17,12.29,42.8,620.75,58.63,47.78,89.05,3113.03,9.78,24.9,100.27,43.68,120.65,-20.65,-102.26,0.59,-23.52,0
-83.45,33.31,9.08,-1.45,-85.23,-7.67,564.63,0.0,-0.06,-157.46,-6.23,-39.36,-58.89,-1934.0,86.55,0.15,0.49,0.4,15.71,6.8,40.11,9.1,23.23,53.65,0.01,0.0,0.12,0.25,0.26,65.91,65.91,2.12,302.31,-22.07,69.86,226.43,58.92,23.99,-15435.0,-10.53,-386.5,-2412.95,-79.7,0.0,0.0,0.0,0.45,-1.07,0
10.52,27.76,27.35,5.15,6.07,-11.28,-31.18,29.14,25.12,8.8,21.64,11.7,13.05,650.0,11216.49,1.33,1.48,2.82,16.28,5.93,52.53,6.95,22.42,61.52,0.01,0.0,2.03,2.51,2.97,627.79,511.6,161.66,11.02,40.78,1558.41,57.18,48.5,90.07,21058.72,23.95,51.18,205.55,18.47,32.34,67.66,47.66,2.96,572.29,0
75.57,-7.75,-7.44,36.55,101.41,93.97,0.0,27.52,17.5,10.17,5.97,9.09,85.9,544.0,5324.62,0.89,4.67,1.94,5.79,4.69,4.91,74.39,63.05,77.8,0.02,0.18,0.73,1.66,2.33,72.1,54.54,11.09,302.31,-22.07,174.28,226.43,61.62,23.99,10506.29,20.8,74.42,364.66,26.85,36.15,63.85,37.86,2.66,2.13,0
72.72,-53.48,97.26,67.85,89.41,-13.22,0.0,123.63,26.79,28.03,0.68,4.53,5.26,71.0,120.1,0.1,0.12,0.17,217.91,3.96,4.42,81.54,0.96,92.1,0.07,0.0,0.2,0.26,0.26,356.38,355.94,51.49,9.54,20.99,243.38,77.58,29.18,91.29,12510.15,5.26,2365.36,72527.6,64.43,22.17,77.83,68.78,44.87,-0.12,0
47.45,-3.75,-31.07,-22.42,-31.01,9.37,-65.6,14.36,59.64,-4.37,-1.33,-1.16,-1.52,-239.0,5376.39,0.27,0.35,0.35,6.0,10.52,32.05,11.39,60.8,34.7,0.01,0.0,0.95,1.05,1.28,809.97,664.96,174.96,40.67,26.44,2516.33,98.24,30.16,71.09,6883.99,4.95,16.16,168.28,16.29,134.54,-34.54,-26.85,0.97,-9.26,0
0.74,6.65,-0.76,-1.72,4.97,-2.07,-40.7,-12.72,7.45,1.97,4.57,2.8,5.22,1055.0,36483.08,1.42,2.65,5.3,7.69,3.12,19.07,19.14,47.48,117.05,0.01,0.0,1.29,1.94,2.59,177.05,135.0,14.39,80.49,31.81,3552.55,48.55,73.1,55.4,20112.97,12.24,55.52,700.21,8.55,56.67,43.33,23.09,5.98,3.98,0
-7.49,3.46,4.02,2.54,5.36,-0.11,0.0,7.0,11.51,2.51,2.55,1.54,2.94,107.0,4725.1,0.61,1.27,0.95,3.51,4.93,15.06,24.24,103.99,74.02,0.01,0.0,0.78,1.74,3.44,80.45,39.28,11.9,104.23,-8.46,739.67,133.12,34.82,48.96,32385.98,13.87,23.85,49.42,22.93,51.53,48.47,10.95,1.01,1.47,0
15.62,2.07,55.57,16.66,12.69,-3.99,-5.54,56.43,67.3,13.05,15.09,12.53,14.52,3174.0,36483.08,0.96,1.11,2.35,12.06,19.66,52.56,6.94,30.25,18.57,0.02,0.0,1.38,1.62,1.88,516.0,429.52,143.14,17.53,43.35,3552.55,54.33,53.77,85.09,86017.8,24.84,192.31,2231.93,27.88,33.67,66.33,46.83,6.84,69.41,0
3.08,0.64,3.68,0.43,5.27,-3.29,0.0,10.21,30.41,2.96,4.75,3.31,6.57,221.0,7631.28,1.12,2.31,2.06,6.97,5.1,12.2,29.93,52.38,71.52,0.01,0.0,1.32,2.45,3.77,116.46,72.85,5.97,101.85,6.34,670.02,111.32,44.85,49.54,32204.86,25.84,65.41,277.66,23.16,64.54,35.46,12.77,2.81,4.94,0
-34.13,10.86,12.5,3.19,3.18,-38.77,-68.01,0.0,52.7,8.07,-5.96,2.58,3.56,1325.0,16160.96,0.32,0.44,0.37,0.0,11.04,17.03,21.43,0.0,33.07,0.07,0.0,1.09,2.22,2.22,64.57,64.57,18.4,38.27,-5.91,3552.55,123.36,15.82,72.32,51875.58,15.35,182.6,1466.68,48.77,70.98,29.02,16.55,3.94,-12.39,0
20.54,0.96,11.89,8.99,15.88,7.47,0.0,-7.69,44.62,14.75,11.55,10.0,10.89,148.0,973.13,0.68,0.74,1.94,7.89,6.86,21.36,17.09,46.25,53.18,0.01,0.0,0.96,1.04,1.2,972.03,860.06,101.77,5.8,59.43,1415.68,37.33,64.71,94.52,4353.97,16.33,151.7,575.33,25.14,34.79,65.21,58.69,6.06,69.61,0
-28.55,26.02,-11.78,-25.63,-49.53,-29.52,0.0,33.25,27.95,-22.63,-20.74,-32.03,-58.89,-636.0,2810.22,1.42,3.02,5.97,20.05,20.71,23.29,15.67,18.21,14.24,0.06,0.04,1.44,1.85,2.04,305.38,266.33,42.76,171.62,49.73,124.57,70.79,73.94,36.82,2510.34,22.71,1621.91,14308.01,13.69,184.4,-84.4,-165.28,44.87,-18.12,0
-7.9,-8.91,-8.1,-9.38,1.05,-11.02,58.76,0.0,9.01,1.64,2.2,2.7,5.53,123.0,6782.01,1.65,2.99,2.89,13.13,7.57,14.61,24.98,27.81,48.23,0.02,0.16,2.03,3.74,5.4,181.47,128.57,17.04,81.55,19.32,441.41,103.42,43.04,55.08,14602.01,37.22,72.99,260.24,22.6,71.74,28.26,7.25,3.23,2.48,0
0.97,34.75,27.88,31.83,5.89,33.31,-99.42,49.09,14.27,0.03,2.41,0.03,0.08,2.0,2271.98,0.96,2.61,3.59,3.08,6.65,4.99,73.19,118.4,54.88,0.01,0.21,0.71,1.32,2.3,113.94,62.98,14.39,199.84,9.0,557.86,79.32,73.54,33.35,3172.75,2.12,9.7,0.0,2.5,0.0,0.0,1.18,4.46,1.24,0
-24.57,0.12,-7.05,0.25,2.72,6.95,0.0,-3.46,14.32,-3.28,1.75,-3.39,-6.92,-556.0,21785.64,1.03,2.44,2.24,6.87,9.43,12.34,29.59,53.1,38.7,0.02,0.25,1.15,1.92,2.66,177.4,130.41,77.48,105.62,24.27,1558.45,91.24,55.63,48.63,44964.82,18.18,54.19,156.34,17.64,87.67,12.33,-18.61,3.06,1.19,0
29.94,-10.35,-1.58,17.31,-6.77,22.82,-137.26,-52.57,0.27,-1.23,-3.14,-2.83,-5.21,-810.0,36483.08,1.79,4.01,6.59,62.99,20.62,15.89,22.96,5.79,17.7,0.07,0.01,1.9,2.9,3.04,172.22,167.6,4.36,94.8,34.0,2850.42,36.88,81.07,51.33,175124.17,111.85,1151.37,21662.61,52.51,99.76,0.24,-2.35,20.67,-10.75,0
-5.86,-14.54,-1.84,-11.99,-5.15,-21.39,-35.44,76.16,25.62,-6.96,-1.13,-3.32,-5.14,-199.0,5032.31,0.48,1.19,0.94,198.32,5.41,9.5,38.41,1.84,67.44,0.03,0.01,0.47,0.97,0.97,87.23,86.62,17.72,143.27,-6.79,754.85,130.47,46.37,41.11,20167.12,7.31,32.75,588.22,14.36,90.52,9.48,-48.5,2.1,-1.46,0
42.38,53.62,58.03,21.13,4.31,-15.08,-81.97,-27.0,27.65,1.77,3.48,1.35,2.94,94.0,4667.66,0.76,1.66,1.32,6.03,6.28,9.09,40.16,60.53,58.15,0.01,0.31,1.04,1.81,2.58,120.43,87.23,22.76,133.33,6.0,573.91,150.76,35.39,42.86,17391.66,18.61,42.68,116.33,26.69,65.65,34.35,6.62,1.81,1.64,0
-1.69,-2.92,47.14,8.85,3.56,-5.25,-90.24,6.91,27.83,0.88,7.61,0.46,0.52,27.0,2831.31,0.52,0.59,1.64,4.82,9.16,25.31,14.42,75.72,39.83,0.01,0.0,0.71,0.77,0.91,972.03,860.06,288.17,15.81,60.11,974.78,42.12,63.63,86.35,10037.32,12.88,64.19,265.45,25.74,88.21,11.79,3.42,2.45,168.23,0
-18.23,-27.4,-17.02,-17.72,-51.42,-19.39,-71.42,-18.22,3.92,-36.64,-8.33,-16.32,-58.89,-298.0,810.97,0.45,2.11,0.63,5.06,3.19,4.31,81.54,72.18,114.29,0.01,0.25,0.42,1.52,2.17,34.9,24.35,2.5,302.31,-22.07,49.53,226.43,29.03,23.99,-475.67,-1.04,-3.46,-27.64,-2.1,0.0,0.0,0.0,1.33,-2.47,0
-19.25,-1.65,-2.01,-3.23,-10.97,-4.24,0.0,-8.41,11.22,-4.91,-3.04,-4.79,-10.26,-184.0,3622.4,0.98,2.09,2.14,5.47,4.4,7.86,46.46,66.68,82.9,0.01,0.49,1.09,1.8,2.67,163.31,110.92,22.75,123.5,20.95,326.57,102.71,54.04,44.74,13750.6,12.77,31.89,93.63,12.87,104.88,-4.88,-38.17,2.46,-2.23,0
-17.9,67.56,97.26,71.67,1.43,-4.2,-206.32,120.77,38.61,-15.37,7.14,-6.72,-12.17,-180.0,1173.07,0.44,0.79,0.77,183.79,15.34,20.88,17.48,1.99,23.79,0.07,0.01,0.5,1.01,1.02,52.37,51.96,16.13,145.59,-22.07,1374.26,169.74,30.89,40.72,2236.43,2.26,53.93,334.83,7.06,182.67,-82.67,-181.31,9.57,1.18,0
8.54,4.27,4.19,-3.9,-16.15,-10.02,0.0,1.49,8.15,-15.28,-5.5,-9.42,-18.21,-805.0,4990.74,0.62,1.19,1.37,4.08,4.19,9.16,39.84,89.41,87.15,0.01,0.0,0.68,1.12,1.54,144.59,102.5,20.66,107.78,16.44,3552.55,97.01,53.31,48.13,12581.81,10.89,29.03,103.78,17.32,142.91,-42.91,-88.23,1.51,-6.5,0
14.83,0.91,23.04,0.87,2.76,-4.04,-18.33,-10.54,55.0,7.43,10.73,7.86,11.04,125.0,1693.97,1.06,1.49,5.25,24.58,6.91,12.33,29.59,14.85,52.78,0.03,0.05,1.0,1.32,1.4,314.04,297.72,83.8,39.21,53.06,231.13,30.83,77.86,71.83,20796.94,32.09,354.24,0.0,30.47,61.96,38.04,24.37,11.68,3145.21,0
-10.77,-6.03,-7.27,-4.84,-2.9,-2.47,-37.59,-7.76,31.3,-16.65,-7.01,-8.85,-15.36,-81.24,567.04,0.53,1.11,1.09,2.13,3.4,9.95,36.7,157.66,107.3,0.0,0.0,0.55,1.04,2.02,113.76,59.94,14.86,108.65,6.28,102.99,100.32,51.92,47.93,6297.5,9.79,35.49,160.81,17.97,140.25,-40.25,-92.67,1.87,-3.34,0
-59.08,-14.18,10.37,3.97,-31.42,-6.91,0.0,-23.34,-3.11,-42.95,-12.24,-15.66,-35.4,-1540.0,4113.47,0.36,0.93,0.56,2.49,2.97,13.35,27.34,146.69,122.77,0.0,0.0,0.44,1.04,1.79,60.49,37.74,2.13,224.98,-21.67,702.02,217.17,33.17,30.77,8181.09,3.53,8.59,13.72,9.86,184.4,-84.4,-181.31,0.8,-5.76,0
3.06,-5.65,-0.78,4.61,10.92,13.13,38.76,13.43,48.81,7.02,7.97,4.66,11.49,829.0,11426.6,0.66,1.62,1.11,3.46,5.86,17.94,20.34,105.58,62.33,0.01,0.0,0.81,1.65,3.14,116.97,61.24,12.58,136.43,6.09,1484.93,137.28,41.93,42.3,45283.22,23.93,87.77,1814.07,36.82,64.53,35.47,19.07,2.31,7.82,0
-7.63,-0.46,-1.38,-9.79,-19.48,-23.07,143.8,-15.34,-5.52,-33.8,-13.48,-16.75,-21.59,-1419.0,4199.97,0.5,0.64,0.78,2.95,6.79,8.38,43.58,123.68,53.74,0.01,0.67,1.11,1.37,2.57,344.72,175.46,69.45,37.04,23.48,1172.86,91.72,33.07,72.97,1947.86,3.37,6.37,108.33,6.44,184.4,-84.4,-181.31,0.83,-21.374285714285715,0
-10.6,9.52,47.16,19.78,-12.26,-7.43,87.76,0.0,4.83,-55.35,-14.44,-19.58,-42.1,-355.0,587.39,0.35,0.76,0.58,22.33,3.0,9.44,38.68,16.35,121.8,0.01,0.06,0.46,0.91,0.95,102.23,98.05,34.45,115.06,0.84,154.45,131.67,38.77,46.5,53.67,0.22,2.27,10.12,0.62,184.4,-84.4,-181.31,3.67,-16.43,0
-8.48,0.91,1.31,-1.02,1.6,-1.75,-35.76,1.0,47.49,0.81,1.34,0.88,1.2,40.0,4693.57,1.08,1.48,4.48,3.07,3.29,33.47,10.9,119.03,110.98,0.0,0.0,1.11,1.42,2.65,364.29,192.96,34.65,34.96,54.86,641.04,32.91,75.61,74.1,32435.32,28.39,217.82,5671.02,26.16,71.54,28.46,3.11,8.36,2.98,0
23.79,1.65,26.94,71.67,101.41,100.82,49.92,0.0,0.0,-157.46,-14.09,-13.92,-14.09,-1335.0,46.43,0.01,0.01,0.04,0.48,0.0,0.0,0.0,157.66,0.0,0.0,0.67,0.01,0.01,0.01,972.03,860.06,288.17,1.27,86.96,1689.38,12.63,87.53,98.74,-4283.55,-7.7,-82.05,-410.02,-79.7,0.0,0.0,0.0,0.06,-94.35,0
12.13,6.53,8.6,17.27,23.87,24.48,93.87,2.89,22.4,7.83,17.32,11.45,21.76,417.0,5326.87,1.46,2.78,3.36,170.75,10.84,86.45,0.33,2.14,33.68,0.03,0.0,1.47,2.59,2.63,136.26,134.37,16.33,85.47,15.43,424.04,77.96,57.97,53.92,59150.57,38.76,194.19,206.18,28.61,34.59,65.41,27.36,6.45,26.13,0
-6.3,-4.43,-3.83,-5.28,4.21,-7.19,0.0,-12.11,20.35,2.47,0.88,1.56,3.82,217.0,7685.4,0.63,1.17,1.1,5.95,5.41,13.08,27.9,61.32,67.48,0.01,0.0,0.86,1.48,1.98,145.77,110.46,35.74,76.59,13.26,1119.17,102.02,42.23,56.63,23064.89,18.92,41.08,154.08,29.07,70.28,29.72,8.5,1.37,0.52,0
-10.47,14.53,3.9,18.49,-3.89,38.16,-85.95,-5.0,23.23,0.98,4.13,0.39,0.45,19.0,3447.45,0.4,0.88,0.75,7.39,2.98,16.78,21.75,49.37,122.39,0.01,0.0,0.45,0.86,0.98,114.28,103.1,49.27,143.84,6.21,745.8,122.76,49.66,41.01,17885.5,17.37,48.85,183.95,47.11,73.35,26.65,2.07,1.09,2.64,0
3.51,16.37,13.98,15.75,14.64,16.58,16.59,37.76,52.88,17.88,15.86,14.42,16.03,2457.0,13598.45,0.81,0.9,2.56,4.74,6.45,31.03,11.76,76.95,56.56,0.01,0.0,1.04,1.18,1.57,736.95,540.13,288.17,12.12,59.4,3227.72,35.06,68.73,89.19,63166.94,34.9,173.76,1656.38,46.44,47.2,52.8,38.5,3.21,392.62,0
-42.27,-15.15,-14.72,13.46,30.04,32.27,56.9,-10.73,4.5,-18.38,-13.52,-13.78,-25.59,-1444.0,9479.78,0.75,1.39,2.16,5.15,2.65,3.35,81.54,70.83,137.83,0.01,0.22,0.72,1.15,1.48,190.13,155.04,87.33,74.62,33.14,849.63,52.54,69.91,57.27,891.82,1.17,4.15,19.27,1.66,184.4,-84.4,-181.31,2.29,-20.62,0
6.48,53.18,25.64,10.34,14.3,-0.13,10.71,25.81,49.28,14.95,16.71,13.17,15.81,1048.0,7079.82,0.88,1.07,2.02,5.34,7.5,66.52,5.49,68.33,48.67,0.01,0.0,1.35,1.56,2.21,515.76,347.61,170.92,18.96,43.31,1413.69,55.05,53.72,84.06,29466.66,34.94,98.86,2123.75,41.61,45.47,54.53,35.93,2.87,82.22,0
-48.58,119.29,-32.96,-60.09,-89.02,-65.15,-206.32,0.0,50.69,-157.46,-13.84,-39.36,-58.89,-1934.0,698.23,0.22,0.31,1.19,18.12,1.33,86.45,4.11,20.15,162.17,0.0,0.0,0.23,0.28,0.28,174.79,174.79,5.84,302.31,31.49,87.37,106.25,73.59,24.86,-13175.3,-10.53,-206.52,-2412.95,-79.7,0.0,0.0,0.0,3.09,-29.43,0
8.72,-5.15,-6.66,-10.05,-3.06,-12.78,-33.03,22.26,-4.24,-9.68,-11.25,-12.24,-27.68,-1934.0,35141.79,1.26,2.29,2.79,6.82,5.23,7.0,52.11,53.55,69.77,0.01,0.2,1.31,2.31,3.5,137.28,82.29,10.52,70.86,14.61,2023.15,78.94,53.8,58.53,34683.15,8.04,23.49,262.76,6.03,154.85,-54.85,-160.67,3.64,-13.68,0
2.06,0.34,-2.9,-0.08,3.2,1.87,-1.85,-3.67,14.78,4.3,4.99,3.36,4.71,306.0,6668.75,0.78,1.1,1.94,3.64,2.76,16.18,22.56,100.41,132.12,0.0,0.0,0.99,1.31,2.05,338.77,220.11,19.51,38.01,42.47,1236.14,54.86,60.25,72.46,13921.93,11.33,35.71,177.2,14.49,54.12,45.88,29.68,2.47,9.87,0
-7.01,0.67,1.69,3.36,3.12,8.61,5.3,25.96,11.65,4.27,3.57,3.57,5.0,186.0,4351.43,0.84,1.17,1.11,10.92,5.58,9.07,40.24,33.43,65.46,0.02,0.13,1.98,3.37,4.88,146.36,97.94,8.98,40.15,8.04,743.99,104.58,25.38,71.35,12189.51,19.44,28.19,52.61,23.64,62.33,37.67,18.07,1.13,9.97,0
-1.94,-3.99,-7.76,8.34,11.38,11.68,-5.79,38.51,67.89,22.21,18.2,14.18,16.23,2318.0,9945.38,0.64,0.73,4.03,11.72,9.48,22.16,16.47,31.15,38.51,0.02,0.0,0.67,0.76,0.81,763.29,708.91,75.21,12.96,74.2,2868.58,16.5,85.39,88.52,34081.94,25.63,346.65,10404.57,41.75,32.29,67.71,53.2,8.13,388.54,0
-27.52,-5.23,-1.34,-7.89,-31.11,-11.94,0.0,-21.09,16.56,-17.27,-12.7,-14.78,-36.84,-484.0,2790.37,0.86,2.13,2.17,3.59,3.57,7.9,46.21,101.64,102.31,0.01,0.0,0.8,1.42,2.34,149.7,94.14,14.2,192.96,19.61,213.46,119.94,59.06,34.13,3177.62,4.87,18.35,398.24,5.46,184.4,-84.4,-181.31,3.27,-5.71,0
-3.93,-1.24,-0.02,-2.94,-2.94,-9.21,147.95,-24.22,12.64,-1.07,1.65,-0.63,-1.8,-135.0,11761.77,0.58,1.68,0.84,13.13,4.11,4.17,81.54,27.79,88.82,0.03,0.08,0.79,1.89,2.21,70.44,61.24,3.75,187.94,-12.47,691.0,202.38,29.71,34.73,32418.16,11.37,30.92,396.43,19.24,74.85,25.15,-5.58,1.59,0.62,0
-14.6,-7.99,-0.84,5.44,9.63,9.01,-63.99,43.17,17.18,2.24,6.27,3.42,5.4,255.0,11097.98,1.53,2.4,4.34,9.0,9.24,8.83,41.35,40.54,39.51,0.03,0.11,1.56,2.36,3.19,210.29,148.16,56.95,53.7,34.55,961.47,52.45,65.87,65.06,63723.45,18.08,99.12,195.2,12.15,40.43,59.57,18.43,7.39,21.56,0
-18.47,-3.83,-14.39,15.83,36.53,100.82,564.63,-29.31,19.77,28.03,0.25,18.77,35.98,3174.0,8601.83,0.81,1.0,1.01,32.05,20.71,86.45,0.71,11.39,12.79,0.04,0.0,2.03,3.74,4.47,331.76,311.45,90.76,15.78,22.15,1978.65,79.07,31.7,86.37,32093.43,45.0,70.91,4775.79,59.92,17.14,82.86,59.83,1.16,0.7,0
7.3,-40.41,-25.78,-37.16,-40.48,-51.5,-19.75,0.0,22.06,-24.77,-21.99,-39.36,-58.89,-428.0,583.3,1.76,2.63,2.67,217.91,20.71,0.0,0.0,0.85,9.57,0.07,0.0,2.03,3.74,5.22,124.58,123.09,30.88,49.71,6.74,131.12,98.6,34.14,66.8,1770.35,22.51,120.83,124.28,12.79,152.11,-52.11,-181.31,9.45,-35.76,0
5.21,-2.81,-2.16,1.31,-16.89,7.54,-50.12,10.25,3.82,-6.63,-3.33,-4.02,-19.22,-568.0,8571.24,0.61,2.9,0.96,47.06,12.9,9.21,39.63,7.76,28.29,0.0,0.02,0.59,1.64,1.7,60.25,58.12,6.46,302.31,-22.07,536.98,226.43,38.02,23.99,32563.23,8.8,17.54,351.37,14.61,91.34,8.66,-45.39,1.18,-1.37,0
-7.04,-2.61,4.8,5.32,7.59,6.06,24.69,0.0,44.83,5.21,3.37,2.95,3.46,395.0,6646.65,0.57,0.62,0.97,7.35,9.81,48.88,7.47,49.63,37.22,0.01,0.0,1.17,1.36,1.67,631.95,515.25,288.17,9.45,35.08,2094.75,63.84,41.67,91.37,31085.72,14.82,38.39,132.85,26.19,60.28,39.72,19.9,1.44,172.69,0
57.99,-12.91,-12.53,-10.7,7.12,-8.38,128.95,19.01,16.81,2.94,6.58,3.95,11.67,716.0,24107.55,1.34,3.94,2.42,9.6,11.14,16.54,22.07,38.01,32.75,0.02,0.24,1.64,3.01,4.39,125.64,80.85,35.77,169.23,9.22,1257.89,147.56,45.19,37.14,61517.43,31.04,84.96,238.44,21.8,57.22,42.78,13.5,3.62,4.06,0
55.53,4.55,-17.38,8.98,9.25,20.13,564.63,57.77,33.04,5.06,6.92,5.07,8.84,349.0,6268.21,1.0,1.75,3.86,3.05,2.92,6.3,57.98,119.69,125.14,0.01,0.0,0.94,1.35,2.44,272.12,136.6,8.15,73.98,49.0,749.66,39.2,77.47,57.48,11901.18,26.23,285.55,12647.24,27.29,58.21,41.79,18.55,10.7,9.83,0
-22.11,-1.86,3.64,-10.69,-18.72,-21.75,-206.32,-4.78,20.7,-35.1,-19.01,-14.92,-20.51,-1166.0,3019.74,0.43,0.58,0.91,5.4,3.1,42.35,8.62,67.57,117.65,0.01,0.0,0.55,0.8,0.94,163.38,136.49,71.43,44.63,19.18,970.84,73.14,49.43,69.14,908.51,2.4,6.58,285.05,5.32,184.4,-84.4,-181.31,1.23,-30.14,0
19.51,-5.94,-6.02,-6.92,-2.68,-7.92,-79.45,-54.12,11.29,-1.16,-1.61,-0.92,-1.11,-34.0,2967.07,0.79,0.96,1.51,6.96,7.82,11.06,33.01,52.44,46.7,0.02,0.27,1.31,1.67,2.21,399.2,336.18,226.21,17.7,35.34,612.04,62.19,47.16,84.96,10511.3,18.17,48.13,481.96,22.06,84.32,15.68,-5.26,2.12,-18.88,0
48.12,119.29,97.26,25.22,22.72,-27.98,0.0,0.0,0.0,9.19,6.82,3.48,5.28,202.0,1788.3,0.38,0.56,0.6,0.0,5.33,0.0,0.0,0.0,68.45,0.01,0.19,0.7,1.04,1.04,207.17,207.17,122.0,47.28,18.88,641.04,93.52,36.5,67.9,46608.75,29.85,2071.47,4593.24,69.96,57.6,42.4,11.67,4.5,4.74,0
34.54,28.78,24.94,66.49,56.06,100.82,0.0,10.54,19.86,2.27,0.73,1.69,6.22,225.0,10029.5,0.74,2.48,1.56,3.1,20.71,12.53,29.12,117.83,6.78,0.01,0.02,0.66,1.42,2.62,97.66,63.52,42.68,238.99,-1.38,869.95,143.8,57.58,29.5,26927.48,8.47,45.07,608.93,14.26,73.96,26.04,15.95,2.0,0.99,0
-4.51,3.84,15.28,1.96,9.82,-11.08,-17.83,-24.05,17.54,2.78,4.24,2.66,9.37,738.0,28209.65,0.96,1.79,1.82,6.73,4.34,9.98,36.58,54.21,84.1,0.01,0.67,1.13,2.03,2.9,120.75,87.4,6.25,84.32,7.57,1303.93,103.07,44.08,54.25,128241.02,12.66,65.04,313.79,13.34,54.45,45.55,20.84,4.92,4.28,0
75.57,5.46,-10.22,7.29,20.48,97.07,0.0,123.63,23.75,12.65,1.6,4.61,6.28,127.0,1002.49,0.36,0.5,0.48,4.05,8.45,28.09,12.99,90.08,43.22,0.01,0.0,0.78,1.56,2.53,153.46,84.0,46.19,29.04,10.44,88.27,90.36,29.98,77.5,4060.9,10.66,156.87,39922.34,30.28,43.39,56.61,41.77,5.32,0.73,0
9.91,15.41,10.26,3.66,0.63,-2.41,-93.23,102.36,7.87,0.36,0.02,0.28,0.34,7.0,2017.03,0.77,0.95,1.57,58.9,17.41,25.25,14.46,6.2,20.96,0.07,0.02,1.33,1.53,1.57,558.16,538.48,102.88,24.36,40.25,426.32,63.37,49.04,80.41,1410.47,4.66,10.6,712.63,6.13,90.64,9.36,5.9,1.85,-9.89,0
10.07,15.3,4.67,-10.02,-30.3,-15.95,78.65,-10.6,21.88,-26.72,-21.99,-27.38,-36.68,-1112.0,4370.94,1.02,1.45,3.31,5.99,11.06,13.53,26.97,60.96,33.01,0.01,0.28,1.19,1.48,1.97,355.62,264.46,120.35,65.48,47.83,492.91,55.37,66.54,60.43,1531.39,2.82,39.28,838.98,2.61,184.4,-84.4,-181.31,16.15,-93.14,0
-7.81,0.31,-0.61,3.43,-19.9,14.97,0.0,37.63,6.25,-12.14,-3.85,-10.05,-24.61,-1198.0,9339.14,0.83,2.03,1.14,9.44,11.39,26.58,13.73,38.65,32.04,0.02,0.0,1.14,3.02,4.43,56.49,36.95,8.23,180.36,-22.07,817.75,199.43,28.87,35.67,19311.98,15.17,25.29,74.65,18.64,112.45,-12.45,-65.16,1.3,-1.54,0
25.32,10.81,8.33,11.53,10.13,20.48,17.9,8.48,31.34,11.97,12.23,8.73,10.26,2628.0,21950.83,0.73,0.86,1.01,8.55,14.85,22.91,15.93,42.67,24.58,0.02,0.67,1.75,2.66,3.86,193.51,136.23,84.91,18.16,13.74,3552.55,84.57,28.43,84.63,95829.71,23.95,45.72,155.05,34.63,31.86,68.14,34.58,1.22,62.13,0
1.09,8.73,18.03,10.98,4.13,-23.37,209.13,10.79,7.32,-23.93,-5.82,-19.25,-58.89,-322.0,1462.71,0.8,3.35,0.94,19.42,14.02,15.78,23.13,18.8,26.04,0.05,0.06,1.08,3.74,5.56,19.13,12.4,2.18,302.31,-22.07,60.29,226.43,15.82,23.99,35706.76,21.09,27.04,51.54,27.58,96.34,3.66,-86.75,1.0,-1.68,0
21.36,6.65,57.35,-12.97,68.14,-28.22,0.0,-30.91,18.88,8.82,11.84,7.36,33.56,1717.0,17961.85,0.83,3.97,3.4,1.69,8.46,3.62,81.54,157.66,43.13,0.01,0.15,0.57,1.1,3.18,106.31,38.47,5.29,248.63,4.03,1183.44,112.34,67.78,28.68,68703.48,15.78,82.91,0.0,17.61,28.83,71.17,50.09,4.86,30.87,0
