회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출액증가율(IFRS),매출액증가율(IFRS연결),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유형자산증가율(IFRS),유형자산증가율(IFRS연결),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),재고자산증가율(IFRS),재고자산증가율(IFRS연결),비유동자산(*)(IFRS)(천원),비유동자산(*)(IFRS연결)(천원),비유동자산증가율(IFRS연결),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동자산증가율(IFRS연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자기자본증가율(IFRS연결),총자본증가율(IFRS),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),총자본증가율(IFRS연결),당기순이익(총포괄손익)(IFRS)(천원),당기순이익(총포괄손익)(IFRS연결)(천원),순이익증가율(IFRS),순이익증가율(IFRS연결),비유동자산증가율(IFRS),유동자산증가율(IFRS),자기자본증가율(IFRS)
(주)대성파인텍,104040,Dec-16,46924145,47677369,8.73,7.7,26647695,28527644,33.59,30.17,5272194,5371795,-18.88,-18.29,31687341,32480788,28.42,34737254,35281499,4.26,41838762,41901677,15.49,15.49,66424595,67762288,14.6,4100455,3964688,-2.01,-1.4,29.81,4.94,15.81
(주)대성파인텍,104040,Dec-17,42539088,43233993,-9.34,-9.32,49761192,51445383,86.74,80.34,6293455,6465813,19.37,20.37,54658114,55255804,70.12,31763572,32299976,-8.45,48930150,48816237,16.58,30.1,86421686,87555780,29.21,2282260,2150486,-44.34,-45.76,72.49,-8.56,16.95
(주)대성파인텍,104040,Dec-18,38587676,38587676,-9.29,-10.75,55615062,55616125,11.76,8.11,7595362,7596917,20.69,17.49,62945696,61873723,11.98,28604279,30523251,-5.5,51644078,51707863,5.91,5.93,91549975,92396974,5.53,2852532,2972839,24.99,38.24,15.16,-9.95,5.55
(주)대성파인텍,104040,Dec-19,37497863,37466323,-2.82,-2.91,51691751,51691751,-7.05,-7.06,6108855,6108855,-19.57,-19.59,66011972,64925471,4.93,24430897,27067418,-11.32,51844042,53200691,2.67,-1.21,90442869,91992889,-0.44,199964,1218982,-92.99,-59,4.87,-14.59,0.39
(주)대성파인텍,104040,Dec-20,32087599,,-14.43,,44526129,,-13.86,,6024356,,-1.38,,55623903,,,31208824,,,53821433,,,-3.99,86832726,,,1616840,,691.08,,-15.74,27.74,3.81
(주)대양글로벌,40180,Dec-10,3646865,,-12.76,,234393,,141.47,,0,,0,,2229675,,,7906791,,,9373826,,,-18.92,10136466,,,-3075777,,0,,-24.22,-17.29,-1.02
(주)대원,7680,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대원,7680,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대원,7680,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대원,7680,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대원,7680,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대원,7680,Dec-15,246489786,294075205,0,0,12511281,41976933,0,0,83805055,152331147,0,0,187788395,115148889,0,152527482,290068561,0,161451629,192280130,0,0,340315877,405217450,0,2685610,14590338,0,0,0,0,0
(주)대원,7680,Dec-16,226695965,267470103,-8.03,-9.05,11422313,28541401,-8.7,-32.01,71219690,96953135,-15.02,-36.35,131876460,123366050,7.14,236228151,306894302,5.8,205428078,239162735,24.78,8.17,368104611,430260352,6.18,36887603,37832585,1273.53,159.3,-29.77,54.88,27.24
(주)대원,7680,Dec-17,260757969,289919901,15.03,8.39,15621646,30400949,36.76,6.52,86781748,109699336,21.85,13.15,118249580,99698875,-19.18,274398983,329975834,7.52,236919285,260768680,10.8,6.67,392648564,429674709,-0.14,23296823,22760887,-36.84,-39.84,-10.33,16.16,15.33
(주)대원,7680,Dec-18,319582129,333043729,22.56,14.87,14935201,18896314,-4.39,-37.84,51270551,58043974,-40.92,-47.09,111724563,98275154,-1.43,302003737,346250386,4.93,268686839,287004723,13.16,5.37,413728301,444525540,3.46,32706752,30092775,40.39,32.21,-5.52,10.06,13.41
(주)대원,7680,Dec-19,153482069,248600434,-51.97,-25.36,15306185,63717787,2.48,237.2,19200005,25704955,-62.55,-55.71,164904589,173877227,76.93,259629677,344790957,-0.42,273099251,300149808,2.62,2.61,424534266,518668184,16.68,8584217,9328262,-73.75,-69,47.6,-14.03,1.64
(주)대원,7680,Dec-20,146057601,210114310,-4.84,-15.48,8766648,30864353,-42.72,-51.56,116807196,174407059,508.37,578.5,169676115,127690323,-26.56,275730102,392800703,13.92,282239111,297158121,-3.89,4.92,445406217,520491026,0.35,4305212,-10173267,-49.85,0,2.89,6.2,3.35
(주)대원모방,311840,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대원모방,311840,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대원모방,311840,Dec-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대유,290380,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대유,290380,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대유,290380,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대유,290380,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대유,290380,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대유,290380,Dec-15,24630988,,0,,11371251,,0,,6563239,,0,,14386370,,,17323208,,,21742978,,,0,31709578,,,3136439,,0,,0,0,0
(주)대유,290380,Dec-16,26343963,,6.95,,11278240,,-0.82,,6733515,,2.59,,14316126,,,21209760,,,24856257,,,12.04,35525886,,,4090658,,30.42,,-0.49,22.44,14.32
(주)대유,290380,Dec-17,28494483,,8.16,,11181453,,-0.86,,6116627,,-9.16,,13808819,,,22542132,,,29346252,,,2.32,36350950,,,5458428,,33.44,,-3.54,6.28,18.06
(주)대유,290380,Dec-18,28744630,,0.88,,11108737,,-0.65,,7548265,,23.41,,13779592,,,54146223,,,60870586,,,86.86,67925815,,,6057795,,10.98,,-0.21,140.2,107.42
(주)대유,290380,Dec-19,29676591,,3.24,,13315624,,19.87,,7509874,,-0.51,,17507449,,,54843232,,,63291727,,,6.51,72350682,,,4912688,,-18.9,,27.05,1.29,3.98
(주)대유,290380,Dec-20,33635811,,13.34,,14650187,,10.02,,8533463,,13.63,,18088472,,,76277716,,,65917907,,,30.43,94366187,,,4979104,,1.35,,3.32,39.08,4.15
(주)대유에이피,290120,Dec-18,193955817,,,,24759467,,,,9725464,,,,43330546,,,38475208,,,41317912,,,,81805754,,,8044044,,,,,,
(주)대유에이피,290120,Dec-19,155621706,157452770,0,0,23840580,30840431,0,0,10406724,12821977,0,0,57361595,57480387,0,58697125,70801445,0,45710821,48007364,0,0,116058721,128281832,0,6992662,7978501,0,0,0,0,0
(주)대유에이피,290120,Dec-20,136360854,171848366,-12.38,9.14,27402395,37429737,14.94,21.37,11345830,20642089,9.02,60.99,93721500,84382833,46.8,62155061,88558977,25.08,46376959,50069174,7.11,34.31,155876561,172941810,34.81,2547568,5764833,-63.57,-27.75,63.39,5.89,1.46
(주)대창솔루션,96350,Dec-10,71418035,,-4.72,,98974759,,33.07,,13373572,,24.93,,103996522,,,35460966,,,83507095,,,37.02,139457488,,,6573206,,-34.93,,35.01,43.24,32.41
(주)대창솔루션,96350,Dec-11,78897094,,10.47,,98520298,,-0.46,,13403564,,0.22,,107052636,,,33514806,,,83776679,,,0.8,140567443,,,2053652,,-68.76,,2.94,-5.49,0.32
(주)대창솔루션,96350,Dec-12,68934325,68934325,-12.63,0,92691275,112806075,-5.92,0,9455575,14121853,-29.45,0,107866712,129120408,0,27162182,41652043,0,80989260,81072412,0,-3.94,135028895,170772451,0,-2304924,-2304924,0,0,0.76,-18.95,-3.33
(주)대창솔루션,96350,Dec-13,48428623,95233300,-29.75,38.15,81693188,101765268,-11.87,-9.79,11844357,19025547,25.26,34.72,97809555,116190294,-10.01,41513022,51558498,23.78,81285365,80639993,-0.64,3.18,139322577,167748792,-1.77,468054,-672578,0,0,-9.32,52.83,0.37
(주)대창솔루션,96350,Dec-14,62840334,82650798,29.76,-13.21,80082345,99583749,-1.97,-2.14,10031560,15954891,-15.31,-16.14,88072665,109696791,-5.59,37709076,43981627,-14.7,64562797,65204441,-18.99,-9.72,125781741,153678418,-8.39,-14202743,-12499180,0,0,-9.95,-9.16,-20.57
(주)대창솔루션,96350,Dec-15,43696474,59676898,-30.46,-27.8,88173565,107529880,10.1,7.98,10781055,16110340,7.47,0.97,96091788,117092964,6.74,28040976,36858357,-16.2,61320750,62688668,-3.87,-1.31,124132764,153951321,0.18,-2935535,-2121829,0,0,9.11,-25.64,-5.02
(주)대창솔루션,96350,Dec-16,36520316,49327918,-16.42,-17.34,90261263,108393614,2.37,0.8,9870451,14071423,-8.45,-12.66,96947653,116636791,-0.39,23890220,29894089,-18.89,53939673,58297775,-7.06,-2.65,120837872,146530880,-4.82,-11296266,-8371831,0,0,0.89,-14.8,-12.04
(주)대창솔루션,96350,Dec-17,30923027,42774854,-15.33,-13.28,87248705,105761141,-3.34,-2.43,10193157,14127332,3.27,0.4,93690351,113379475,-2.79,18238422,23956045,-19.86,51855415,56224608,-3.56,-7.37,111928773,137335520,-6.28,-11282110,-11325102,0,0,-3.36,-23.66,-3.86
(주)대창솔루션,96350,Dec-18,32180980,51667981,4.07,20.79,84599886,102611122,-3.04,-2.98,10638530,14386725,4.37,1.84,90388808,109450507,-3.47,36283819,41849541,74.69,46320950,50489013,-10.21,13.17,126672627,151300048,10.17,-10930019,-11111328,0,0,-3.52,98.94,-10.67
(주)대창솔루션,96350,Dec-19,48365618,65192868,50.29,26.18,81334907,98565585,-3.86,-3.94,10582421,19817017,-0.53,37.75,87590415,105463777,-3.64,39800044,51071292,22.04,63596112,66153926,31.13,0.57,127390459,156535069,3.46,-3320723,-4809691,0,0,-3.1,9.69,37.29
(주)대창솔루션,96350,Dec-20,25432584,47539276,-47.42,-27.08,68187579,87617895,-16.16,-11.11,8335943,13920216,-21.23,-29.76,71800791,92277113,-12.5,26076815,32365211,-36.63,38427434,42780691,-35.3,-23.17,97877606,124642324,-20.37,-26349131,-26647933,0,0,-18.03,-34.48,-39.58
(주)대창스틸,140520,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대창스틸,140520,Dec-11,375618776,374880785,0,0,66142465,66142465,0,0,60591060,60591060,0,0,134635491,155021187,0,138459316,138748843,0,80393667,96348987,0,0,273094807,293770030,0,7896033,11471372,0,0,0,0,0
(주)대창스틸,140520,Dec-12,369291904,369291904,-1.68,-1.49,69362597,69362597,4.87,4.87,55116711,55116711,-9.03,-9.03,129924185,149988873,-3.25,135148673,135506400,-2.34,80949720,96632489,0.29,-2.94,265072858,285495273,-2.82,3816409,3923161,-51.67,-65.8,-3.5,-2.39,0.69
(주)대창스틸,140520,Dec-13,334289188,334289188,-9.48,0,64504501,64504501,-7,0,38987196,38987196,-29.26,0,119300399,138756498,0,105730839,106123713,0,83428485,98623481,0,-15.11,225031238,244880211,0,4309614,3715578,12.92,0,-8.18,-21.77,3.06
(주)대창스틸,140520,Dec-14,266081393,266081393,-20.4,-20.4,62627640,62627640,-2.91,-2.91,38321535,38321535,-1.71,-1.71,117121337,134895667,-2.78,88503896,89443754,-15.72,91403768,104913698,6.38,-8.62,205625233,224339420,-8.39,3278782,1454797,-23.92,-60.85,-1.83,-16.29,9.56
(주)대창스틸,140520,Dec-15,229985716,260110989,-13.57,-2.24,77307983,130143027,23.44,107.8,41810338,52121195,9.1,36.01,131305265,173506117,28.62,92724802,121033969,35.32,95138377,126687331,2.56,8.95,224030067,294540087,31.29,5919509,4671613,80.54,221.12,12.11,4.77,4.09
(주)대창스틸,140520,Dec-16,239314048,302662749,4.06,16.36,75603984,127174135,-2.2,-2.28,31163137,45715695,-25.47,-12.29,130064848,169844738,-2.11,89838103,125071680,3.34,92342395,120482995,-4.73,-1.84,219902951,294916418,0.13,-1066255,-3420929,0,-173.23,-0.94,-3.11,-2.94
(주)대창스틸,140520,Dec-17,244793248,318055221,2.29,5.09,73107593,123641904,-3.3,-2.78,38739460,62748888,24.31,37.26,127513758,168288466,-0.92,99152850,138906884,11.06,99072039,129290507,8.46,3.08,226666608,307195349,4.16,186544,1757635,0,0,-1.96,10.37,7.29
(주)대창스틸,140520,Dec-18,228369357,228396166,-6.71,-28.19,69649757,89672187,-4.73,-27.47,27840086,35389804,-28.14,-43.6,130797299,137282450,-18.42,91798392,119188316,-14.2,96020161,101147892,-13.5,-1.8,222595690,256470766,-16.51,-1036551,-11554177,0,-757.37,2.58,-7.42,-3.08
(주)대창스틸,140520,Dec-19,197667730,197636280,-13.44,-13.47,57987093,58269861,-16.74,-35.02,29994696,32050934,7.74,-9.43,148651040,149095393,8.6,79670715,83042828,-30.33,92204184,99388804,-2.58,2.57,228321755,232138221,-9.49,-1816118,-702405,0,0,13.65,-13.21,-3.97
(주)대창스틸,140520,Dec-20,169289802,171332427,-14.36,-13.31,47948104,48109054,-17.31,-17.44,26068563,26773995,-13.09,-16.46,148753342,154364692,3.53,69515159,70985973,-14.52,82583922,90528977,-9.23,-4.4,218268501,225350665,-2.92,-7620403,-6341023,0,0,0.07,-12.75,-10.43
(주)대한과학,131220,Dec-10,27864762,,17.46,,13618975,,425.14,,6440505,,31.24,,14268068,,,12623695,,,11055440,,,89.32,26891763,,,2639616,,18.55,,277.81,21.06,29.36
(주)대한과학,131220,Dec-11,34442607,,23.61,,13649462,,0.22,,8779325,,36.31,,14535765,,,16325558,,,17056925,,,14.76,30861323,,,2048643,,-22.39,,1.88,29.32,54.29
(주)대한과학,131220,Dec-12,39571766,39173115,14.89,0,13664948,13709536,0.11,0,10316090,10931290,17.5,0,16066371,15647028,0,16423836,16855764,0,17866609,17809756,0,5.28,32490207,32502792,0,1500325,1250788,-26.76,0,10.53,0.6,4.75
(주)대한과학,131220,Dec-13,38687652,39656586,-2.23,1.23,13333568,13372788,-2.43,-2.46,12492586,13979702,21.1,27.89,17031818,15976145,2.1,19732344,21745008,29.01,18653704,18569036,4.16,13.15,36764162,37721152,16.06,737899,694114,-50.82,-44.51,6.01,20.14,4.41
(주)대한과학,131220,Dec-14,36555998,39051055,-5.51,-1.53,13029860,13066324,-2.28,-2.29,10527497,12326106,-15.73,-11.83,16544133,15195720,-4.88,23108116,25604070,17.75,21618292,22138661,15.47,7.86,39652249,40799790,8.16,841854,787407,14.09,13.44,-2.86,17.11,15.89
(주)대한과학,131220,Dec-15,37487327,41604516,2.55,6.54,12867722,13137521,-1.24,0.54,11661278,13833254,10.77,12.23,17360863,15681051,3.19,21332820,24918625,-2.68,22157710,23071683,2.24,-2.42,38693683,40599676,-0.49,-1448796,-1518639,0,-292.87,4.94,-7.68,2.5
(주)대한과학,131220,Dec-16,38812724,46070953,3.54,10.74,12211840,12494726,-5.1,-4.89,11282676,14058817,-3.25,1.63,16168082,14521124,-7.4,20599433,26232649,5.27,23300535,25095120,7.62,-4.98,36767515,40753773,0.38,1321680,1823795,0,0,-6.87,-3.44,5.16
(주)대한과학,131220,Dec-17,31663846,41364830,-18.42,-10.21,11732638,12052358,-3.92,-3.54,11098467,13815930,-1.63,-1.73,15228744,13663331,-5.91,16897459,23232325,-11.44,23539552,26028550,2.99,-12.62,32126203,36895656,-9.47,525185,1017768,-60.26,-44.2,-5.81,-17.97,1.03
(주)대한과학,131220,Dec-18,33984809,47055603,7.33,13.76,12196518,12520999,3.95,3.89,10877779,13901452,-1.99,0.62,15763340,13981166,2.33,16834505,25053652,7.84,25900307,29415687,6.84,1.47,32597846,39034818,5.8,1251189,1785439,138.24,75.43,3.51,-0.37,10.03
(주)대한과학,131220,Dec-19,38676690,55165316,13.81,17.23,14077260,14490056,15.42,15.73,12028347,15350369,10.58,10.42,17388329,16451315,17.67,18460616,27992198,11.73,27705576,32798304,10.12,9.97,35848945,44443513,13.86,451270,1226738,-63.93,-31.29,10.31,9.66,6.97
(주)대한과학,131220,Dec-20,41678754,61508212,7.76,11.5,13851146,14212518,-1.61,-1.92,11696898,14997490,-2.76,-2.3,16367602,16059322,-2.38,19431428,28902909,3.25,28413967,34620049,3.47,-0.14,35799030,44962230,1.17,1155534,1709451,156.06,39.35,-5.87,5.26,2.56
(주)대호특수강,21040,Dec-10,171541511,,100.06,,13975914,,-2.11,,24283059,,40.05,,32157224,,,87180541,,,23773451,,,28.89,119337765,,,3129367,,0,,-7,50.28,10.86
(주)대호특수강,21040,Dec-11,213832202,,24.65,,14703168,,5.2,,28846026,,18.79,,31211038,,,87467966,,,22331373,,,-0.55,118679005,,,-1615195,,0,,-2.94,0.33,-6.07
(주)대호특수강,21040,Dec-12,220378054,,3.06,,52050526,,254.01,,44190520,,53.19,,86600361,,,141948688,,,45172594,,,92.58,228549049,,,-11268139,,0,,177.47,62.29,102.28
(주)대호특수강,21040,Dec-13,314033771,,42.5,,49721010,,-4.48,,46304407,,4.78,,76618774,,,133221525,,,36367608,,,-8.19,209840299,,,-8405202,,0,,-11.53,-6.15,-19.49
(주)대호특수강,21040,Dec-14,222066124,,-29.29,,44024635,,-11.46,,41441667,,-10.5,,75306007,,,93861834,,,34244918,,,-19.38,169167841,,,-1609747,,0,,-1.71,-29.54,-5.84
(주)대호특수강,21040,Dec-15,200872222,,-9.54,,45698694,,3.8,,27774860,,-32.98,,72387067,,,81840804,,,36036595,,,-8.83,154227870,,,2496801,,0,,-3.88,-12.81,5.23
(주)대호특수강,21040,Dec-16,185678388,,-7.56,,43576789,,-4.64,,22727851,,-18.17,,66693448,,,74492760,,,40959342,,,-8.46,141186208,,,5604812,,124.48,,-7.87,-8.98,13.66
(주)대호특수강,21040,Dec-17,205306467,,10.57,,48845439,,12.09,,28900545,,27.16,,68545709,,,82528308,,,69049051,,,7,151074017,,,4014068,,-28.38,,2.78,10.79,68.58
(주)대호특수강,21040,Dec-18,209863691,,2.22,,52528247,,7.54,,31441828,,8.79,,70423166,,,86859640,,,72429471,,,4.11,157282806,,,2127651,,-47,,2.74,5.25,4.9
(주)대호특수강,21040,Dec-19,204179606,,-2.71,,50708083,,-3.47,,27893701,,-11.28,,66532210,,,81491755,,,72153076,,,-5.89,148023965,,,693931,,-67.39,,-5.53,-6.18,-0.38
(주)대호특수강,21040,Dec-20,141665479,,-30.62,,47382488,,-6.56,,19560049,,-29.88,,50408875,,,67883738,,,51029658,,,-20.09,118292613,,,-26505473,,0,,-24.23,-16.7,-29.28
(주)더 미동,161570,Dec-12,42342308,,,,166598,,,,1284216,,,,1396344,,,20240910,,,15139168,,,,21637253,,,7459394,,,,,,
(주)더 미동,161570,Dec-13,41879645,41879645,0,0,174160,180677,0,0,1019845,1019845,0,0,1424411,1348028,0,34811625,34857970,0,32171650,32133888,0,0,36236036,36205998,0,3772929,3735167,0,0,0,0,0
(주)더 미동,161570,Dec-14,36757876,36758112,-12.23,-12.23,364432,406510,109.25,124.99,996245,1017986,-2.31,-0.18,1979594,1737854,28.92,36409716,36342362,4.26,33946939,33569132,4.46,5.94,38389310,38080216,5.18,2123858,1780561,-43.71,-52.33,38.98,4.59,5.52
(주)더 미동,161570,Dec-15,40703286,40713758,10.73,10.76,245385,262521,-32.67,-35.42,1548479,1548479,55.43,52.11,1694102,1711238,-1.53,56659162,56682381,55.97,44666932,44706800,33.19,52,58353264,58393619,53.34,169614,590543,-92.01,-66.83,-14.42,55.62,31.58
(주)더 미동,161570,Dec-16,28872693,28872693,-29.07,-29.08,169413,251500,-30.96,-4.2,1067169,1067169,-31.08,-31.08,31976347,10860490,534.66,22587434,42595028,-24.85,50603659,49390295,10.48,-6.49,54563781,53455517,-8.46,-2465229,-3098362,0,-624.66,1787.51,-60.13,13.29
(주)더 미동,161570,Dec-17,28132442,28157406,-2.56,-2.48,64442,97426,-61.96,-61.26,293151,306480,-72.53,-71.28,32026723,10616769,-2.24,21563196,36443002,-14.44,51049259,44423279,-10.06,-1.78,53589919,47059771,-11.96,319497,-3582199,0,0,0.16,-4.53,0.88
(주)더 미동,161570,Dec-18,19560828,19602894,-30.47,-30.38,66589,148323,3.33,52.24,455063,472882,55.23,54.29,16862066,6320726,-40.46,20623526,27645731,-24.14,36061472,32130428,-27.67,-30.05,37485592,33966457,-27.82,-14909221,-12540176,0,0,-47.35,-4.36,-29.36
(주)더 미동,161570,Dec-19,24559154,24883150,25.55,26.94,40322,6628563,-39.45,4369,835077,1704129,83.51,260.37,21231768,18341107,190.17,14767306,16771534,-39.33,34476199,28452478,-10.5,-3.97,35999074,35112641,3.37,-1585273,-3268036,0,0,25.91,-28.4,-4.4
(주)더 미동,161570,Dec-20,26280773,26994124,7.01,8.48,24112,7929311,-40.2,19.62,908902,1382770,8.84,-18.86,8373136,8909787,-51.42,13889333,13167569,-21.49,20581731,17875623,-37.84,-38.16,22262469,22077356,-37.12,-13894468,-6915710,0,0,-60.56,-5.95,-40.3
(주)더네이쳐홀딩스,298540,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)더네이쳐홀딩스,298540,Dec-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)더네이쳐홀딩스,298540,Dec-18,141194339,,0,,8779897,,0,,18635031,,0,,10405669,,,61952320,,,16136700,,,0,72357989,,,8612791,,0,,0,0,0
(주)더네이쳐홀딩스,298540,Dec-19,235344099,235344475,66.68,0,13847677,13976001,57.72,0,51101756,51248724,174.22,0,22397006,22726521,0,110487373,110817396,0,75593936,75443438,0,83.65,132884379,133543917,0,16318756,16149619,89.47,0,115.24,78.34,368.46
(주)더네이쳐홀딩스,298540,Dec-20,290419789,290883712,23.4,23.6,76515198,76643622,452.55,448.39,60241397,60474664,17.89,18,85669159,85713892,277.15,172564854,172747841,55.89,164973542,164659413,118.3,94.33,258234013,258461733,93.54,40539040,40399949,148.42,150.16,282.5,56.19,118.24
(주)더블유게임즈,192080,Dec-14,71256798,,,,155863,,,,0,,,,1435975,,,49333773,,,41388326,,,,50769748,,,28133198,,,,,,
(주)더블유게임즈,192080,Dec-15,122441546,,0,,981851,,0,,0,,0,,9574503,,,372939161,,,368222478,,,0,382513664,,,34161459,,0,,0,0,0
(주)더블유게임즈,192080,Dec-16,155159525,155636444,26.72,0,1109641,1129041,13.02,0,0,0,0,0,76920595,114188586,0,315799820,322772334,0,378172384,378213539,0,2.67,392720415,436960921,0,48839781,48839781,42.97,0,703.39,-15.32,2.7
(주)더블유게임즈,192080,Dec-17,161222279,319345253,3.91,105.19,1314875,1910342,18.5,69.2,0,0,0,0,356386906,892077654,681.23,63348056,105102138,-67.44,404617915,404617915,6.99,6.88,419734962,997179792,128.21,35364189,35364189,-27.59,-27.59,363.32,-79.94,6.99
(주)더블유아이,73570,Dec-10,79793456,79793456,338.14,338.14,2412494,2444359,-89.21,-89.09,15709948,15709948,134.64,134.64,25904607,31272991,-41.71,71531354,71852233,39.9,55862043,48425739,33.29,-3.34,97435961,103125225,-1.79,1187698,1976917,0,-48.6,-47.55,39.12,24.79
(주)더블유아이,73570,Dec-11,52230213,52297039,-34.54,-34.46,2816403,2841059,16.74,16.23,11494951,11494951,-26.83,-26.83,26140268,36675397,17.27,49778261,50031152,-30.37,49606909,47588260,-1.7,-22.08,75918528,86706549,-15.92,-4296024,1143311,0,-42.17,0.91,-30.41,-11.2
(주)더블유아이,73570,Dec-12,21961327,21961327,-57.95,-58.01,2244818,2244818,-20.29,-20.99,5733211,5733211,-50.12,-50.12,24451567,33354652,-9.05,39594929,46204499,-7.65,34947095,36331014,-23.49,-15.64,64046496,79559151,-8.24,-16553005,-11966757,0,0,-6.46,-20.46,-29.55
(주)더블유아이,73570,Dec-13,16547458,95416105,-24.65,334.47,2463170,184804297,9.73,8132.48,3090924,5830216,-46.09,1.69,32765072,215230793,545.28,16408441,50781874,9.91,24015959,80840401,-43.58,-23.22,49173513,266012667,234.36,-10727621,-16359144,0,0,34,-58.56,-31.28
(주)더블유아이,73570,Dec-14,118448729,,615.81,,5318205,,115.91,,4726477,,52.91,,27394129,,,7390709,,,3703952,,,-29.26,34784838,,,-18595924,,0,,-16.39,-54.96,-84.58
(주)더블유아이,73570,Dec-15,15165610,,-87.2,,4922691,,-7.44,,200492,,-95.76,,19681887,,,2843686,,,15301172,,,-35.24,22525573,,,-739692,,0,,-28.15,-61.52,313.1
(주)더블유아이,73570,Dec-16,4764944,4764944,-68.58,0,4076962,6917584,-17.18,0,28811,28811,-85.63,0,25171809,30768162,0,9172729,9767094,0,12084378,13396475,0,52.47,34344539,40535256,0,-11298279,-11298279,0,0,27.89,222.56,-21.02
