회사명,거래소코드,회계년도,상장일,상장폐지일,산업명,소속코드,[제조]매출액증가율(IFRS),[제조]총자본증가율(IFRS),[제조]자기자본증가율(IFRS),[제조]순이익증가율(IFRS),[제조]유형자산증가율(IFRS),[제조]비유동자산증가율(IFRS),[제조]유동자산증가율(IFRS),[제조]재고자산증가율(IFRS),[제조]매출액총이익률(IFRS),[제조]매출액순이익률(IFRS),[제조]총자본사업이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]1주당순이익(IFRS),[제조]1주당매출액(IFRS),[제조]총자본회전률(IFRS),[제조]자기자본회전률(IFRS),[제조]비유동자산회전률(IFRS),[제조]재고자산회전률(IFRS),[제조]매출채권회전률(IFRS),[제조]매입채무회전률(IFRS),[제조]매입채무회전기간(IFRS),[제조]재고자산회전기간(IFRS),[제조]매출채권회전기간(IFRS),[제조]1회전기간(IFRS),[제조]운전자본회전률(IFRS),[제조]순운전자본회전률(IFRS),[제조]유형자산회전율(IFRS),[제조]유동자산회전률(IFRS),[제조]당좌자산회전률(IFRS),[제조]유동비율(IFRS),[제조]당좌비율(IFRS),[제조]현금비율(IFRS),[제조]순운전자본비율(IFRS),[제조]부채비율(IFRS),[제조]자기자본배율(IFRS),[제조]이자보상배율(이자비용)(IFRS),[제조]비유동비율(IFRS),[제조]유동자산구성비율(IFRS),[제조]자기자본구성비율(IFRS),[제조]부가가치(IFRS),[제조]총자본투자효율(IFRS),[제조]설비투자효율(IFRS),[제조]기계투자효율(IFRS),[제조]부가가치율(IFRS),[제조]노동소득분배율(IFRS),[제조]자본분배율(IFRS),[제조]이윤분배율(IFRS)
(주)코텍,052330,2013/12,2001/07/10,,    영상 및 음향기기 제조업,5,4.23,5,6.94,0.27,-0.18,0.24,7.41,49.43,25.78,10.22,12.27,9.67,10.91,1342,13124.78,0.95,1.07,2.89,4.11,5.15,21.97,16.61,88.86,70.91,0.01,0,1.24,3.85,1.41,2.14,809.13,488.44,111.61,59.56,11.83,2534.19,566.1,35.83,67.96,89.42,39200.85,21.32,90.9,7960.23,23.08,44.06,55.94,44.29
(주)코텍,052330,2014/12,2001/07/10,,    영상 및 음향기기 제조업,5,-12.35,-0.86,0.38,-63.54,-2.64,4.18,-3.24,0.43,19.11,4.25,3.54,3.46,3.84,491,11468.38,0.81,0.9,2.47,3,4.75,21.57,16.92,121.73,76.78,0.01,0,1.08,3.42,1.21,2.03,887.12,522.19,12.05,58.85,10.44,2543.78,1582.82,37.19,66.33,90.54,25802.21,14.15,60.32,9240.98,17.33,66.89,33.11,24.53
(주)코텍,052330,2015/12,2001/07/10,,    영상 및 음향기기 제조업,5,62.59,29.11,28.89,266.26,-0.1,-5.82,46.85,7.26,22.5,9.58,12.81,11.1,12.27,1783,18081.89,1.16,1.28,4.06,4.69,5.55,35.28,10.34,77.75,65.76,0.01,0,1.46,5.65,1.62,2.48,898.23,628.35,297.65,67.04,10.63,2732.3,999999999,27.17,75.44,90.39,53066.89,22.54,124.56,15062.26,21.93,39,61,43.69
(주)코텍,052330,2016/12,2001/07/10,,    영상 및 음향기기 제조업,5,23.12,17.15,14.2,62.83,4.26,-2.72,23.62,3.62,24.17,12.67,11.77,14.77,16.56,2497,19130.88,1.17,1.31,5.22,5.49,4.79,24.97,14.62,66.54,76.2,0.01,0,1.33,6.81,1.5,2.07,730.81,546.77,196.64,68.71,13.49,3120.38,999999999,23.15,79.61,88.11,60049.34,21.78,140.74,30797.53,20.15,41.18,58.82,62.86
(주)코텍,052330,2017/12,2001/07/10,,    영상 및 음향기기 제조업,5,9.91,9.48,7.57,-42.49,1.41,-4.68,13.11,1.53,20.87,6.63,12.05,7.52,8.61,1460,21026.76,1.13,1.3,5.96,5.88,4.23,16.41,22.24,62.09,86.28,0.01,0,1.22,7.28,1.4,1.84,667.11,516.31,93.12,69.92,15.51,3356.56,999999999,20.51,82.24,86.57,56424.39,18.69,125.03,6257.93,17.23,50.1,49.9,38.48
(주)코텍,052330,2018/12,2001/07/10,,    영상 및 음향기기 제조업,5,5.84,7.74,10.87,61.43,-1.33,35.69,1.71,14.28,23.09,10.11,14.32,11.18,12.72,2357,22254.22,1.11,1.26,5.49,5.76,4.47,18.84,19.37,63.33,81.63,0.01,0,1.22,7.7,1.38,1.82,784.05,584.91,108.99,67.74,12.25,3721.39,999999999,25.1,77.64,89.09,75264.06,23.14,169.1,8484.62,21.71,38.42,61.58,46.56
(주)코텍,052330,2019/12,2001/07/10,,    영상 및 음향기기 제조업,5,-17.7,7.6,9.95,-6.65,4.86,54.55,-5.92,-8.53,24.93,11.47,11.35,9.69,10.75,2200,18315.41,0.84,0.94,3.08,4.65,4.71,20.86,17.5,78.58,77.54,0.01,0,1.04,6.23,1.16,1.55,855.8,644.47,311.35,59.95,9.85,4091.75,999999999,35.28,67.88,91.03,68268.89,19.5,148.54,5659.62,23.93,41.95,58.05,47.92
(주)코텍,052330,2020/12,2001/07/10,,    영상 및 음향기기 제조업,5,-34.57,-5.74,-3.2,0,9,-2.9,-7.09,-18.14,19.15,-0.38,2.76,-0.21,-0.22,-49,11983.42,0.55,0.6,1.68,3.5,4.39,16.12,22.65,104.34,83.2,0.01,0,0.74,3.81,0.81,1.06,1247.94,976.43,313.38,61.55,6.97,3960.73,2722.17,35.39,66.91,93.49,22730.33,6.89,45.68,2287.13,12.18,109.65,-9.65,-3.09
(주)코퍼스코리아,322780,2019/12,2019/05/31,,    기타금융업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)코퍼스코리아,322780,2020/12,2019/05/31,,"    영화, 비디오물, 방송프로그램 제작 및 배급업",5,0,0,0,0,0,0,0,0,0,25.8,11.2,5.22,5.56,71,239.65,0.2,0.22,0.4,17.48,2.84,0,0,20.88,128.6,0.01,0.05,0.39,84.34,0.41,0.42,1810.7,1768.13,1203.01,46.51,6.56,1111.8,946,54.1,49.23,93.84,5113.75,12.58,5246.02,117828.35,62.2,39.15,60.85,41.47
(주)코프라,126600,2011/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,23.28,34.95,12.46,-7.27,14.92,22.93,41.35,64.6,11.51,4.65,11.02,8.78,12.27,675,14514.3,1.89,2.64,5.73,7.83,4.81,18.28,19.97,46.62,75.81,0.01,0,1.98,6,2.82,4.4,202.69,125.25,3.8,34.64,51.71,1164.08,13.3,47.98,68.38,65.92,9158.42,17.88,61.18,205.88,10.88,38.49,61.51,42.73
(주)코프라,126600,2012/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,5.01,5.04,15.86,52.99,11.22,11.75,1.93,8.56,14,6.77,13.52,11.4,16.43,688,10160.55,1.68,2.43,5.15,6.34,4.39,19.72,18.51,57.61,83.16,0.01,0,1.73,5.58,2.5,4.13,246.57,146.24,0.19,39.44,37.53,899.15,21.4,46.28,66.35,72.71,12130.8,22.55,72.67,189.32,13.72,31.63,68.37,49.35
(주)코프라,126600,2013/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,3.28,22.4,18.43,19.74,1.39,6.1,30.66,-7.28,17.11,7.85,15.72,11.98,16.78,824,10493.92,1.53,2.14,4.89,6.52,4.36,16.97,21.51,55.95,83.79,0.01,0,1.71,5.43,2.22,3.36,469.58,333.98,62.15,55.75,42.14,1064.88,29.12,41.46,70.83,70.36,14898.28,22.63,91.69,240.56,16.32,28.94,71.06,48.12
(주)코프라,126600,2014/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,16.55,17.41,23.11,43.9,-2.31,14.58,18.58,6.13,18.02,9.69,16.33,14.41,19.96,1179,12015.86,1.49,2.06,5.16,7.67,4.72,14.59,25.02,47.61,77.35,0.01,0,1.61,6.36,2.09,2.87,275.62,204.39,11.21,45.58,35.56,1287.9,25.65,38.59,71.54,73.77,18710.27,24.2,113.61,284.94,17.58,25.32,74.68,55.13
(주)코프라,126600,2015/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,4.35,30.22,39.17,16.96,2.02,14.31,36.55,-27.66,20.57,10.87,15.76,13.56,17.69,1305,11757.59,1.25,1.63,4.71,9.02,4.18,15.52,23.52,40.49,87.36,0.01,0,1.37,6.65,1.7,2.09,693.89,598.88,29.91,64.2,26.84,1628.3,36.58,31.69,75.01,78.84,22107.68,21.96,135.12,356.12,19.91,27.65,72.35,54.58
(주)코프라,126600,2016/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,7.31,12.7,12.42,-6.3,2.45,11.93,12.95,29.5,19.97,9.49,13.03,10.56,13.41,1160,12222.38,1.11,1.41,4.47,10.04,3.5,15.19,24.02,36.35,104.24,0.01,0,1.22,6.98,1.48,1.74,360.46,303.87,7.06,54.33,27.15,1830.61,43.99,31.55,75.18,78.65,21755.54,19.18,126.25,332.62,18.26,32.17,67.83,51.97
(주)코프라,126600,2017/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,2.18,12.66,11.27,-57.27,-3.04,8.37,14.08,44.85,14.65,3.97,7.24,4,5.13,233,11948.23,1.01,1.29,4.15,7.43,3.08,10.38,35.16,49.15,118.39,0.01,7.81,1.04,7.15,1.33,1.63,350.38,280.54,35.43,54.4,28.74,940.38,26.57,30.73,76.13,77.68,12727.96,9.96,75.96,207.18,10.45,50.5,49.5,37.95
(주)코프라,126600,2018/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,16.18,4.26,3.33,-0.48,-6.26,11.83,1.89,47.28,11.2,3.4,5.15,3.68,4.76,228,6698.43,1.08,1.4,4.38,5.9,2.97,8.06,45.26,61.88,122.89,0.01,1.24,1.11,8.71,1.44,1.91,333.31,237.28,37.63,52.08,29.89,971.72,24.79,33.26,74.4,76.99,12677.51,9.51,80.7,236.56,8.96,49.53,50.47,37.92
(주)코프라,126600,2019/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,-6.26,-4.1,3.75,15.37,-5.81,-3.54,-4.29,-29.31,11.49,4.18,4.29,4.25,5.31,263,6278.93,1.02,1.27,3.96,5.44,2.63,8.38,43.58,67.11,138.87,0.01,0,1.09,8.69,1.37,1.83,476.04,374.75,90.31,58.65,20.08,1008.13,30.48,30.92,74.25,83.28,15652.01,12.25,107.93,346.11,11.81,49.57,50.43,35.43
(주)코프라,126600,2020/12,2010/11/12,,    합성고무 및 플라스틱 물질 제조업,5,-16.3,0.57,6.14,70.18,-0.21,-2.12,1.5,-20.69,15.76,8.51,6.47,7.36,8.6,461,5255.55,0.87,1.01,3.41,6.13,2.52,10.94,33.35,59.54,144.69,0.01,0,0.98,7.51,1.16,1.43,654.32,545.54,95.47,63.49,13.78,1069.99,65.93,28.51,74.94,87.89,18859.9,14.67,136.83,457.86,16.99,34.64,65.36,50.05
(주)쿠첸,225650,2015/12,2015/09/04,2019/09/16,    가정용 기기 제조업,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)쿠첸,225650,2016/12,2015/09/04,2019/09/16,    가정용 기기 제조업,4,0,0,0,0,0,0,0,0,40.06,2.38,9.35,6.09,9.79,607,25511.12,2.56,4.11,6.9,14.03,8.26,12.84,28.43,26.01,44.19,0.02,0.11,2.59,9.32,4.07,5.74,174.63,123.96,1.5,26.88,60.63,1240.2,280.9,59.59,62.9,62.26,30367.03,28.53,103.85,18759.32,11.14,55.36,44.64,21.36
(주)쿠첸,225650,2017/12,2015/09/04,2019/09/16,    가정용 기기 제조업,4,-12.97,-0.64,-9.31,0,-8.81,2.34,-2.39,11.1,38.91,-2.75,-7.6,-6.15,-10.33,-611,22202.65,2.24,3.76,5.94,11.57,7.62,10.74,33.98,31.54,47.88,0.02,0.12,2.22,8.49,3.59,5.2,150.33,100.68,19.49,20.69,75.99,1124.74,-307.69,67.24,61.79,56.82,13079.44,12.37,49.05,3570.76,5.51,126.91,-26.91,-49.89
(주)쿠첸,225650,2018/12,2015/09/04,2019/09/16,    가정용 기기 제조업,4,-5.86,-8.66,1.14,0,0.24,-2.47,-12.49,5.16,34.27,0.31,2.23,0.68,1.13,64,20900.8,2.21,3.7,5.6,10.09,8.08,11.69,31.23,36.18,45.15,0.02,0.15,2.24,8.37,3.65,5.71,170.12,102.6,6.46,24.4,58.93,1137.58,3751.93,64.84,59.2,62.92,19991.73,20.69,74.79,6230.65,8.95,76.3,23.7,3.42
(주)퀀타매트릭스,317690,2020/12,2020/12/09,,    의료용 기기 제조업,5,88.84,87.6,95.49,0,20.89,54.63,97.37,64.75,29.69,-753.14,-25.25,-25.58,-27.76,-998,138.21,0.03,0.04,0.17,1.54,14.47,29.66,12.31,236.33,25.23,0,0,0.04,0.57,0.04,0.04,2324.27,2264.19,316.4,77.68,6.99,835.89,-62.23,20.15,81.17,93.47,-3504.29,-5.35,-118.11,-518.67,-205.38,0,0,0
(주)큐로컴,040350,2011/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-12.84,5.66,5.68,0,-54.37,-0.53,14.25,-20.2,15.77,-5.99,2.54,-0.83,-1,-6,138.49,0.14,0.17,0.24,11.34,2.7,6.46,56.54,32.2,135.21,0.01,0.13,0.23,67.7,0.32,0.33,278.35,271.88,13.21,29,20.74,170.7,0.2,66.1,45.26,82.82,-430.76,-0.59,-471.04,-2873.63,-4.36,0,0,0
(주)큐로컴,040350,2012/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-13.55,2.23,11.51,0,1.91,0.88,3.86,-46.36,18.01,7.99,2.68,0.92,1.06,9,110.43,0.11,0.13,0.21,14.37,3.71,7.98,45.76,25.4,98.32,0.01,0.1,0.2,92.52,0.25,0.26,540.64,534.14,10.13,37.48,10.69,175.58,0.13,59.8,45.98,90.34,3492,4.65,3747.04,8117.53,40.88,116.98,-16.98,19.55
(주)큐로컴,040350,2013/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,53.86,16.31,18.56,112.25,-28.82,21.14,10.65,13.94,17.09,11.02,2.98,1.78,1.95,18,163.55,0.16,0.18,0.29,29.61,10.78,27.54,13.25,12.33,33.85,0.03,0.08,0.31,164.77,0.36,0.37,634.8,626.95,32.34,36.85,8.6,184.54,1.1,61.1,43.74,92.08,3707.81,4.24,5589.84,11846.43,28.21,98.55,1.45,39.07
(주)큐로컴,040350,2014/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-17.04,1.59,3,-1.86,-14.77,12.29,-12.17,64.5,16.3,13.04,2.18,1.61,1.74,16,124.43,0.12,0.13,0.21,17.44,8.47,14.93,24.45,20.93,43.08,0.03,0.09,0.26,177.48,0.3,0.31,699.36,683.17,4.53,32.41,7.12,188.17,0.6,66.61,37.82,93.36,4071.85,4.58,7202.2,14407.49,37.34,100.77,-0.77,34.92
(주)큐로컴,040350,2015/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,16.17,41.21,44.81,2235.86,-7.71,79.46,-21.7,-31.36,21.84,262.19,2.25,31.01,32.72,373,139.02,0.12,0.12,0.16,19.31,13.38,17.83,20.48,18.9,27.29,0.04,0.07,0.37,233.03,0.42,0.43,642.64,629.59,15.02,17.71,4.45,261.06,1.01,82.55,20.97,95.74,38607.86,30.79,73994.24,198182.11,304.8,17.49,82.51,86.02
(주)큐로컴,040350,2016/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-2.74,8.76,-11.4,0,-12.06,19.42,-31.42,64.85,14.71,-139.11,0.85,-13.09,-15.14,-185,132.43,0.09,0.11,0.11,17.43,17.21,15.35,23.78,20.95,21.21,0.05,0.05,0.32,251.27,0.56,0.57,63.2,60.12,43.67,-7.7,28.22,228.7,-0.69,111.26,13.22,77.99,-9588.48,-7.03,-20897.72,-59748.74,-77.83,0,0,0
(주)큐로컴,040350,2017/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-8.31,-17.5,-29.68,0,-62.75,-14.87,-34.76,-33.56,16.45,-167.75,1.36,-15.22,-20.92,-194,120.56,0.09,0.12,0.1,15.42,9.82,12.89,28.32,23.67,37.15,0.03,0.08,0.24,358.73,0.76,0.8,32.29,30.69,3.54,-21.93,50.42,143.22,0.15,134.69,10.46,66.48,-11367.53,-10.1,-66507.65,-114419,-100.64,0,0,0
(주)큐로컴,040350,2018/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-8.71,-21.75,-13.75,0,-18.66,-17.81,-55.53,11.54,11.21,-233.07,0.54,-23.96,-34.5,-222,94.48,0.1,0.15,0.11,16.67,10.69,10.21,35.74,21.89,34.14,0.05,0.06,0.27,665.39,1.21,1.31,23.64,20.7,7.42,-19.19,36.46,118.24,-0.45,128.35,5.94,73.28,-18146.67,-20.61,-130531.92,-243285.5,-175.98,0,0,0
(주)큐로컴,040350,2019/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-0.97,-1.83,-26.25,0,-25.11,-3.54,25.19,-31.3,19.8,-178.91,2.42,-20.94,-32.59,-167,93.12,0.12,0.18,0.13,18.56,21.92,13.6,26.84,19.66,16.65,0.11,0.04,0.29,840.04,1.73,1.91,17.54,16.34,1.15,-35.63,81.66,86.78,0.21,167.89,7.58,55.05,-11941.43,-13.82,-114702.88,-239643.39,-116.94,0,0,0
(주)큐로컴,040350,2020/12,2002/01/10,,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,-2.12,-7.92,10.23,0,702.59,-12.73,50.72,-13.11,24.84,-117.15,1.91,-14.11,-23.41,-103,88.32,0.12,0.2,0.13,23.88,15.49,23.78,15.35,15.29,23.57,0.04,0.06,0.25,212.75,1.22,1.28,39.87,38.3,3.94,-18.71,51.73,87.81,0.18,132.91,12.4,65.91,-5395.72,-6.78,-6457.62,-128868.41,-53.98,0,0,0
(주)큐로홀딩스,051780,2011/12,2001/06/26,,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",5,22.46,23.06,15.71,713.89,4.16,16.38,50.97,52.67,25.51,4.02,5.06,0.78,1.67,29,701.85,0.19,0.42,0.25,4.88,5.29,6.43,56.81,74.74,68.96,0.01,0.27,0.26,2.78,0.89,1.09,43.68,35.67,3.34,-30.55,120.8,361.63,0.48,168.48,23.7,45.29,2745.97,3.74,58,724.45,21.27,51.36,48.64,18.9
(주)큐로홀딩스,051780,2012/12,2001/06/26,,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",5,-3.6,7.25,-3.25,0,2.47,6.82,8.62,2.87,24.32,-26.53,2.03,-4.34,-10.09,-172,640.17,0.16,0.38,0.21,3.84,4.34,5.89,61.98,95.04,84.18,0.01,0.44,0.2,2.6,0.69,0.83,41,33.87,1.57,-34.54,144.77,331.04,0.17,186.02,24,40.86,234.31,0.3,4.83,58.24,1.88,647.17,-547.17,-1409.02
(주)큐로홀딩스,051780,2013/12,2001/06/26,,    음ㆍ식료품 및 담배 도매업,5,-8.2,-5.76,7.19,0,-84.9,-2.73,-15.36,-16.06,29.74,-11.02,2.4,-1.65,-3.78,-63,571.33,0.15,0.34,0.19,3.78,5.29,11.96,30.53,96.56,68.99,0.01,0,0.19,4.09,0.65,0.79,40.51,33.52,0.52,-31.66,115.2,322.47,0.05,168.81,21.56,46.47,2131.73,2.87,291.01,598.81,18.66,75.16,24.84,-59.05
(주)큐로홀딩스,051780,2014/12,2001/06/26,,    음ㆍ식료품 및 담배 도매업,5,-8.79,3.63,4.32,0,-2.97,2.68,7.1,-3.91,32.94,4.47,2.84,0.62,1.32,21,479.62,0.14,0.3,0.18,3.85,5.99,21.39,17.07,94.73,60.95,0.01,0,0.18,14.44,0.63,0.75,42.13,35.61,0.34,-30.6,113.78,318.04,0.22,166.16,22.28,46.78,3496.65,4.55,491.93,1010.98,33.56,31.85,68.15,13.31
(주)큐로홀딩스,051780,2015/12,2001/06/26,,    음ㆍ식료품 및 담배 도매업,5,-12.75,-12.64,22.31,131.26,-5.63,-2.84,-46.84,-5.25,37.3,11.84,1.9,1.49,2.69,41,253.49,0.13,0.23,0.15,3.52,5.23,26.97,13.54,103.62,69.78,0.01,0,0.2,13.16,0.69,0.86,39.85,28.87,6.52,-20.46,52.7,232.96,0.17,131.99,13.56,65.49,5322.88,7.92,793.51,1278.19,58.56,23.05,76.95,20.22
(주)큐로홀딩스,051780,2016/12,2001/06/26,,    음ㆍ식료품 및 담배 도매업,5,-9.93,2.73,21.49,0,16.69,-0.97,26.34,43.14,23.79,-150.22,-3.45,-18.06,-25.24,-233,138.62,0.12,0.17,0.14,2.68,5.82,10.56,34.57,136.08,62.69,0.01,0,0.28,11.27,0.79,1.13,75.51,51.92,9.08,-5.41,29.12,177.6,-2.84,107.59,16.67,77.45,-9406.56,-13.63,-1201.68,-1821.52,-114.89,0,0,0
(주)큐로홀딩스,051780,2017/12,2001/06/26,,    음ㆍ식료품 및 담배 도매업,5,54.15,-38.22,-61.28,0,-32.44,-45.09,-3.89,-17.79,20.61,-243.85,-2.8,-55.13,-83.02,-512,209.68,0.23,0.34,0.28,3.85,10.81,15.78,23.13,94.69,33.76,0.01,0,0.51,19.24,1.12,1.58,96.52,70.74,10.75,-0.93,106.04,68.76,-2.57,152.6,25.94,48.53,-28148.18,-66.01,-5322.54,-7187.83,-223.02,0,0,0
(주)큐로홀딩스,051780,2018/12,2001/06/26,,    음ㆍ식료품 및 담배 도매업,5,83.25,4.6,-21.17,0,-4.6,-12.25,52.71,29.18,22.05,-32.39,3.87,-17.17,-40.48,-125,384.22,0.53,1.25,0.78,6.83,10.42,170.54,2.14,53.43,35.02,0.01,0,0.75,44.76,1.65,2.18,77.18,59.74,7.08,-11.2,173.38,52.98,0.83,169.85,37.87,36.58,-3421.8,-7.67,-678.2,-1069.29,-14.8,0,0,0
(주)큐로홀딩스,051780,2019/12,2001/06/26,,"    영화, 비디오물, 방송프로그램 제작 및 배급업",5,-1.23,-7.7,34.25,0,63.69,5.44,-29.25,13.12,24.29,-24.7,4.95,-13.16,-29.53,-88,360.72,0.53,1.2,0.8,5.62,7.63,197.58,1.85,64.99,47.84,0.01,0,0.67,34.34,1.58,2.21,70.09,44.76,3.44,-12.39,87.96,55.2,0.65,133.4,29.02,53.2,-967.61,-2.35,-117.17,-266.79,-4.24,0,0,0
(주)큐로홀딩스,051780,2020/12,2001/06/26,,"    영화, 비디오물, 방송프로그램 제작 및 배급업",5,35.29,4.06,49.02,0,-43.5,-34.65,98.73,205.43,25.79,-39.66,6.81,-29.18,-44.94,-141,346.99,0.74,1.13,1.28,3.53,12.19,466.24,0.78,103.38,29.94,0.01,0,0.99,47.82,1.73,3.4,243.32,108.19,23.01,32.65,31.25,54.13,1.82,58.5,55.43,76.19,-9245.64,-21.58,-1981.61,-2989.57,-29.92,0,0,0
(주)큐리어스,045050,2011/12,2001/08/02,2012/11/27,    영상 및 음향기기 제조업,4,68.76,22.99,1.07,0,126.64,-18.58,182.4,28.15,25.88,-36.08,1.7,-20.72,-48.82,-290,777.87,0.57,1.35,0.89,26.87,5.45,16.4,22.26,13.58,66.93,0.02,0.06,0.87,6.26,1.62,1.72,310.53,296.3,39.17,32.2,158.55,115.58,0.2,135.76,47.49,38.68,1101.57,2.78,24.09,26.06,5.34,310.95,-210.95,-675.66
(주)큐리언트,115180,2016/12,2016/02/29,,    자연과학 및 공학 연구개발업,6,0,580.17,741.35,0,-27.97,-10.06,670.49,0,0,0,-70.16,-70.01,-77.35,-1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.92,1438.92,1320.69,91.42,7.76,673.79,999999999,1.89,98.25,92.79,-7440.89,-28.36,-4336.34,-7398.2,0,0,0,0
(주)큐리언트,115180,2017/12,2016/02/29,,    자연과학 및 공학 연구개발업,6,0,-40.25,-40.31,0,-38.96,6.63,-41.09,0,0,0,-58.24,-58.19,-62.74,-1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341.01,1341.01,445.35,89.64,7.88,384.14,999999999,3.38,96.87,92.69,-9518.78,-60.71,-9087.77,-17000.24,0,0,0,0
(주)큐리언트,115180,2018/12,2016/02/29,,    자연과학 및 공학 연구개발업,6,0,175.52,171.15,0,-38.93,68.44,178.98,0,0,0,-55.7,-55.76,-60.87,-2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.95,1136.95,197.27,89.46,9.62,814.74,999999999,2.1,98.09,91.22,-13859.16,-32.08,-21667.66,-67490.41,0,0,0,0
(주)큐리언트,115180,2019/12,2016/02/29,,    자연과학 및 공학 연구개발업,6,0,-52.51,-55.9,0,-43.03,93.96,-55.37,0,0,0,-70.82,-71.25,-79.94,-2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.04,758.04,149.65,80.02,18.04,357.14,-2208.97,9.23,92.18,84.72,-19640.19,-95.74,-53897.76,-248704.48,0,0,0,0
(주)큐리언트,115180,2020/12,2016/02/29,,    자연과학 및 공학 연구개발업,6,0,199.84,232.44,0,-23.05,165.61,202.74,0,0,-15445.37,-48.24,-48.27,-52.68,-1977,13.17,0,0,0.04,0,0,0,0,0,0,0,0,0,3.98,0,0,2220.55,2220.55,161.13,88.88,6.46,1002.58,-670.07,7.38,93.07,93.93,-15531.14,-25.25,-55385.67,-398234.46,-12117.8,0,0,0
(주)큐브엔터테인먼트,182360,2013/12,2013/11/21,,    기타금융업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)큐브엔터테인먼트,182360,2014/12,2013/11/21,,    기타금융업,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)큐브엔터테인먼트,182360,2015/12,2013/11/21,,    오디오물 출판 및 원판 녹음업,5,0,0,0,0,0,0,0,0,18.66,-25.05,3.56,-20.22,-26.76,-240,874.98,0.81,1.07,2.89,0,7.21,8.43,43.3,0,50.61,0.14,0,0.88,48.97,1.12,1.12,373.06,373.06,231.44,52.72,32.34,819.03,14.83,37.03,72.02,75.56,-116.16,-0.42,-25.4,0,-0.52,0,0,0
(주)큐브엔터테인먼트,182360,2016/12,2013/11/21,,    오디오물 출판 및 원판 녹음업,5,-15.05,-18.73,-12.2,0,182.03,1.48,-26.59,0,-2.8,-21.19,-17.79,-16.03,-20.48,-153,716.01,0.76,0.97,2.43,0,5.55,8.42,43.36,0,65.81,0.04,0,0.88,21.78,1.1,1.1,438.84,438.84,111.2,50.24,22.5,692.69,-239.59,42.8,65.06,81.63,1418.7,6.29,109.98,0,7.46,310.07,-210.07,-284.14
(주)큐브엔터테인먼트,182360,2017/12,2013/11/21,,    오디오물 출판 및 원판 녹음업,5,23.32,-2.21,-14.23,0,-22.87,-28.51,11.92,0,18.16,-8.92,3.65,-9.39,-12.25,-79,882.95,1.05,1.37,3.47,0,7.45,9.38,38.93,0,48.98,0.1,0,1.17,20.54,1.51,1.51,292.48,292.48,137.46,49,39.67,594.12,105.03,35.67,74.46,71.6,4188.5,18.99,420.99,0,17.85,77.3,22.7,-49.99
(주)큐브엔터테인먼트,182360,2018/12,2013/11/21,,    오디오물 출판 및 원판 녹음업,5,36.77,29.67,5.79,0,-12.32,80.8,12.14,0,16.54,3.37,8.07,4.27,6.65,41,1207.64,1.27,1.98,4.06,0,12.41,9.67,37.73,0,29.41,0,0.37,1.25,34.37,1.84,1.84,167.16,167.16,109.59,25.87,71.2,628.5,96.39,60.96,64.39,58.41,8847.3,30.94,1014.19,0,27.57,49.74,50.26,12.22
