회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장일,상장폐지일,소속코드,산업명
(주)코아시아,045970,2019/12,-0.36,13.21,-0.07,-0.77,36.32,24.3,0,15.99,13.61,2.8,6.44,3.76,5.82,313,21912.27,1.34,3.12,3.27,4.37,13.02,0.05,0.06,1.59,3.5,2.28,28.53,12.79,28.03,35.12,10.39,91.37,64.8,25.87,948.65,-3.87,129.23,3.74,135.3,40.97,43.62,88953.79,27.26,67.36,103.97,20.27,53.38,46.62,13.81,2000/08/03,,5,"    그 외 기타 전문, 과학 및 기술 서비스업"
(주)코아시아,045970,2020/12,-2.61,-4.96,-7.86,4.95,-5.4,-5.29,0,13.56,8.29,-1.84,-1.03,-2.84,-6.09,-330,18939.47,1.55,3.62,3.64,5.03,13.17,0.05,0.06,1.77,3.84,2.69,27.02,13.51,27.71,33.9,10.77,97.57,71.99,30.56,863.78,-1.1,138.3,-0.69,133.08,44.16,41.96,60071.3,18.9,47.99,78.52,12.05,73.97,26.03,-15.24,2000/08/03,,5,    반도체 제조업
(주)코아시아,045970,2021/12,28.39,15.62,24.89,32.82,43.43,-8.6,0,-23.61,8.72,-2.9,-3.56,-3.05,-2.56,-124,14467.26,1.05,2.39,2.33,3.21,8.5,0.03,0.1,1.18,2.79,1.91,31.66,11.53,42.93,36.35,10.04,106.91,76.64,38.34,789.5,2.95,119.67,-2.64,119.33,45.68,45.52,71440.63,17.51,49.53,89.84,18.77,73.73,26.27,-15.47,2000/08/03,,5,    반도체 제조업
(주)코아시아옵틱스,196450,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아시아옵틱스,196450,2015/12,0,0,0,0,0,0,0,0,4.53,-18.2,-6.26,-10.17,-13.56,-538,2955.17,0.56,0.74,1.26,1.51,7.47,0.01,0.17,0.86,1.19,1.01,112.1,3.26,48.89,76.08,4.8,220.67,183.55,42.07,792.79,24.32,33.19,-102.09,73.97,44.47,75.08,11609.47,11.63,25.49,36.2,20.82,96.86,3.14,-87.44,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아시아옵틱스,196450,2016/12,-30.03,-82.14,-26.47,-34.48,-84.84,-53.98,0,-28.83,-22.5,-125.92,-24.54,-58.9,-91.38,-2409,1922.13,0.47,0.72,1.08,1.22,9.23,0.01,0.16,0.64,1.44,0.83,97.67,3.74,39.55,55.33,6.6,93.13,89.5,3.93,310.85,-3.07,98.7,-9.95,115.97,41.64,50.33,-36181.69,-51.79,-460.2,-808.52,-91.15,0,0,0,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아시아옵틱스,196450,2017/12,-2.19,-45.8,15.5,-26.98,-33.17,32.57,0,-64.15,32.83,-132.17,2.01,-27.22,-42.35,-245,553.26,0.21,0.35,0.57,0.59,15.07,0.01,0,0.28,2.2,0.32,120.59,3.03,24.22,13.21,27.64,104.83,101.09,25.81,268.96,1.43,49.26,-0.35,102.86,31.08,67,-15245.47,-22.31,-377.15,-2566.53,-107.13,0,0,0,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아시아옵틱스,196450,2018/12,-16,1.34,-10.78,-27.57,16.82,-14.2,0,-36.38,-5.52,-105.85,-2.15,-15.24,-22.45,-110,105.12,0.14,0.21,0.49,0.52,11.04,0,0,0.24,1.98,0.2,194.31,1.88,33.07,15.19,24.03,88.85,83.75,23.16,222.31,-3.36,46.79,-2.38,107.45,26.8,68.12,-8952.51,-15.6,-194.49,-925.25,-98.88,0,0,0,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아시아옵틱스,196450,2019/12,99.07,1345.8,87.29,131.22,926.81,92.89,0,851.55,23.68,6.62,3.76,6.65,10.08,46,706.65,1,1.5,3.38,4.2,17.3,0.03,0.76,1.69,2.42,1.43,22.18,16.46,21.1,11.25,32.45,105,78.21,27.74,277.76,1.48,51.24,1.23,104.16,31.13,66.12,43860.93,38.38,68.64,107.51,50.91,47.2,52.8,13.01,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아시아옵틱스,196450,2020/12,-17.23,-12.79,-18.44,-14.55,-0.97,-21.17,-409.62,-9.08,5.08,-22.83,-12.56,-17.12,-26.49,-127,548.25,0.75,1.16,2.37,3.27,8.67,0.02,0.15,1.18,1.26,1.1,51.84,7.04,42.09,39.55,9.23,93.84,66.09,9.07,206.74,-2.11,58.76,-11.63,107.75,32.13,62.99,26028.64,27.52,45,66.72,33.23,82.27,17.73,-68.69,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아시아옵틱스,196450,2021/12,0,0,0,0,0,0,0,0,1.28,-7.82,-6.53,-7.05,-19.88,-367,4396.19,0.9,1.64,1.93,3.49,4.31,0.02,0.11,1.03,1.75,1.69,36.05,10.12,84.73,66.16,5.52,115.31,63.67,26.71,183.08,6.21,81.36,-13.19,96.59,46.74,55.14,31139.16,15.66,31,45.97,17.37,71.87,28.13,-45.01,2014/06/02,,5,    사진장비 및 광학기기 제조업
(주)코아에스앤아이,052350,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001/07/20,2012/04/17,4,"    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)코엔텍,029960,2011/12,8.55,-2.02,-1.62,60.15,0.15,10.5,87.92,16.69,29.3,18.78,11.42,8.69,10.1,123,649.64,0.46,0.54,2.25,2.26,851.22,0.02,0,1.59,0.68,0.58,51.34,7.11,0.43,9.61,37.99,284.82,284.21,199.23,253.58,15.77,15.21,138.66,87.22,24.3,86.8,17840.59,24.42,38.36,163.81,54.92,29.38,70.62,34.2,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2012/12,14.67,-1.67,-1.11,63.85,-13.89,14.95,58.55,16.85,36.82,25.49,14.02,12.34,14.2,194,759.09,0.48,0.56,1.62,1.62,1068.04,0.03,0,1.26,0.81,0.69,44.81,8.15,0.34,7.5,48.7,404.52,404.06,258.31,291.48,26.13,14.94,5910.45,75.03,34.72,87.01,22489.57,26.85,50.12,215.79,59.25,25.5,74.5,43.01,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2013/12,11.15,3.48,11.32,10.83,23.16,12.53,-7.01,2.13,33.04,23.2,10.88,10.17,11.62,181,775.23,0.44,0.5,1.26,1.27,1056.37,0.02,0,1.02,0.82,0.67,47.34,7.71,0.35,6.37,57.33,422.86,422.33,246.08,327.99,26.43,13.53,999999999,74.23,34.62,88.08,22073.87,23.71,47.24,189.85,56.95,28.42,71.58,40.75,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2014/12,12.24,26.38,23.7,-9.41,27.93,9.89,9.43,7.32,36.21,23.66,11.63,9.96,11.44,0,831.95,0.42,0.48,1.35,1.36,901.23,0.02,0,1.05,0.76,0.61,48.82,7.48,0.41,5.61,65.09,288.5,287.99,137.93,360.44,18.26,15.96,999999999,83.56,27.94,86.24,24180.08,23.14,50.2,170.76,58.13,30,70,40.71,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2015/12,24.93,52.23,37.37,-7.13,26.28,7.88,-15.2,1.68,34.5,19.73,8.52,7.1,8.91,0,845.97,0.36,0.45,1.5,1.51,721.59,0.02,0,1.07,0.55,0.47,51.02,7.15,0.51,5.59,65.29,220.77,220.24,42.06,388.86,11.36,34.28,903.85,106.4,20.77,74.47,21527.08,16.49,23.47,56.28,50.89,37.85,62.15,38.77,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2016/12,17.89,-1.48,-0.62,88.52,-23.33,13.79,76.34,30.26,37.68,26.72,11.17,10.35,14.17,296,1101.92,0.39,0.53,1.41,1.41,953.31,0.02,0,1.09,0.6,0.53,50.98,7.16,0.38,6.13,59.57,480.6,480.13,271.6,442.46,26.3,39.14,70.32,92.93,33.21,71.87,32238.06,20.95,35.88,82.99,58.51,28.67,71.33,45.66,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2017/12,12.23,-6.26,-4.84,46.58,-23.78,13.5,9.1,11.18,39.06,26.22,11.8,9.83,13.6,323,1225.1,0.38,0.52,0.97,0.97,1385.89,0.02,0,0.81,0.69,0.61,54.31,6.72,0.26,6.58,55.47,524.5,524.24,328.51,502.19,35.1,37.58,43.15,77.91,43.37,72.68,40950.62,23.71,48.53,121.3,66.85,24.61,75.39,39.22,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2018/12,13.66,-11.03,-16.36,52.85,20.55,18.42,52.49,17.93,47.06,33.9,16.61,13.27,17.86,492,1444.78,0.39,0.53,0.76,0.76,1713.29,0.03,0,0.65,0.9,0.8,43.57,8.38,0.21,4.62,78.92,636.56,636.31,514.79,594.72,49.16,32.05,73.09,55.03,58.33,75.73,50215.7,25.58,67.36,167.24,69.51,19.43,80.57,48.77,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004/06/18,,5,    폐기물 처리업
(주)코엔텍,029960,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004/06/18,,5,    폐기물 처리업
(주)코원플레이,056000,2011/12,2.65,52.53,30.75,-11.87,-31.13,-22.79,0,-41.68,8.51,-13.95,-11.2,-12.49,-21.76,-1096,6856.21,0.9,1.42,1.46,2.97,2.89,0.01,0,1.03,4.61,2.31,70.05,5.21,126.51,8.69,42.02,219.72,122.67,26.67,824.49,30.83,80.47,-7.81,78.34,56.59,55.41,-73.95,-0.09,-0.38,-2.14,-0.1,0,0,0,2003/07/11,,6,    영상 및 음향기기 제조업
(주)코원플레이,056000,2012/12,-16.26,2.34,2.18,-30.4,-34.98,-28.56,0,-55.93,-5.17,-45.28,-18.21,-19.21,-34.38,-1299,3021.38,0.42,0.83,0.81,1.42,1.89,0,0,0.51,1.66,0.89,99.13,3.68,193.2,9.13,39.96,121.08,71.12,21.27,589.02,8.19,119,-8.01,116,47.03,45.66,-6806.69,-9.72,-34.53,-168.41,-20.89,0,0,0,2003/07/11,,6,    영상 및 음향기기 제조업
(주)코원플레이,056000,2013/12,-0.43,41.54,24.32,-28.31,-19.62,-7.82,0,-9.34,5.64,-36.59,-14.13,-15.47,-25.07,-758,2739.3,0.42,0.94,1.04,1.84,2.41,0.01,0,0.48,1.23,0.71,47.51,7.68,151.44,7.04,51.84,61.35,32.97,9.58,542.95,-21.33,126.5,-5.27,149.79,33.87,44.15,-2499.48,-3.59,-9.55,-53.26,-8.46,0,0,0,2003/07/11,,6,    영상 및 음향기기 제조업
(주)코원플레이,056000,2014/12,-3.93,-6.28,-10.47,8.84,-23.43,-9.15,0,6.53,16.69,-21.78,-3.96,-10.03,-10.29,-283,2918.15,0.46,1.14,1.28,2.1,3.26,0.01,0,0.52,1.16,0.72,55.29,6.6,111.85,6.88,53.07,77.18,52.06,13.34,493.25,-11.35,176.87,-1.28,170.65,38.37,36.12,2188.82,3.27,8.38,44.29,6.96,144.99,-44.99,-313.03,2003/07/11,,6,    영상 및 음향기기 제조업
(주)코원플레이,056000,2015/12,-44.06,-48.19,-41.9,-47.53,-44.64,-34.16,0,-52.37,-7.34,-68.87,-11.82,-19.77,-46.67,-1013,1389.99,0.29,0.72,0.77,1.14,2.31,0,0,0.33,0.75,0.46,118.28,3.09,158.2,12.73,28.66,68.76,45.15,15.81,324.75,-16.35,114.01,-10.64,136.99,35.99,46.73,-6458.17,-17.24,-47.88,-2185.81,-43.09,0,0,0,2003/07/11,,6,    영상 및 음향기기 제조업
(주)코원플레이,056000,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/07/11,,6,    영상 및 음향기기 제조업
(주)코원플레이,056000,2017/12,0,0,0,0,0,0,0,0,43.24,0.59,2.81,0.82,0.92,13,2188.55,1.39,1.56,1.57,2.03,6.94,0.01,0,1.4,49.6,11.68,35.97,10.15,52.62,1.94,188.4,820.16,634.18,153.2,281.29,77.39,12.23,0.92,13.32,88.13,89.1,4873.2,22.03,921.18,1157.87,15.89,63.96,36.04,3.72,2003/07/11,,6,    소프트웨어 개발 및 공급업
(주)코원플레이,056000,2018/12,0.96,-17.73,-21.7,4.01,-9.88,2.55,-653.68,-16.13,40.18,-3.91,-12.93,-4.52,-5.03,-72,1835.53,1.16,1.29,1.29,1.64,6.12,0.01,0,1.16,45.65,10.99,31.64,11.54,59.64,2.24,162.93,976.9,784.95,123.2,288.48,81.5,10.49,-74.76,10.17,90.8,90.51,2384.69,10.68,634.69,1002.93,9.27,97.97,2.03,-42.13,2003/07/11,,6,    소프트웨어 개발 및 공급업
(주)코원플레이,056000,2019/12,-5.27,-40.8,20.92,-7.92,-58.17,-14.07,0,-23.02,30.22,-17,-15.27,-15.48,-17.92,-240,1412.99,0.91,1.05,1.02,1.19,7.01,0.01,0,0.9,48.9,8.72,25.43,14.35,52.08,1.87,195.19,642.23,584.9,196.86,245.78,74.51,21.81,-28.51,14.31,88.25,82.1,-43.26,-0.2,-15.63,-26.81,-0.22,0,0,0,2003/07/11,,6,    소프트웨어 개발 및 공급업
(주)코원플레이,056000,2020/12,155.46,85.26,112.17,161.22,195.14,62.84,0,-11.59,42.07,1.69,2.33,0.79,1.3,20,1238.6,0.47,0.77,0.52,0.58,5.32,0.01,0,0.37,40.76,4.51,31.74,11.5,68.66,1.86,196.25,191.11,171.84,92.2,286.91,43.02,90.42,1.53,18.58,90.24,52.51,3363.04,6.22,602.71,847.45,19.21,67.77,32.23,8.82,2003/07/11,,6,    소프트웨어 개발 및 공급업
(주)코원플레이,056000,2021/12,-43.43,-23.78,36.36,-52.06,-46.9,-19.48,0,-61.16,40.49,-81.39,-13.55,-13.08,-21.58,-279,344.87,0.16,0.27,0.19,0.21,1.81,0,0,0.13,13.83,1.09,73.19,4.99,202.14,4.39,83.08,312.07,277.21,0.81,231.02,51.98,33.81,-15.46,31.47,76.48,74.73,-2075.85,-6.79,-488.08,-1005.92,-30.52,0,0,0,2003/07/11,,6,    소프트웨어 개발 및 공급업
(주)코윈테크,282880,2019/12,0,0,0,0,0,0,0,0,29.89,18.81,18.3,14.87,16.57,2195,9991.87,0.79,0.88,1.02,1.02,449.75,0.01,0,0.9,3.75,3.51,134.68,2.71,0.81,3.63,100.53,756.02,754.3,139.97,2268.27,67.2,11.42,130.85,25.13,77.44,89.75,32255.27,27.99,134.56,8441.4,35.41,38.32,61.68,53.12,2019/08/05,,5,    특수 목적용 기계 제조업
(주)코윈테크,282880,2020/12,10.47,21.26,45.17,0.36,3796.29,-3.86,-85.14,-50.22,21.68,5.61,1.06,2.1,2.51,283,4902.43,0.37,0.45,0.51,0.53,11.21,0,0,0.42,1.69,1.42,198.96,1.83,32.57,16.52,22.1,323.75,295.22,66.89,2149.18,48.63,28.03,5.47,37.95,70.36,78.11,13274.7,10.43,54.48,1870.56,29.27,82.24,17.76,19.18,2019/08/05,,5,    특수 목적용 기계 제조업
(주)코윈테크,282880,2021/12,46.46,45.55,75.57,34.2,42.67,5.02,119.16,134.48,18.07,6.91,4.46,4.69,5.48,608,11224.21,0.68,0.98,1.01,1.12,11.11,0.01,0,0.73,2.94,2.05,84.33,4.33,32.87,17.71,20.61,223.21,202.3,78.09,2203.78,35.59,57.7,12.07,56.04,64.47,63.41,26759.92,14.35,70.33,543.7,25.16,59.36,40.64,27.47,2019/08/05,,5,    특수 목적용 기계 제조업
(주)코이즈,121850,2012/12,40.51,10.79,12.72,91.05,29.65,97.68,0.03,27.81,36.63,14.42,20.66,13.03,21.19,985,6245.39,0.9,1.47,2.1,2.23,38.1,0.02,0.04,1.34,1.75,1.58,59.71,6.11,9.58,17.53,20.82,256.4,244.22,160.46,979.97,29.43,43.06,15.21,74.04,48.24,69.9,16879.09,36.77,88.3,172.11,47.54,41.35,58.65,30.33,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2013/12,28.79,35.09,31.98,25.38,141.92,-5.67,0,-32.02,17.23,-2.9,0.35,-1.33,-2.24,-108,3686.22,0.46,0.77,0.97,1.04,13.42,0.01,0.84,0.71,0.96,0.88,89.53,4.08,27.2,22.38,16.31,281.56,255.75,120.51,924.44,30.28,95.31,-0.18,103.59,46.96,51.2,9570.36,16.19,37.59,76.42,39.65,73.69,26.31,-7.31,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2014/12,-2.68,13.78,11.31,-18.48,66.03,-1.84,0,15.44,18.01,-1.68,0.27,-0.8,-1.56,-76,4255.37,0.48,0.93,1.11,1.28,8.23,0.01,0,0.71,0.91,0.84,85.11,4.29,44.35,16.53,22.08,127.34,103.56,34.61,907.4,8.45,93.64,-0.15,117.46,39.34,51.64,10806.26,18.78,38.58,85.81,38.78,67.51,32.49,-4.32,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2015/12,0.83,0.54,-0.52,2.92,5.7,-7.97,0,-6.67,13.29,-9.4,-2.31,-4.23,-8.57,-259,2681.22,0.45,0.91,1.13,1.4,5.98,0.01,0,0.62,0.79,0.75,84.39,4.33,61,14.88,24.53,112.45,90.89,46.4,563.77,4.45,112.17,-1.92,126.98,40.15,47.13,7052.73,12.16,24.41,55.74,27.12,83.02,16.98,-34.67,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2016/12,-5.31,-29.1,-9.92,1.55,74.45,9.01,0,20.9,17.51,4.76,1.57,2.65,5.24,157,3164.29,0.56,1.1,1.34,1.81,5.13,0.01,0,0.71,1.12,0.95,71.1,5.13,71.16,22.17,16.46,114.55,76.81,29.84,599.89,5.47,84.29,1.62,104.93,43.06,54.26,11705.97,21.31,50.95,113.54,37.23,55.54,44.46,12.8,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2017/12,-16.84,-8.48,-8.54,-27.8,-31.09,-24.37,-733.51,-16.07,-9.96,-35.96,-14.82,-18.87,-36.26,-951,2505.48,0.52,1.01,1.3,1.91,4.01,0.01,0,0.64,1.18,0.88,62.41,5.85,91.02,20.59,17.72,80.73,55.34,40.73,428,-8.93,102.64,-14.45,126.88,37.38,49.35,-687.73,-1.51,-3.27,-7.9,-2.61,0,0,0,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2018/12,1.69,15.35,10.35,-12.82,-7.26,-31.17,0,-27.44,-8.98,-41.66,-15.89,-17.32,-41.92,-775,1817.89,0.42,1.01,1.2,1.77,3.7,0.01,0,0.48,0.83,0.64,37.95,9.62,98.65,23.91,15.27,54.58,36.32,16.34,294.57,-26.67,199.41,-9.15,203.44,32.05,33.4,934.27,2.01,4.17,13.22,4.88,548.28,-448.28,-853.81,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2019/12,-11.52,-9.63,-26.55,20.34,12.78,17.52,0,85.22,11.04,-2.8,-6.24,-2.27,-5.89,-76,2668.08,0.81,2.1,2.16,3.19,6.69,0.01,0,0.91,1.51,1.3,30.15,12.11,54.53,17.94,20.34,102.35,70.26,28.79,236.59,1,125.42,-2.76,127.15,43.6,44.36,8186.29,19.92,37.02,102.13,23.08,67.59,32.41,-12.14,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2020/12,-1.52,-6.8,-3.88,1.52,-24.74,-14.3,0,4.2,10.65,-7.22,-4.57,-6.54,-15.76,-176,2397.74,0.91,2.18,2.05,2.81,7.51,0.02,0,1.11,1.72,1.63,32.46,11.25,48.62,17.9,20.39,139.18,106.84,65.66,202.76,12.65,159.03,-3.69,142.61,44.94,38.61,4937.84,12.2,23.96,70.9,13.36,109.3,-9.3,-54.03,2012/09/27,,5,    플라스틱제품 제조업
(주)코이즈,121850,2021/12,-34.76,-20.54,-18.88,-54.21,-36.61,-71.12,0,-56.2,-14.08,-82.54,-28.05,-39.96,-132.72,-871,1044.38,0.48,1.61,1.22,1.65,4.69,0.01,1.43,0.65,0.87,0.8,52.04,7.01,77.87,33.17,11,78.6,53.31,22.81,54.31,-8.59,485.24,-19.24,400.62,31.55,17.09,-4717.47,-17.87,-29.38,-160.78,-29.14,0,0,0,2012/09/27,,5,    플라스틱제품 제조업
(주)코콤,015710,2011/12,-2.92,-27.3,-11.4,10.95,-3.12,5.83,154.05,12.37,26.97,4.14,4.12,3.64,5.29,210,4619.17,0.88,1.27,2.17,3.12,7.11,0.01,0.3,1.36,2.76,1.48,107.54,3.39,51.34,50.68,7.2,204.61,146.25,5.69,744.19,22.18,38.26,12.59,78.28,43.38,72.33,10982.05,12.12,46.85,11429.51,13.56,58.25,41.75,30.5,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2012/12,12.52,2.33,14.9,9.41,2.78,4.36,2.74,2.9,25.96,4.05,5.97,3.51,5.17,215,4753.16,0.87,1.25,2.02,2.8,7.33,0.01,0.34,1.32,3.34,1.51,100.78,3.62,49.79,45.39,8.04,171.74,125.72,1.8,776.64,17.62,49.26,33.55,86.29,42.19,67,11237.36,11.02,44.75,3527.42,13.49,55.76,44.24,30.04,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2013/12,9.37,1.11,17.87,-2.28,10.05,3.69,-7.09,14.3,24.03,3.19,4.76,2.84,4.62,200,5432.69,0.89,1.37,2.24,3.13,7.87,0.01,0.21,1.33,3.75,1.48,92.05,3.97,46.37,52.15,7,127.37,88.94,2.44,805.27,8.1,57.84,11.59,98.34,37.69,63.36,12202.2,10.94,47.79,4569.84,12.81,55.89,44.11,24.86,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2014/12,-5.05,-1.24,-0.51,-12.56,-0.91,7,81.26,8.72,26.15,5.59,8.88,5.32,7.94,362,5906.19,0.95,1.42,2.63,3.87,8.2,0.01,0.27,1.66,4.08,1.49,83.26,4.38,44.49,40.79,8.95,290.98,191.5,26.97,861.63,22.78,40.1,17.69,91.47,34.71,71.38,17736.32,16.75,70.36,9523.68,17.13,38.47,61.53,32.62,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2015/12,3.99,-1.05,-1.76,14.8,25.81,17.67,25.51,6.97,28.05,6.54,9.14,6.71,8.86,442,6317.84,1.03,1.35,2.81,4.38,7.81,0.01,0,2.1,4.41,1.62,66.3,5.51,46.75,25.68,14.21,300.23,187.74,31.59,1013.88,25.56,23.87,45.47,76.4,38.32,80.73,19732.01,17.92,79.19,74449.19,17.82,44.37,55.63,36.72,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2016/12,7,20.98,6.95,7.06,7.9,5.83,-0.88,2.83,27.49,6.34,7.78,6.34,7.89,435,6496.8,1,1.25,2.61,4.18,6.93,0.01,3,1.93,4.13,1.62,72.6,5.03,52.66,31.4,11.63,271.64,169.06,9.02,1072.94,24.23,25.24,136.62,77.22,38.35,79.85,17823.71,15.13,72.56,304262.77,15.65,43.57,56.43,40.51,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2017/12,9.43,-1.09,0.26,24.18,-20.54,8.76,48.53,25.64,25.04,7.49,10.31,8.7,10.92,646,8162.3,1.16,1.46,2.83,4.05,9.35,0.01,0.47,2.09,4.76,1.97,68.48,5.33,39.04,29.05,12.56,290.03,219.95,50.6,1166.96,28.51,26.02,192.51,71.19,43.51,79.35,22056.23,17.11,90.53,275702932.5,15.41,38.59,61.41,48.62,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2018/12,14.53,3.99,0.59,32.63,7.95,10.56,29.38,14.34,27.33,8.48,12.55,10.04,12.88,836,9333.03,1.18,1.52,2.51,3.2,11.61,0.01,0.21,1.85,5.37,2.24,70.66,5.17,31.44,30.31,12.04,277.79,223.15,50.11,1290.23,32.25,30.54,254.28,64.77,50.39,76.6,29974.93,20.31,119.77,374686685.13,18.32,37.43,62.57,46.29,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2019/12,-0.13,-1.08,0.36,-0.62,-24.45,4.24,-40.77,-18.16,28.33,6.14,9.19,5.57,7.12,495,7638.33,0.91,1.16,1.81,2.18,10.43,0.01,0.21,1.36,4.33,1.82,85.42,4.27,35,36.86,9.9,336.55,286.23,98.03,1344.95,35.24,25.06,192.48,62.36,50.14,79.96,26462.44,17.95,88.68,330780494,19.76,42.43,57.57,31.05,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2020/12,2.61,20.67,8.08,-2.84,5.9,3.9,-11.44,-11.18,25.9,6.12,7.41,4.87,6.06,438,6784.2,0.8,0.99,1.63,1.93,10.45,0.01,0.21,1.27,3.51,1.56,74.38,4.91,34.92,34.6,10.55,357.41,299.16,141.16,1397.34,34.2,23.51,152.57,64.87,47.48,80.96,22341.34,14.77,76.19,279266692.75,18.79,47.02,52.98,32.58,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코콤,015710,2021/12,0,0,0,0,0,0,0,0,22.86,4.65,2.68,2.74,3.46,260,5285.8,0.59,0.74,1.35,1.81,5.36,0.01,0,1.07,2.12,1.04,64.99,5.62,68.06,27.24,13.4,383.74,286.93,90.68,1420.44,32.14,26.58,32.14,71.56,43.46,79,15700.22,9.96,35.96,196252764.63,16.94,60.37,39.63,27.46,1997/09/30,,5,    통신 및 방송 장비 제조업
(주)코텍,052330,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001/07/10,,5,    영상 및 음향기기 제조업
(주)코텍,052330,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001/07/10,,5,    영상 및 음향기기 제조업
(주)코텍,052330,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001/07/10,,5,    영상 및 음향기기 제조업
