[제조]자기자본구성비율,[제조]순운전자본회전률,[제조]비유동자산회전률,[제조]총자본증가율,[제조]유동비율,[제조]비유동자산증가율,[제조]1주당매출액,[제조]총자본순이익률,[제조]부가가치율,year,label
33.61311572062738,0.9544762113788311,2.148425433056641,5.879948782722355,95.90902144405361,12.423144134187824,25025.664777231428,-4.00249910069048,8.180407543443886,2011,1
25.669324091669715,1.2138856444859014,1.663564278797447,-1.8782134870918554,81.47530068669015,12.284169572906684,7879.837399931464,-12.760575811494542,8.197429187687488,2014,1
12.663042440771449,1.1953785531775474,2.933533490752843,-30.009974919159475,38.77119086231481,19.837888881201593,1957.7948304585045,-54.51031585107624,20.692348161182757,2011,1
13.790860594201755,0.5427175722019457,0.866626940142061,-23.546266622231418,36.359014700402184,-9.675016626300936,10404.733667773817,-19.42214384273411,-12.38775636690413,2011,1
9.100926450823012,0.12,0.2443101460531002,-31.754908883639985,48.96779040353144,-42.41470359307957,125.38820690839829,-60.81,-255.08,2012,1
53.327145730252326,0.7725463202166251,1.033921954254768,-6.19023600391793,119.21962838278388,-34.745881375813624,332.91440690672425,-27.745498924930104,-32.26011127959944,2016,1
37.93001653629656,0.370419829141065,0.5188028184796998,-39.11913609756644,97.57013842940582,-51.05308516536551,127.32808233461029,-60.81,-255.08,2011,1
8.959290851533439,1.0982381442686655,2.4580179123022483,-22.55243576247917,112.39543313949319,-35.08160476357899,2283.589671090081,-28.48786668737511,-14.730103510558914,2015,1
64.97053261205323,1.227011027266802,3.471762727509322,-39.72126850819111,191.8496364398157,-34.1795792957938,7256.548603029128,-33.29479083799528,-24.076829619683515,2016,1
8.93,0.5986734441586996,2.5326825571729588,-41.125627330087625,49.76480102635833,13.895335990079639,10122.197560774504,-11.684257681622464,9.52545903816002,2012,1
67.33697923247337,0.64358503299269,0.6322308701970061,-9.317257619285773,151.21224170656737,-29.000365568498445,753.6649437147148,-17.367604487958236,-42.58988062126282,2014,1
8.93,0.38670639125133177,0.599239936442615,-36.44761696608765,28.41,-29.272878265279903,2761.532011829142,-52.578957891403874,-167.20424434446102,2011,1
8.93,0.2065208941433503,0.8443440236450762,17.106754211651385,41.672361518553096,-54.375714280463754,361.628843552479,-60.81,-255.08,2011,1
49.3250255506209,0.11320373539284245,0.820654099356111,2.8984731881636696,287.9242290579625,-55.5592394069105,152.9726783443722,-6.488162930234715,-69.49596276128247,2014,1
17.299431227627778,0.6432239107216698,1.1889254924743073,-31.552418127113548,57.3731114213449,-21.582778883919392,1281.8907673572935,-44.728391149795904,-32.614719883404405,2014,1
9.435112115718336,0.268861616065234,0.599060626300863,-28.356903207839,31.39484267695649,-11.98739012143996,714.9886032147944,-25.67951432425113,-50.128787190314185,2016,1
9.218101817167256,0.52,0.963936197171137,-38.05970276396228,46.986019438716,-27.357091192561427,2751.6722582191037,-47.60639370602647,-69.31880431668206,2013,1
63.07189167869022,0.37415068568197296,0.8855188357102466,-20.233389003527044,242.74071672479562,-50.2845559958356,210.2543435896566,-34.30550104998228,-76.69651027153358,2015,1
8.93,1.2923289554307387,3.211831371229251,-31.223483021604903,46.0867591684959,16.5264890108687,2013.7831735232,-56.74738754733118,19.544491868646304,2011,1
39.34889165510564,1.151677889111569,2.8262934844047924,-18.183117306407368,91.29042068753157,-2.767059555006444,3060.1637510765163,-27.66290410050786,-3.5421100251780486,2013,1
72.02871762197877,0.5125859379603347,0.790718316100093,5.595848980736285,344.54390490410816,14.778645790368763,637.4658426287515,-30.965869778470406,-55.25161168411327,2015,1
12.859316530127806,0.8228547050473874,2.0057037218720124,-27.08212004117033,62.597991663964024,-34.04937135303453,1537.9162963768804,-52.1049001128815,-17.643103613968346,2013,1
19.449398175433252,0.4057830430239059,2.7758515633126137,-34.504169064588446,71.01591099543913,-30.277621551080166,1857.7107747844348,-43.05802235886189,-62.04079209404319,2014,1
41.66752886221494,1.2097843619429818,3.4072896678230578,-15.906661644357754,109.80455470927184,5.424723234659147,3074.8956859406308,-21.384018806520743,-5.4094432946536415,2011,1
53.417537630662515,0.4041743635654169,0.4770163222334282,-46.530730098728526,99.04039596957881,-50.10826137954892,125.74891939187347,-60.81,-255.08,2012,1
25.136753007658164,0.3711857821136056,0.7521264450955552,-27.57523864633394,44.921234708264095,-11.68020434733958,1884.0188238188714,-33.460344418059236,-58.92970452660224,2012,1
54.94063798555768,0.515969001035094,0.42165609025039474,-27.931268036425507,49.97894814984241,-15.109955049438295,142.85253884158163,-24.173212207807673,-40.68894311405756,2012,1
9.00753223094263,0.52,0.7198669040471397,-28.521857642469598,33.40906679964187,-17.57996245035895,2759.4106905128588,-44.912060136834114,-73.29569809287896,2013,1
39.85524624019947,0.7774169432157969,3.4928212475025187,-44.947644401292564,157.5121843029085,-37.4128220805259,533.504027467033,-59.47215142690813,-60.15968319374974,2011,1
53.74279027876586,0.6850322404429683,3.1896131146843807,-22.677804918538243,163.61569738131283,120.13158152997258,968.3290795138875,-37.18412541102998,-23.805028143433095,2011,1
46.48522847351303,0.09068864628424808,0.12078255259573645,-44.56431969032847,55.91473581723986,-29.126092347888875,122.7066829991676,-60.81,-255.08,2016,1
11.692569025100214,0.5384087373191563,1.1931807966997847,-41.36052329905295,61.654735912875466,-32.703100967462674,2755.8292447494628,-46.43585527017606,-60.37971886900823,2013,1
8.93,0.10297623501738859,0.1855956211495418,-37.25691429372115,44.71154285313942,-35.45073614653432,311.19753647924125,-37.76835515852041,-255.08,2011,1
46.78612774824504,0.4839620454705061,0.6662277271769632,-13.67506017468233,84.91157753634243,-12.576831815308898,401.6587078836003,-9.964906577071192,23.763595495085553,2013,1
46.39721157929155,0.703877412111035,2.9634710546675795,-24.31733485366005,152.12418091486384,94.54387665580964,986.7879251627588,-41.0568081888177,-28.205375727926683,2011,1
20.158904524176187,0.43411307731690685,0.6724099052737874,15.745413167657619,51.87723688537599,-13.60741360799994,1665.9637733421177,-21.02778115645942,-0.6016184741410193,2017,1
37.43361327033925,1.3079796132733577,1.9331307839723217,9.016342250353077,91.4797783410105,18.949582875391087,7885.134636066173,-4.770217705273255,15.694429727834006,2015,1
9.138212502818897,0.1089284093471725,0.3341662884767358,-25.069030330365067,71.48052567933,-46.409508548027205,134.008899100796,-59.182476174034356,-255.08,2011,1
17.50000624526937,0.42636924998544423,1.0323062510916845,-35.60326325646763,47.861716739262675,-28.60969101651597,1231.5654349230483,-40.804529011042995,-51.48012904209534,2015,1
53.57532714666932,0.5074315662943757,0.6939157430793776,0.5373093880335094,81.97218053418429,41.25210908468286,390.50259914284004,-14.63112965520542,20.419171454527334,2016,1
62.34994089799768,0.8409895601590712,0.853477779680987,-24.761142905986063,163.01697210321538,-25.102576872525397,254.65182394898576,-11.28245958127344,10.81499857371843,2012,1
41.06514745167205,0.8444372407680281,0.8828992335466744,21.745945717377364,312.9627225869093,-16.194142471682614,767.828096081707,-21.452799097983196,1.006402233535419,2011,1
35.862772056926545,1.0173856459179922,3.008195980919831,0.0945898554858875,124.552286621016,4.609512190738899,6032.95670967065,2.499307942131563,17.743979022390274,2013,1
41.20515680497736,1.1938288881479577,3.1100021317650994,-17.130963522768287,100.09349471705423,0.5725965224920309,3075.4564577653723,-24.846893126422984,-1.8366157564749432,2012,1
56.263304400938914,1.730172751493089,8.746781411666882,7.029205146216299,199.44155758281696,20.71700221225702,15635.733620315146,14.179763700175377,19.133894095070993,2013,1
46.746161628181255,0.567929751296318,1.8536772580038852,17.15785682232049,190.31249310469258,-9.455218039008628,3840.0357443356997,-15.509716480614781,10.159733770312805,2015,1
11.30879890436281,0.24162279594965544,0.969371326582759,8.540574578364058,37.0411601689785,5.378745911312976,381.85235387784724,-60.81,-255.08,2011,1
72.65895753629468,0.638112310798509,1.3046492699636043,-10.746782316246438,240.21574178221266,5.145153491827223,196.6551679029055,-9.963504032213988,-1.0820366524463907,2012,1
67.64690503315083,0.471910447323314,0.4787872139792452,-12.495516320350681,161.2119065107783,-33.6401371139345,733.8752697949866,-18.880771632442293,-52.711084955151165,2015,1
68.92708094675143,0.951142098548974,1.0117766334385239,-15.071039750538283,151.52141156522973,-18.049417602899034,270.44426488403565,-14.2999245240363,3.810381556212536,2012,1
8.93,0.25048910768662613,0.6233151296484151,-42.16721388991408,34.55230871182047,-51.7005560261141,122.7,-60.81,-213.37008879302488,2014,1
16.685080400907143,0.2970564548552149,0.45365929770030816,-11.85594869762154,30.283367291597774,-9.46024348098578,122.7,-32.783619834332264,-49.9143484010719,2012,1
17.864172238992627,0.2814047932877085,0.34018475133588655,-6.463951287615575,28.564293129433317,-1.9996181338077128,122.7,-28.522454972578636,-32.328402324847794,2012,1
9.162118843070202,0.35155931479744723,1.6509152035821306,-18.216009923942643,62.933281125706245,27.909425528455753,1779.3656585181393,-35.78286701552028,-53.13560382173982,2012,1
49.2818698938761,1.0303641772643424,1.298512212296247,-12.093184161478186,97.3681659639399,-13.807714263090086,818.6708379923065,-26.168300374125238,-35.364861277237075,2011,1
27.187262460309142,0.5131800641936883,1.1829797185353663,-14.80953123269839,106.99024450822245,-33.43756389486601,3925.618873688219,-39.463600507414455,-38.167303656646084,2015,1
11.17929660257219,0.9647039637550563,2.3077919592244385,-27.284553284430192,87.79593332300178,-25.350301358649723,2328.2818921307294,-26.810343544672893,-12.464195384968612,2014,1
69.99401882119989,0.6255061195069895,0.34950262264585263,-9.50347439084601,65.545173634618,83.37628509646778,187.3910517582997,-60.81,-181.84953815741918,2014,1
9.584377530058326,1.0606389455604015,2.4157188137554515,-23.884857366703272,105.4689557524552,-32.341563157714255,2296.173652907753,-28.015526753602543,-14.092092107478061,2015,1
37.40377332741911,0.9741620284663755,3.1027213612194458,-47.32,126.80367646837286,-42.05202862985343,530.0899639857389,-60.81,-81.467385319898,2011,1
34.75544176571617,0.5812666724505793,2.43282919956267,-20.7195465704207,115.89625299231135,-36.93816466485035,457.3579998924151,-42.54583383942569,-51.85107106938927,2011,1
36.319678385128086,0.8957958646434089,1.1866524433992023,4.447072632162911,207.60020076202463,-24.611933015783777,785.9226090795175,-25.45354116206553,-6.766859139306572,2011,1
34.20224069238115,0.9871650199225055,2.205086034532343,5.217455596237223,98.0018316088164,11.110506866667393,25076.11159941196,-3.4235439804836267,10.048028138239143,2011,1
16.36116548035944,0.3611770689981344,0.5672177082161904,-38.99439910320818,55.99069740835282,-44.96455658676003,828.7107481415566,-34.84465239048583,-183.93562677377233,2011,1
28.859560788990116,0.9222957876308906,2.2475309245116817,21.249157710498146,89.01680071896396,18.566738777780586,24144.995409340543,-4.4516089962075345,4.349430546617015,2011,1
48.38738340551984,1.5444289303028018,7.55189332483452,1.3439123099898858,174.71082097794522,20.28232337297666,15597.811242636255,4.346830485617396,10.513082930136228,2013,1
42.96673617850179,1.2338298171537525,3.379239153919487,-16.132478794892872,108.44753489018751,3.7419008975665378,3089.9691025081283,-22.174523369382005,-0.2181166290097103,2012,1
31.49755950641052,0.9783176179206037,1.8307921589519816,-21.765111265122126,60.84055464406191,-13.265024516043857,2991.5379715409613,-37.081901140624595,-14.362904310422856,2016,1
35.56035792098543,0.30657589972752913,0.2967120501362355,-43.79375742125432,30.26139201416928,-31.785190115533226,210.3298353095353,-54.60958334877269,-209.6371467514958,2013,1
74.19159983218529,0.31008965179683035,0.2206124122499796,-18.77549586069398,142.3220992420616,-6.118668423977212,122.7,-35.01714309326093,-255.08,2011,1
23.319254803515598,0.823183633231823,1.8507130495912871,-21.00877389300634,64.18566872135511,-5.450965686188981,2899.673992503992,-34.014671561649784,-44.27807708520581,2012,1
19.739575415703392,0.5069046485747888,0.9705081829138327,-25.24221835787473,61.372041030472,-29.35048743587216,365.9905834827144,-53.82355252053796,-61.00781251933522,2014,1
35.615961723533246,0.5007728301485337,1.093972883909211,-38.84147623568873,112.85519714004552,-54.09651439931483,571.8488631883697,-9.186819890882859,16.497091051790747,2018,1
42.24814111920376,0.41270612696310716,0.5565412253926215,-1.2954386375055051,71.63603832775343,18.782103039086138,1872.797467993751,-11.935796115913861,2.4555995045210683,2011,1
34.198433593259615,0.4715445974722332,1.6285496805821107,-9.658542296438908,94.93156649253075,-31.959528781309007,419.33764322022216,-29.81193630639529,-37.88641082190502,2012,1
17.828299795479076,0.6816080961926502,1.393635083501484,-28.94367791171738,48.10753827863572,-23.093704896994016,1476.13720268857,-43.13392959664601,-19.189572895531754,2014,1
21.263276871908573,0.3477685416145879,0.848892916483964,2.9440637479561227,63.11756457463362,-8.503475207079175,501.65168249716214,-8.01527041546971,50.44940479652706,2014,1
10.028626137146013,0.17729018220077852,0.7993622099888658,-45.076134997957,58.189993682015206,-35.4230001048395,358.434805715064,-38.781723122354755,-77.7103917288644,2013,1
46.08948227242527,0.9373480452853324,2.0816890652251443,5.9999675205248515,115.93157600285312,-6.015183650874974,2967.6162553888544,-8.234357464941043,27.219385655054467,2015,1
70.49373496541786,1.3554035467418397,3.161450115204748,25.938379735800922,286.1974462884284,11.348085088858916,5264.6442263705685,20.300444786855678,36.88641628536175,2012,1
42.72945052254337,0.5671774272715475,1.1969205956160351,-12.051904282353526,93.46109478562079,-14.872108865298454,452.94631727563853,-14.646314330622864,13.444925305390656,2013,1
56.09004614620703,0.5259880113508434,0.7158727238721957,-0.012582470737277696,109.39708561994337,-15.53946737028787,239.59323732546687,-23.052693081164087,0.6061032988294911,2014,1
57.525920345401516,0.32047856135377634,0.5217946050766612,31.206794958125954,187.24728324983337,14.178029266848313,251.1951274676776,-28.016631488124897,-22.844152468669982,2017,1
21.033683221088424,0.39178011348372804,1.1878981356244678,-31.951589191713758,51.96652223725064,22.37143712445461,1824.6456606869306,-25.05829256936174,-23.427138070308413,2013,1
9.010115191519665,0.2614055296757836,2.1648387680854424,-42.091014337206595,50.94470119009538,-29.196037508291433,651.1197672027624,-39.823710205038495,-75.0097474719101,2011,1
33.42299584559809,0.41172923604087225,1.2027246694189406,-18.796284019403203,80.64227288946263,-32.99546636866555,403.53919937909,-26.982923604087226,-25.011720991640455,2012,1
44.063626403816656,0.3019275703908626,1.3638401161240077,6.6491956572602575,126.70174365282058,23.290447118053837,1495.0469750916488,-6.629033753124678,5.767736963779573,2012,1
41.60717636793176,0.21539738893234464,0.24583234086821093,-46.124389142628,229.7634979580781,-57.52428652893978,219.9566734010186,-8.172174759679331,39.63126133801334,2015,1
36.34256942166854,1.0321033564929,2.9507969096776896,1.0482975007399258,125.5257159984404,5.245022933363427,6027.492023734186,2.9423110304362936,19.246068563665386,2013,1
9.954035290217178,0.16832812591020843,0.6309458132036572,-47.32,41.60601306107488,-58.47423570201788,347.53207269769115,-60.81,-250.3295057481243,2013,1
30.357983002455704,0.820807409630007,3.6179671540637397,-10.731045358232986,113.3669888255448,-2.925557720504239,6101.764514832248,-2.66788580248845,-0.07582583936042642,2011,1
18.717316453283114,0.3056039898341111,0.3524034911048472,-10.132647101219886,34.37252913261861,-7.225318659304069,133.12402436121246,-29.33538627538006,-32.06860547645672,2012,1
70.64615945164341,0.6427608501382623,0.3581318322937451,-8.820539637257088,65.1866878863104,85.54027250852347,190.68183328882353,-60.56130017410482,-178.97217938775592,2013,1
38.181608262909634,0.47487572772099645,1.5147699283217069,-3.429285714004256,98.47094659651245,-29.548381101130218,408.4941922292014,-25.964478279720968,-26.244418381434777,2012,1
31.33559189903309,2.526540123466799,3.7698675044384813,-26.74891181730481,110.13032542543407,-22.78244715334968,27613.036850722463,-1.5836592028857943,13.978683673105408,2011,1
11.126202966560212,0.2490091501318129,0.3469775405855502,-39.7232979353409,29.536062527404262,-25.3079297148617,231.49307474261542,-60.81,-227.8704853774118,2014,1
15.966859598549846,0.1657467008962523,0.15251890885614716,-47.32,62.87270777221738,-51.36188696722626,846.5518614151225,-39.075857031330926,-255.08,2011,1
36.43856254261011,0.42779594144776595,0.5595591882895532,-13.113781341890295,55.13079924443359,-2.440212052138051,1854.4935230238598,-15.324968449168235,-1.9295005847207882,2011,1
70.42945814771748,1.357218033469053,3.152982510477753,25.793138320954455,285.3963778905869,11.298599087207648,5266.0111122128465,20.26599703126177,36.811032609512985,2012,1
59.54278417259515,0.28426485888315156,0.5755879972928755,20.706225124842188,196.75568427685135,-9.933276799390235,266.0612549340537,-28.41073456311383,-5.498460026346596,2015,1
30.5179947981504,0.6842609696361918,1.0465341471948297,-13.908898083235808,75.00127993492688,-28.301050783442,361.6134519418351,-53.68247370616738,-48.72532916285024,2015,1
65.17128015226793,0.5813186645311854,0.28,-45.589188132742244,126.50070414273483,-34.10380269477033,122.7,-52.17835796074139,-255.08,2012,1
8.93,0.39730993400871073,1.7725718684937752,-45.64755615008402,50.76325060344868,44.74013783965808,1808.7735610244863,-33.83092692460887,-38.23409042284544,2013,1
55.514352500907606,0.7210740476105536,0.8549040475895684,-36.84178642925045,129.47793440713448,-48.53753142921897,844.4194635733727,-49.5993138102503,-165.54100500580245,2011,1
22.064548554252415,0.5539542380250199,0.9104551067274743,-32.60454123229263,61.118099916250834,-40.77753051313951,817.8282418558803,-33.78907984300934,-129.33266911744988,2011,1
25.613327053836876,0.4386813721745745,1.210663865271116,-8.681392824795385,117.1593620676438,-25.584166621198335,6256.99164134862,-3.6529999890876006,36.962953733323815,2013,1
15.003884760449765,0.3100006193529773,2.1004717370333537,-44.98238469799182,67.98016536724495,-38.65198170913894,624.4917240583004,-34.32323217234704,-56.69019117013464,2012,1
48.85494900789274,0.6762360517648836,2.2152291728033617,18.28551653896379,198.59872146039422,-9.02836379598546,3846.120806408349,-12.047100345046221,15.082095852637835,2015,1
67.81296737312206,0.3799249354765053,0.39657007507192066,-14.198469336134078,166.56985906808532,-36.12618802703321,723.2717009691765,-19.691546586419474,-58.13415999872143,2015,1
36.644448498881395,0.6303765647958245,1.6048349748585948,-44.810600746876446,91.60072885853718,-55.92687170224985,295.59692165165666,-58.438954944154105,-127.14243857703947,2011,1
17.92268392419957,0.3635547117455382,1.1862891053959521,12.64216881006249,58.447802374332596,-54.173893505814476,341.6771829791396,-60.81,-213.36298721835522,2011,1
53.06541957993022,0.5094628461803825,0.6161981537046266,-31.863846119329992,42.58246313870214,-19.3058134520296,122.7,-30.33554362338151,-74.99584602419412,2012,1
9.941844163845147,0.5775744327705707,0.8373881751093903,-40.594561974997035,36.41893165976391,-37.33878517574439,6037.921577225728,-38.34307472546365,-28.406397703574008,2012,1
36.073018580887855,1.0909689718125197,2.3850128844750342,3.1136955045995993,104.64759128426377,6.942201509661706,25236.306471477605,-1.5850606547871502,15.978693922888631,2012,1
9.044601422880067,0.3027624290714579,0.9082872872143737,-40.002872787627204,50.796314304698754,-51.85880808022395,124.50236783256834,-60.81,-196.66129499323043,2012,1
36.36870349897201,0.34540574443722627,0.4815543083279197,-37.137948676117006,99.95047852284358,-58.53,134.3118169826103,-58.9598621203822,-255.08,2011,1
73.8166748906028,1.7548337812733246,1.8691967013456954,20.35905754273441,283.99847845454065,5.0703114534321045,25174.795163252336,17.83042889315846,37.645207451905485,2011,1
64.75137842336557,0.4620309578599957,0.8713397378642,17.990246887931477,206.41749262436198,14.581706698925794,229.08295840207904,-21.50848012879336,-17.401850824517556,2015,1
22.076462696899018,0.8684497207575463,1.9069074901282987,-41.89323406710379,63.92842747972159,-43.320392477243445,3803.83509959286,-60.81,-55.35170532239631,2013,1
8.967770892155853,0.1009842577760483,0.16516735332425359,-36.68582223877323,44.92776022351298,-33.18340075252843,309.35818266339334,-36.460714471957395,-255.08,2011,1
69.32861403826126,0.5033227572380815,0.3808503619438284,-22.95397896840444,56.926842076248306,-5.070835127978107,122.7,-18.564077934324644,-43.95501202822296,2012,1
15.008208092054542,0.4187021787447832,1.6073365941412596,-39.00999857773466,42.20597385406841,-37.309261184252655,1191.0321849640873,-46.62128039229114,-73.65329907008697,2014,1
48.125937543788346,0.9346886805911414,3.749664530616763,9.613923412359895,235.42907560115626,-8.917501913780278,5228.658498880373,-7.597175650300237,14.97067320919922,2012,1
27.843844094989006,0.8077900627484107,2.004354269112057,7.793349542198684,88.11094278877373,12.597172991141141,24915.34643137504,-6.585621417589916,2.3345267719873948,2011,1
25.291330714644392,0.38908090393566463,0.949465408470686,-13.813197621345648,86.00801300243893,-17.144505491918235,6120.165888834125,-16.696885427638893,-8.782693025950817,2011,1
14.227325976418125,0.26,0.8451301794498175,-45.39779222728891,28.41,70.08471883774385,363.26731701495476,-60.81,-248.1951254776,2012,1
41.98179777716121,0.48143884611337945,0.6917985576417243,-25.896548388824954,75.67597164063481,-9.960150382111593,418.64194367150986,-13.70107854922465,13.457194718367216,2012,1
8.93,0.43263634726568945,1.5643272334376548,-47.32,57.077346613589185,-22.806622882385135,785.5870802217673,-60.81,-105.33626821987973,2012,1
12.447666639128231,0.3627785676454409,1.3571219090290005,-27.485796881473348,50.70926514448491,30.1672852707391,1767.1539689409071,-28.124799140922597,-29.03888740094835,2015,1
12.247086737387555,0.22640863529864821,0.4889163453867269,-26.019006552471538,47.31404702806968,6.8220832727340905,516.564171160803,-47.956290287495676,-31.482483425990143,2018,1
30.33333929506634,0.9520607812117993,1.9373869531235306,-19.610817147392122,64.32436808623797,-11.858200428933035,3042.949583220308,-31.79179175518767,-5.57364136533403,2016,1
51.870295418637156,0.8069560773702373,0.6008682321107122,122.81590510648995,112.76477750334362,196.36714127604412,924.1628273416254,-24.251494098836027,-14.160518318468007,2012,1
31.776540999885107,0.49371595465370116,1.7063843895248638,-7.724549524545391,93.97137185533887,-34.26658400453306,413.1276824237526,-36.30498279107175,-48.051435634963084,2012,1
52.015928105899185,0.48794210662549403,0.6423473602470356,-0.5607586689970887,93.97417678624996,-11.86042080741107,383.9673360496789,-6.5141935556966555,33.872950828754895,2014,1
27.745558576829744,1.117017512638263,1.3542598369557495,-40.62436344285705,59.574215276776776,-30.11574952346999,526.6238864142915,-58.90444610338312,-110.81733858057743,2012,1
40.56665725732607,1.1865888415738235,3.313897177915658,-16.212781472387565,107.06748330571119,4.772196622168881,3064.382621537525,-22.14184087331837,-7.741508704400175,2011,1
20.136024718663148,0.4227254721973017,0.7952534808899994,-31.738813434595755,54.92486152784181,-21.763730811173378,1264.1423332616562,-36.276693953326856,-38.35725293759639,2015,1
9.236274905112726,0.2653732439493461,1.3316187706373264,-34.78248464530455,40.54135436481462,-20.03855296490928,685.1072076700984,-32.296956228090515,-61.76948494103218,2014,1
29.67788304814079,0.8352468445406712,3.6454337753269064,-11.988630772083269,111.3052644182211,-3.7272295898451517,6097.559082919749,-3.5421361244520355,-0.91783032470682,2012,1
37.02174612599899,0.2349604110496478,0.29622030828723583,-3.555368794839372,77.69832350800212,-3.536939858567259,122.7,-23.204411710857237,-42.621684987497005,2012,1
52.20437437068752,0.5385589600053433,0.7172197466337159,-47.32,135.39398830096627,-47.30442193894382,851.9945643978849,-60.81,-213.37846357766503,2011,1
42.96551292537887,0.6930975344958956,1.9937777506772254,5.585530468551875,126.32479518380183,-26.388019494412763,534.5928204605094,-15.41676656384919,13.728989057076932,2018,1
53.882296402105,0.42519120420618683,0.5008990956888486,-46.66256300820245,101.93164452409201,-51.51495673607319,125.95287827718276,-60.81,-255.08,2012,1
86.39100722494882,0.37226918986353946,0.8724416327484008,-26.964236035876333,381.5349381302175,149.5010342221002,238.79903245387422,-0.13499299493816874,61.737744820260126,2014,1
36.97035182349996,1.0513604853834344,2.8756941070046063,2.296159452846549,126.79938250326035,6.076545758856696,6020.341851777131,3.521950610041376,21.211451138233315,2014,1
8.940978574157445,0.2601926065641657,2.419552621525202,-44.32521870880677,54.124985588757525,-31.99546404990555,640.7298678286435,-42.12462534777766,-79.05727189537905,2011,1
9.996296295974503,0.6718672712247781,2.0867049861143245,-46.12536136337234,42.304739091536334,-57.3907419624213,686.5589737702664,-59.53185093623502,-64.99123950472237,2011,1
49.82368010468528,0.38109264210309624,0.9509996518363106,16.492311973418722,104.73630477372356,52.63200509777629,1906.906266411034,-10.732833903606917,-0.36063235451290865,2011,1
29.68861183227728,0.2832259193188493,0.4349194394891369,-33.70816604970107,94.42636633221322,-58.53,136.7848782089094,-58.33665069135483,-255.08,2011,1
13.070293105273276,0.5965155728964697,1.2624249166343515,-41.34835900823971,57.85274833200851,-31.16420939773175,2786.8421941246597,-47.546822301570415,-57.63846662524254,2013,1
36.03135135874183,0.36817466511677943,0.5881746651167794,-28.76300559061461,62.68810753381323,-18.74558092224875,388.39578511796486,-20.9126334030124,-0.49837231132976,2012,1
38.00362461722222,1.2519008678923664,2.6981466272542733,-0.47655108530459284,115.44507053470211,-1.2935846151143786,25520.669848664336,1.2698300204673636,25.95969396603947,2013,1
12.522735038433957,0.35048817133125454,1.4522994106159213,16.01058952347324,75.76959566630633,2.632049057621061,1760.363727735683,-37.13800473085365,-62.2038715015591,2011,1
40.58100655216189,0.772789719865984,2.1369617736078275,-7.449838737515368,145.32136218771126,-17.868696851699852,3717.3670957081786,-37.8986903694921,-8.923046284858014,2013,1
14.995741461237563,0.4585394515394075,2.7708801674525274,-29.7836917561316,82.00492605399808,-29.63720842350491,1926.554774110018,-41.28115198637882,-54.53097453578998,2016,1
44.68633253455074,1.0589969604276175,1.436576343565938,-21.77246394467594,73.54054323471048,-31.82975231232336,370.9394625929386,-44.928299164542686,-44.358749272750984,2013,1
79.36905735710351,0.4142339123555303,0.2682212170768139,-40.095313772210716,144.428788855649,-22.826383367894376,122.7,-45.97014375373449,-255.08,2011,1
85.2314954627949,0.3990737387327127,0.6852833109102408,-11.795306578758009,303.05308905542785,133.84078877953516,162.06793270548673,2.2861267691313314,67.86449933740394,2012,1
8.93,0.1939519045007697,0.7309384965816005,21.55068302513041,43.20155139702348,-47.47571183064894,350.54691629411155,-54.016320463606604,-255.08,2011,1
25.88952206459816,0.7908051890459373,2.033016243484981,7.578915511704958,87.86360056548146,10.264937520870262,24950.332086538314,-6.878610488957582,2.700763111196977,2011,1
52.271805518694684,0.5837740517632488,0.5742920560012386,-47.160022196004334,111.59502947283472,-57.61584112002477,126.39596199742732,-60.81,-255.08,2011,1
39.31956330779381,0.44107857351168145,0.6540725293953982,-28.24194772127699,71.67750407161044,-18.4366101641092,409.5456312896878,-15.618521309834158,9.18212057147133,2012,1
22.396180824154683,0.09,0.2290183606791077,-30.76597095171996,69.56913913505923,-47.965827776468956,136.6607630116716,-57.98193546708903,-255.08,2013,1
14.822306932616513,0.5176417668414168,0.8730238143105089,-32.07926400771158,52.18608220447699,-30.91789091241558,6064.07165719222,-31.46053695430217,-22.166921239814528,2012,1
44.33947773392548,1.0277889428957008,1.5548680893098128,17.992180976646974,141.59709796481587,13.642189041676303,5991.437409377834,9.564568810785893,39.00389933945095,2015,1
28.455153973691026,0.9146475180663984,1.7714360289062374,-26.415245501963255,62.312958203290904,-17.66905228362338,2956.2792681221636,-39.21812797702169,-21.00239181947356,2016,1
67.72622721650396,1.0240432916132387,1.0348943312324768,-18.21934436737446,139.5562636291699,-15.05720482042036,264.31137328057275,-13.32061011679312,-0.4048448327647236,2012,1
9.117458480149867,0.5922158212783672,0.8554376282756557,-42.085592692887005,33.856137924990065,-38.35428978425824,6033.087813068725,-39.442678880759594,-29.439951214770822,2012,1
68.20555454559123,0.16246243307936448,0.20220093576120202,-18.224412300866984,179.2365687209878,-42.00344893252761,698.2038553388654,-21.6082957225925,-70.95482540553338,2016,1
8.93,0.11485407898347351,0.1491602190936501,-35.16222115794609,36.78927472191063,-47.933877660045795,126.43422335099272,-60.053549610570606,-255.08,2014,1
41.62660791183609,1.2033989569499899,3.174416056394162,-16.892079882286794,102.09216677840172,1.3308404352684207,3078.9285523426634,-24.207538914533377,-1.449396049561952,2012,1
9.73165554935536,0.8070144860568594,1.872271457851711,-32.55101934821979,96.13169995194536,-36.017383569077964,1079.4539310253826,-60.5261280438622,-49.92521749171675,2011,1
