[제조]유동자산구성비율,[제조]순운전자본비율,[제조]총자본증가율,[제조]매출채권회전률,[제조]자본분배율,[제조]매입채무회전기간,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,year,label
61.39,9.39,71.74,4.24,4.01,63.83,42.1,-4.97,-11.22,2017,0
59.76,18.59,-8.15,6.07,58.98,45.22,-4.26,6.17,21.34,2018,0
68.56,44.51,19.9,1.35,44.92,59.6,23.49,8.5,10.45,2012,0
65.96,24.65,17.6,1.5,46.83,54.81,27.31,7.91,8.73,2013,0
71.54,23.31,20.49,1.38,28.39,56.38,0.75,0.87,0.82,2014,0
69.86,44.57,0.31,1.61,26.99,42.57,6.22,1.4,1.33,2015,0
58.63,17.41,28.62,1.71,35.55,46.99,76.54,2.47,2.18,2016,0
58.0,17.45,19.75,1.52,-19.66,76.38,21.58,-12.36,-10.83,2017,0
58.16,11.68,-6.63,3.93,-51.76,33.63,-11.36,-8.42,-19.89,2011,0
65.54,28.58,6.64,7.19,29.51,10.6,1.93,2.7,5.94,2015,0
69.27,29.0,10.88,6.73,25.93,15.4,-1.11,1.72,3.69,2016,0
67.4,25.46,-1.26,5.33,0.76,17.42,4.74,-2.32,-5.67,2017,0
68.93,33.0,-1.92,4.45,13.77,14.82,-6.52,-4.7,-10.68,2018,0
60.02,4.83,15.06,3.81,32.42,53.13,8.14,-0.43,-0.88,2011,0
58.83,-5.36,-1.74,4.52,10.73,34.16,-5.65,-5.52,-16.03,2013,0
60.51,1.41,-5.94,4.24,11.14,36.22,-9.79,-5.74,-18.06,2014,0
53.64,-4.65,-6.76,3.67,18.11,38.47,9.47,-3.31,-9.23,2015,0
48.44,3.0,-13.47,4.2,-189.08,34.18,-3.76,-20.16,-53.17,2016,0
47.64,-2.94,-1.5,5.35,-3.05,33.03,0.03,-7.1,-21.12,2017,0
47.02,-4.23,-3.27,5.95,-6.97,37.88,-2.11,-7.87,-27.13,2018,0
84.27,68.45,146.5,14.9,31.26,14.68,83.0,2.45,4.45,2018,0
62.87,42.54,56.06,8.08,53.91,12.7,19.42,16.33,14.33,2016,0
58.26,44.75,10.36,11.43,55.52,9.17,24.05,17.77,16.91,2017,0
49.57,41.19,2.17,9.04,50.55,6.92,23.43,18.05,10.65,2018,0
44.17,6.96,3.9,7.7,27.33,72.7,2.13,-1.01,-1.71,2011,0
50.32,9.22,13.72,8.33,37.07,60.17,1.19,1.95,6.07,2012,0
48.8,3.31,7.41,6.9,13.73,56.26,10.71,-2.69,-9.92,2013,0
47.47,4.69,-0.33,6.86,34.64,46.02,2.25,1.63,5.86,2014,0
51.01,3.51,18.82,5.22,20.07,59.43,10.81,-1.35,-4.61,2015,0
45.85,4.13,-11.01,6.45,23.96,54.85,-1.63,-1.72,-6.55,2016,0
47.95,2.83,11.04,8.38,41.06,49.03,6.73,2.82,9.39,2017,0
80.26,76.96,87.71,8.97,39.51,0.0,16.77,20.61,13.28,2011,0
82.88,77.39,12.26,9.11,42.17,0.0,-2.6,20.91,11.73,2012,0
83.36,78.74,11.17,7.9,42.14,1.65,8.0,20.95,11.22,2013,0
81.12,74.33,4.06,9.39,36.98,4.12,18.08,14.04,9.35,2014,0
77.0,69.26,5.8,8.82,35.84,7.67,28.92,13.31,10.89,2015,0
72.35,62.37,14.3,10.34,48.21,8.97,37.41,13.87,14.56,2016,0
72.15,56.22,26.98,14.07,53.77,11.14,27.87,12.56,19.03,2017,0
67.0,51.5,16.78,11.59,59.85,13.76,38.39,13.51,19.68,2018,0
69.39,10.48,-0.56,4.51,0.0,52.64,-4.08,-6.85,-4.4,2011,0
77.2,5.84,16.98,4.47,0.0,52.42,-12.85,-11.35,-11.78,2012,0
80.62,14.67,9.27,5.44,47.69,43.29,-7.15,0.17,3.74,2013,0
77.65,16.39,-5.97,5.02,48.08,47.44,8.48,0.34,3.02,2014,0
81.12,36.26,11.88,5.4,23.82,42.9,-5.51,-2.27,0.24,2015,0
80.16,27.25,29.04,5.52,22.02,42.31,35.62,-2.93,-0.45,2016,0
81.62,28.22,21.07,5.55,65.18,41.38,12.15,6.18,7.49,2017,0
82.85,44.24,-2.76,6.06,9.33,39.17,-9.29,-1.39,1.72,2018,0
51.21,22.33,-11.89,2.77,2.26,67.17,62.13,-2.38,-1.89,2011,0
47.02,27.04,-13.56,4.83,-22.49,46.43,-6.12,-8.48,-7.14,2012,0
52.47,23.19,12.87,3.98,30.75,38.87,1.26,2.27,1.01,2013,0
55.66,17.42,7.45,3.06,12.51,47.77,0.23,-1.66,-2.03,2014,0
46.99,3.78,37.27,3.69,22.6,46.03,64.12,-1.21,-3.91,2015,0
85.74,14.13,-2.83,9.16,64.46,19.38,14.16,12.73,7.5,2011,0
87.23,14.01,15.8,10.67,47.01,18.94,3.68,7.43,5.19,2012,0
83.83,53.61,0.53,13.34,43.47,14.43,27.29,6.66,6.98,2013,0
85.29,55.64,10.16,13.61,53.75,13.16,0.27,9.46,9.14,2014,0
84.61,57.28,27.54,15.49,70.55,11.19,33.43,19.69,25.62,2015,0
84.21,46.55,42.64,20.41,64.29,7.81,46.34,12.63,5.16,2016,0
85.99,45.08,33.29,27.64,67.38,5.33,18.2,14.61,7.9,2017,0
83.54,30.64,45.78,40.07,64.39,3.92,71.34,9.22,7.28,2018,0
67.15,41.98,79.69,1.66,47.16,26.55,57.45,9.24,10.12,2011,0
59.96,23.31,1.22,2.03,50.87,25.03,23.38,11.5,13.36,2012,0
54.13,34.0,4.95,2.31,55.49,30.82,20.21,10.97,11.76,2013,0
54.1,29.65,39.82,2.49,54.45,57.88,39.93,11.32,9.33,2014,0
60.14,45.28,61.81,2.57,52.14,48.0,40.5,12.31,8.83,2015,0
57.98,32.43,19.6,1.57,52.1,54.71,26.07,9.12,5.31,2016,0
48.86,19.02,47.43,1.55,46.75,42.22,79.45,4.84,4.08,2017,0
45.32,20.08,1.85,2.02,59.68,28.24,8.89,4.69,4.31,2018,0
72.37,29.68,2.48,4.01,70.29,33.6,-15.29,2.01,5.24,2011,0
71.39,34.39,-10.1,4.37,32.88,27.05,-6.92,-0.21,-0.68,2012,0
66.27,43.36,-19.28,3.56,56.53,29.5,-4.81,0.44,1.0,2013,0
71.02,35.56,14.58,3.78,26.69,31.59,-1.55,0.39,0.74,2014,0
61.9,52.2,-34.89,3.82,0.0,33.3,-14.4,-5.19,-8.79,2015,0
60.19,53.84,8.03,3.87,66.94,21.16,12.87,6.34,7.82,2016,0
68.76,51.72,26.56,4.33,68.58,28.95,-0.68,6.8,9.97,2017,0
72.03,56.54,-7.22,4.37,5.57,37.41,-16.92,0.05,0.07,2018,0
60.96,18.89,9.84,3.93,44.98,45.12,7.01,2.44,7.96,2011,0
60.87,16.75,5.54,4.11,39.55,44.39,5.77,2.09,6.71,2012,0
62.84,25.62,4.65,4.49,44.14,40.13,-0.61,1.01,3.35,2013,0
62.23,25.02,1.48,4.52,41.95,36.37,3.14,4.05,12.79,2014,0
59.82,29.07,4.02,5.14,50.21,31.05,10.68,6.28,17.34,2015,0
58.18,28.72,8.98,5.55,51.09,32.22,13.44,7.79,16.75,2016,0
57.35,29.69,3.99,5.66,43.6,36.95,6.03,4.88,9.95,2017,0
55.62,31.9,-2.18,5.3,31.79,37.9,1.79,1.85,3.56,2018,0
20.97,14.77,-4.02,6.57,79.64,4.46,-0.69,16.41,16.85,2012,0
24.45,19.45,3.69,6.4,71.82,6.13,-0.88,11.61,8.43,2013,0
25.58,21.23,4.97,6.01,66.89,6.88,3.41,11.26,7.11,2014,0
20.33,8.99,-4.96,6.07,0.0,6.7,1.75,-21.64,-13.49,2015,0
21.57,16.85,16.54,5.98,82.8,6.82,14.73,25.19,18.85,2016,0
20.41,-7.42,96.28,4.25,51.98,33.75,99.17,2.76,2.5,2017,0
16.04,-6.05,8.37,5.59,62.58,24.79,14.32,8.79,9.12,2018,0
62.85,50.26,-7.07,11.28,0.0,37.58,-2.5,-32.24,-9.2,2011,0
61.75,38.13,-9.52,2.77,0.0,147.47,-6.85,-125.27,-20.2,2012,0
66.83,47.58,-2.4,18.58,51.26,20.59,-15.35,3.24,7.26,2013,0
62.44,38.18,24.27,9.24,33.39,20.32,40.73,6.63,14.37,2014,0
75.38,59.11,31.95,8.31,36.63,26.24,-15.7,-0.73,-1.68,2016,0
18.29,-13.19,181.18,9.85,67.92,23.77,333.07,7.48,10.98,2017,0
32.8,-0.05,-1.62,14.64,31.06,15.16,-19.09,-2.83,-4.07,2018,0
41.05,26.76,5.72,4.21,14.13,15.32,16.95,-1.79,-1.53,2011,0
41.55,30.18,-4.1,4.32,26.75,13.26,-4.92,2.73,2.26,2012,0
43.95,22.9,13.54,5.87,31.83,22.04,8.9,2.0,2.2,2013,0
42.52,27.12,-3.99,6.92,37.67,26.13,-1.54,8.07,10.0,2014,0
52.35,34.11,16.65,9.35,53.56,22.79,-3.29,14.67,19.69,2015,0
57.78,44.46,9.84,8.45,47.82,29.7,-2.68,14.59,16.62,2016,0
46.69,-27.21,-22.53,9.65,-19.29,28.25,-5.73,-5.26,-40.66,2011,0
47.01,-20.32,4.98,12.28,26.05,17.0,4.35,-3.2,-32.33,2012,0
43.32,-4.41,-15.06,14.58,-54.53,16.32,-9.14,-7.53,-91.37,2013,0
44.65,-8.55,0.56,20.3,34.76,12.61,-1.81,0.52,7.61,2014,0
50.06,-0.48,-8.76,13.25,19.41,14.19,-8.43,-1.17,-8.52,2017,0
49.51,1.24,2.79,14.87,18.33,14.74,3.91,-0.8,-6.19,2018,0
58.11,20.63,14.57,3.35,60.5,60.06,4.73,11.68,17.9,2011,0
57.99,27.39,-3.81,3.23,57.64,55.95,-3.53,10.51,15.2,2012,0
61.42,33.29,6.61,3.06,54.99,48.31,-2.1,8.89,11.54,2013,0
52.05,18.1,25.65,3.35,50.24,43.32,56.18,8.53,10.98,2014,0
57.23,26.74,12.66,3.47,48.78,37.91,0.49,9.05,11.81,2015,0
52.07,23.85,14.6,3.48,47.58,35.79,28.42,8.29,10.17,2016,0
36.89,11.65,29.21,3.32,37.76,43.79,70.12,4.94,4.75,2017,0
33.03,9.55,5.53,3.41,40.66,45.83,11.98,7.73,5.93,2018,0
76.8,45.1,-0.14,59.98,66.37,54.94,-19.18,8.14,9.93,2017,0
77.89,54.65,3.46,59.98,73.03,41.3,-1.43,9.22,11.72,2018,0
79.71,76.11,86.86,15.55,48.52,5.81,-0.21,21.07,13.43,2018,0
23.84,-0.06,0.8,5.16,45.34,37.33,2.94,2.6,2.46,2011,0
24.39,-7.39,21.49,4.36,18.2,71.64,20.61,-3.34,-2.85,2012,0
30.74,-2.23,-1.77,6.07,30.1,49.16,-10.01,-0.75,-0.83,2013,0
28.62,-10.02,-8.39,5.98,-92.81,45.84,-5.59,-15.56,-17.16,2014,0
23.94,-20.58,0.18,4.89,26.92,43.26,6.74,-3.65,-3.32,2015,0
20.4,-24.29,-4.82,4.23,-71.38,42.41,-0.39,-16.97,-13.85,2016,0
17.44,-27.29,-6.28,4.71,-48.56,49.91,-2.79,-26.48,-19.8,2017,0
27.66,-13.85,10.17,5.38,-58.86,53.84,-3.47,-21.5,-20.85,2018,0
39.87,-8.13,-8.39,4.75,62.05,43.51,-2.78,0.55,1.43,2014,0
41.09,-8.37,31.29,4.72,56.31,39.21,28.62,1.75,4.4,2015,0
42.41,-5.47,0.13,4.53,23.76,36.7,-2.11,-1.5,-3.26,2016,0
45.22,3.24,4.16,4.57,51.31,36.44,-0.92,0.59,1.65,2017,0
46.47,-9.41,-16.51,3.86,47.24,42.49,-18.42,-8.57,-11.14,2018,0
52.9,34.32,14.76,8.3,43.78,35.05,1.88,5.95,14.57,2011,0
51.86,28.96,5.32,8.39,34.16,32.49,7.65,3.26,7.1,2012,0
57.65,38.45,16.06,7.31,26.88,34.58,2.1,1.82,3.86,2013,0
62.76,32.05,8.16,5.51,28.27,38.99,-4.88,2.24,3.98,2014,0
61.38,29.14,-0.49,5.4,4.18,41.8,3.19,-3.02,-7.09,2015,0
64.37,33.88,0.38,6.4,41.11,40.1,-7.4,4.88,8.11,2016,0
62.97,39.39,-9.47,6.59,37.23,42.82,-5.91,3.25,4.3,2017,0
64.18,45.01,5.8,8.87,39.5,37.6,2.33,5.35,7.19,2018,0
73.7,-6.85,-0.55,4.02,42.23,26.45,-2.94,-0.76,-7.01,2011,0
62.11,-14.74,92.58,3.15,-243.59,39.26,177.47,-5.11,-33.39,2012,0
63.49,-15.46,-8.19,3.69,24.63,33.24,-11.53,-2.68,-20.62,2013,0
55.48,-19.67,-19.38,3.46,42.82,38.18,-1.71,-0.72,-4.56,2014,0
53.06,-17.44,-8.83,4.0,36.71,27.92,-3.88,1.24,7.11,2015,0
52.76,-11.25,-8.46,3.71,39.46,24.71,-7.87,3.02,14.56,2016,0
55.23,19.17,4.11,3.95,31.48,28.37,2.74,1.01,3.01,2018,0
92.89,81.09,67.33,12.84,69.76,27.0,-3.46,8.92,11.62,2013,0
92.89,81.09,5.18,10.73,32.81,33.84,28.92,4.84,5.42,2014,0
92.89,81.09,53.34,12.24,9.34,27.35,-1.53,1.45,1.51,2015,0
79.68,72.08,-8.46,8.92,0.0,26.51,333.07,-10.73,-6.59,2016,0
77.44,71.84,-11.96,8.78,0.0,20.71,-2.24,-12.72,-7.64,2017,0
81.39,75.99,-27.82,7.04,0.0,18.72,-40.46,-63.97,-32.76,2018,0
57.7,13.7,-15.92,10.21,55.72,9.75,17.27,2.15,2.39,2011,0
19.09,-27.75,187.78,59.98,51.34,11.59,333.07,-27.13,-57.57,2013,0
12.62,-16.37,-35.24,9.72,2.81,56.32,-28.15,-4.88,-7.78,2015,0
34.29,18.85,-24.48,14.36,0.0,15.16,-34.62,-89.82,-58.13,2017,0
70.91,33.03,187.78,1.68,0.0,52.8,34.74,-87.6,-56.39,2018,0
52.43,40.25,7.67,3.18,57.32,21.02,21.62,7.68,12.96,2014,0
53.3,26.64,20.88,3.47,26.32,7.42,18.68,1.08,1.66,2015,0
49.83,1.99,13.3,3.89,-150.52,9.71,21.7,-10.02,-19.87,2016,0
48.67,9.42,-4.15,3.86,49.01,12.55,-1.92,6.92,14.93,2017,0
52.11,22.96,10.46,4.61,46.51,13.36,3.05,6.33,12.75,2018,0
81.42,30.14,56.59,7.08,31.72,47.21,8.49,0.98,3.77,2017,0
82.05,31.41,-14.78,4.97,0.43,62.61,-17.66,-4.07,-14.52,2018,0
87.6,10.08,-19.88,8.75,39.49,66.99,-17.04,-0.65,-6.84,2011,0
84.5,11.66,-22.34,8.72,36.64,68.76,-2.93,-1.08,-10.19,2012,0
78.89,17.32,9.48,8.82,67.96,53.68,49.1,10.56,42.78,2013,0
69.66,26.14,-45.09,11.69,-18.08,45.3,-21.05,-6.07,-22.57,2014,0
72.16,32.94,1.33,11.02,-3.0,49.23,-7.02,-6.84,-15.02,2015,0
68.79,36.02,-2.29,11.15,-113.94,29.37,9.52,-15.66,-26.12,2016,0
55.16,8.17,5.67,9.67,0.0,29.33,51.83,-45.45,-67.27,2017,0
67.32,63.99,6.91,2.02,37.39,0.0,170.18,16.15,6.9,2016,0
49.44,8.59,4.49,1.57,0.0,0.0,61.65,-134.92,-57.46,2017,0
69.68,50.85,-9.74,2.99,32.94,0.14,-45.87,7.19,5.4,2018,0
56.39,28.95,37.95,4.93,37.72,33.94,46.33,4.36,8.31,2018,0
42.14,-6.69,-1.27,4.66,63.99,24.66,2.62,2.4,4.91,2011,0
38.75,3.84,-18.24,4.52,64.11,30.81,-13.45,0.83,1.2,2012,0
41.8,22.16,-5.73,4.02,38.41,32.32,-10.43,-0.72,-1.12,2013,0
39.23,18.47,-3.79,4.16,50.23,33.51,0.47,1.62,2.44,2014,0
48.73,18.34,-5.57,4.18,39.03,32.47,-20.34,-1.17,-2.04,2015,0
48.52,22.92,-6.37,3.7,42.13,28.18,-5.98,2.03,2.54,2016,0
49.51,20.73,1.15,3.57,42.52,32.31,-0.79,2.72,3.49,2017,0
48.84,22.66,-2.27,3.71,45.29,30.81,-0.98,3.01,3.96,2018,0
53.97,38.4,5.43,7.41,0.0,25.27,11.26,-12.56,-6.36,2011,0
40.06,33.93,-7.25,9.13,62.85,25.81,20.78,4.94,3.05,2012,0
40.84,27.77,1.8,9.71,67.24,31.64,34.28,5.43,4.76,2014,0
45.74,18.32,31.44,6.48,74.15,48.55,20.54,11.24,9.69,2015,0
51.19,21.53,8.14,7.55,55.72,41.91,-2.7,4.16,6.18,2016,0
54.14,24.29,0.91,8.47,38.26,48.07,-5.2,1.68,2.74,2017,0
49.37,22.64,-8.96,8.33,-10.12,42.44,0.51,-3.15,-2.55,2018,0
39.73,5.59,-0.15,2.27,53.27,42.3,2.93,3.68,5.01,2011,0
29.72,-10.43,-16.1,2.26,0.0,38.54,-2.17,-22.48,-22.66,2012,0
31.52,-7.35,0.74,2.67,-347.16,35.12,-1.83,-32.74,-22.18,2013,0
23.9,-8.47,-11.37,4.36,20.09,25.39,-1.51,-4.42,-4.39,2014,0
21.44,-14.61,-1.73,5.0,23.63,24.77,1.44,-2.02,-2.63,2015,0
33.32,23.4,-44.32,3.67,32.9,37.47,-52.74,-7.78,-6.32,2016,0
43.61,37.43,-16.56,2.71,31.4,35.65,-34.39,-19.09,-10.85,2017,0
42.87,36.51,-4.66,3.35,-74.83,25.79,-3.41,-13.86,-7.97,2018,0
32.66,-17.96,-11.24,4.42,24.87,31.89,-5.54,-5.25,-13.31,2011,0
54.14,-18.04,41.93,5.36,46.56,28.83,-3.34,4.24,14.55,2012,0
53.91,-14.6,0.59,6.43,47.33,24.46,1.1,2.39,12.35,2013,0
50.21,-3.29,-5.95,6.54,51.43,24.63,1.58,5.59,25.08,2014,0
51.45,12.41,0.64,7.06,45.06,23.68,-1.86,4.08,12.49,2015,0
40.78,-16.01,-8.44,8.21,0.16,26.8,-3.15,-5.34,-15.26,2018,0
67.47,52.68,-1.26,4.19,46.39,37.73,21.69,8.94,10.99,2011,0
70.23,54.45,32.37,4.14,37.89,36.9,21.14,8.04,7.76,2012,0
73.64,39.75,39.89,4.57,49.66,51.34,23.86,9.86,13.83,2013,0
65.78,37.74,7.86,4.73,40.93,53.59,40.01,5.93,10.29,2014,0
60.48,38.71,-7.12,5.49,45.52,33.26,7.26,6.78,11.99,2015,0
74.96,40.37,60.05,7.64,68.94,33.79,1.42,14.65,24.54,2016,0
75.16,55.9,22.49,6.96,50.16,46.03,21.49,6.01,8.88,2017,0
66.7,7.05,10.19,3.59,53.38,28.58,-6.99,0.62,2.28,2011,0
61.65,1.05,-6.24,3.13,-32.65,34.66,7.98,-2.03,-7.82,2012,0
57.78,2.62,-10.27,4.09,59.98,33.65,-1.22,1.06,4.75,2013,0
56.86,15.14,-11.37,3.96,-2.92,43.12,-9.42,-2.02,-7.08,2014,0
51.65,2.13,-12.66,3.51,-82.06,41.42,-2.11,-1.45,-4.1,2015,0
46.81,-1.62,29.75,4.13,57.9,33.19,42.73,2.73,9.08,2016,0
53.31,12.5,3.93,4.63,46.85,25.6,-8.77,1.75,6.16,2017,0
56.22,5.65,9.01,4.6,21.8,25.66,2.22,-0.31,-0.47,2018,0
64.54,48.36,10.89,21.66,50.04,11.83,7.23,4.23,8.86,2011,0
64.78,40.77,10.94,18.5,23.78,24.84,10.19,1.11,2.19,2012,0
47.09,35.27,1.84,19.25,50.71,15.29,53.0,4.16,9.07,2013,0
57.47,39.48,3.78,12.09,24.56,6.81,-16.57,0.76,1.36,2014,0
57.31,41.55,2.93,10.16,37.99,8.3,3.33,3.47,6.54,2015,0
56.7,44.45,6.71,10.56,45.14,7.32,8.23,5.49,9.41,2016,0
58.56,46.52,15.48,13.08,53.2,5.06,10.51,7.58,11.1,2017,0
56.16,44.41,9.97,16.08,44.72,6.07,16.36,7.24,10.07,2018,0
76.52,65.08,31.96,7.06,55.58,19.84,14.61,14.11,28.89,2015,0
68.47,53.61,-1.59,5.57,23.8,20.0,32.16,2.44,3.91,2016,0
62.24,37.34,0.42,5.02,-13.9,17.8,20.25,-5.68,-10.53,2017,0
68.91,44.24,-2.94,4.45,-98.09,17.22,-20.1,-16.85,-33.36,2018,0
89.24,62.69,2.69,25.23,74.95,66.03,-15.92,8.22,8.87,2011,0
92.89,63.46,28.87,9.68,82.88,60.34,-47.27,8.96,15.27,2012,0
92.89,75.71,25.97,7.16,85.04,29.15,14.42,17.51,24.32,2015,0
92.89,76.66,19.77,3.0,85.04,38.18,29.35,18.34,21.35,2016,0
92.89,81.09,7.59,2.75,85.04,36.05,27.04,17.87,18.31,2017,0
92.89,79.35,24.74,3.1,85.04,44.5,16.77,20.06,18.79,2018,0
88.35,65.28,-32.95,7.91,36.82,15.08,-7.3,15.7,11.84,2011,0
88.4,79.91,0.35,7.59,35.55,15.02,-0.04,17.74,13.02,2012,0
89.44,81.09,6.69,7.76,29.66,14.92,-2.93,14.0,8.37,2013,0
87.33,79.96,4.93,8.35,25.46,12.15,25.98,12.53,7.67,2014,0
75.23,66.67,-10.12,7.69,22.04,12.69,75.66,12.31,7.06,2015,0
74.42,64.7,9.8,7.91,31.68,16.03,13.39,18.81,10.13,2016,0
79.09,70.79,9.46,8.97,38.89,13.34,-10.53,21.12,11.87,2017,0
75.63,69.37,-15.12,6.91,-13.67,13.36,-1.06,-2.91,-0.4,2018,0
35.99,-24.62,9.05,5.17,42.23,17.71,13.3,-1.47,-5.57,2011,0
34.1,-26.57,7.38,5.67,53.64,15.24,10.55,1.26,4.77,2012,0
33.64,-28.28,4.45,5.98,50.65,15.62,5.18,0.58,2.56,2013,0
36.01,-28.65,2.0,6.0,50.37,17.63,-1.64,1.59,7.5,2014,0
38.99,-25.81,3.49,5.89,55.18,17.08,-1.34,2.81,13.05,2015,0
40.27,-21.22,0.29,6.29,59.6,15.91,-1.8,3.45,14.65,2016,0
45.39,-5.31,1.46,6.45,58.53,17.75,-7.25,5.73,19.73,2017,0
47.81,1.03,13.98,6.28,55.18,20.17,8.92,5.8,16.85,2018,0
28.65,1.79,7.79,12.4,66.04,0.0,-8.75,16.09,22.32,2013,0
26.97,2.55,-10.1,11.29,71.41,0.0,-7.98,9.81,7.74,2014,0
26.13,5.03,-16.8,11.39,53.82,0.0,-15.84,-12.39,-6.93,2015,0
29.44,10.1,-5.71,10.9,60.9,0.0,-9.93,2.44,1.27,2016,0
32.52,9.03,22.99,12.47,66.41,0.0,17.62,19.06,14.33,2017,0
32.64,14.65,16.0,12.5,69.54,0.0,15.79,24.87,21.87,2018,0
56.94,44.89,1.76,13.61,25.27,18.18,23.34,5.01,5.13,2011,0
47.18,38.96,-7.98,13.02,-1.46,16.92,12.88,-0.37,-0.25,2012,0
48.48,37.12,0.22,13.63,16.71,15.67,-2.25,-2.28,-1.72,2013,0
47.23,37.02,-9.68,12.27,-83.77,17.94,-7.49,-10.04,-8.86,2014,0
45.38,32.24,-6.87,8.69,-22.39,21.23,-3.61,-9.92,-8.71,2015,0
36.78,22.14,-12.17,9.56,-100.99,25.97,1.67,-16.98,-16.12,2016,0
44.03,29.85,3.11,10.47,20.84,22.37,-8.72,3.42,4.05,2017,0
39.58,29.07,-13.28,6.74,-59.27,21.12,-6.39,-9.8,-10.13,2018,0
24.35,-6.31,15.09,5.43,21.54,0.0,18.2,18.09,9.3,2011,0
17.44,-14.07,7.85,5.67,0.0,0.0,17.7,-22.16,-10.33,2012,0
10.92,-38.55,-25.97,5.46,0.0,0.0,-18.03,-144.86,-66.33,2013,0
10.92,-39.58,-13.83,6.26,62.55,0.0,-15.4,-47.29,-29.91,2014,0
12.21,-40.09,7.21,5.83,56.83,0.0,2.62,-2.75,-1.06,2016,0
10.92,-46.37,-25.31,6.44,-319.5,0.0,-18.25,-128.62,-36.56,2017,0
58.49,49.03,11.4,6.44,30.1,9.68,11.42,11.09,14.31,2018,0
92.76,40.3,-36.56,5.69,-114.85,43.16,-58.53,-10.15,-27.23,2012,0
89.33,51.98,-45.33,4.48,-57.94,54.5,-19.41,-12.14,-38.06,2013,0
92.89,78.64,97.32,4.23,37.33,37.56,13.33,4.41,7.15,2014,0
84.03,72.63,-2.44,3.57,33.16,30.67,154.12,1.14,1.33,2015,0
80.99,68.33,-17.14,4.19,-61.29,23.43,-1.38,-19.09,-23.17,2016,0
57.21,49.9,161.36,6.85,-396.35,19.85,333.07,-20.29,-18.57,2017,0
73.36,52.85,56.24,8.08,-443.07,28.58,-2.75,-15.46,-15.58,2018,0
46.54,-18.46,187.78,8.76,53.59,0.0,17.92,5.07,31.9,2015,0
60.84,9.26,-47.32,14.33,21.18,0.0,-58.53,-2.99,-19.55,2016,0
80.73,9.81,73.49,15.96,48.28,0.0,-14.62,3.85,9.56,2017,0
92.89,58.81,-13.23,7.22,61.96,65.39,-58.53,7.59,22.43,2011,0
89.54,40.69,84.17,3.8,56.72,83.04,333.07,3.77,14.11,2012,0
83.26,37.71,21.19,4.23,62.81,81.33,93.95,5.92,20.98,2013,0
86.29,49.79,15.81,4.68,63.45,78.57,-5.16,7.47,21.58,2014,0
91.37,49.94,18.11,5.0,37.72,80.38,-25.63,2.12,5.91,2015,0
73.43,41.06,2.3,4.45,23.18,69.39,17.38,1.53,2.97,2017,0
70.19,34.4,8.81,0.93,27.17,147.47,22.08,12.6,3.31,2018,0
70.29,52.44,-6.53,10.17,63.93,27.3,29.03,14.95,25.39,2018,0
53.07,25.32,14.13,4.7,45.25,57.19,43.3,3.35,8.44,2011,0
59.3,18.94,41.48,6.13,73.57,44.21,22.7,5.81,20.97,2012,0
68.99,12.34,65.28,4.95,78.87,48.86,25.95,4.96,26.02,2013,0
64.05,18.04,-12.48,3.28,75.2,74.23,1.44,3.65,12.84,2014,0
52.57,29.75,-25.52,4.84,83.71,56.13,-1.73,4.72,11.02,2015,0
48.84,32.66,-9.05,3.29,82.46,73.99,-1.88,4.45,2.77,2016,0
41.79,32.21,-7.45,4.36,84.19,45.86,5.29,5.7,3.22,2017,0
43.05,31.27,3.25,3.32,78.36,79.91,1.02,5.23,2.01,2018,0
51.62,-17.01,44.82,11.84,-2.04,47.71,73.27,-2.43,-36.02,2011,0
55.41,-11.95,7.21,9.18,49.35,71.17,-1.19,1.74,26.82,2012,0
60.47,6.42,13.04,10.95,50.75,31.74,-10.12,6.72,42.78,2011,0
51.18,20.49,11.79,9.56,34.56,37.04,38.06,2.38,12.34,2012,0
46.85,-3.45,-9.06,9.12,5.83,35.58,-0.99,-2.32,-11.3,2013,0
50.15,0.94,9.59,9.75,31.38,32.57,2.78,1.84,10.35,2014,0
54.18,25.56,14.19,9.63,44.54,36.79,-1.45,6.38,18.98,2016,0
49.0,33.65,27.73,11.99,47.27,29.38,42.16,6.49,16.44,2017,0
58.93,-1.31,154.58,11.28,0.0,43.04,105.04,-15.27,-25.35,2018,0
68.73,43.08,34.51,7.54,31.49,45.58,12.88,8.22,20.99,2018,0
71.84,59.77,15.67,2.69,-2.82,3.23,21.63,-4.68,-6.75,2017,0
70.79,39.64,14.45,2.74,21.79,9.75,18.71,2.79,4.31,2018,0
92.4,81.09,187.78,9.77,69.22,4.72,333.07,17.09,14.19,2017,0
90.67,75.34,22.08,9.54,65.04,3.0,49.92,14.94,13.46,2018,0
40.37,-37.28,-20.26,14.13,-87.8,59.77,-0.48,-4.95,-131.56,2011,0
59.38,27.1,24.29,1.85,0.0,48.09,-1.08,-67.75,-42.79,2014,0
57.58,9.04,-7.26,8.39,0.0,40.6,-3.13,-23.56,-72.02,2015,0
49.67,-17.87,-12.33,6.5,0.0,57.9,4.02,-45.3,-163.9,2016,0
73.36,65.26,23.77,6.45,60.08,27.85,-34.5,5.28,13.42,2017,0
91.34,35.83,116.71,4.47,0.0,34.8,-29.54,-51.5,-39.0,2018,0
74.53,52.0,4.8,3.08,54.6,65.56,-0.66,12.78,18.67,2011,0
