회사명,거래소코드,회계년도,[제조]영업이익(손실)(연결),[제조]   이자비용(연결),이자보상배율
(주)CMG제약,58820,Dec-11,623816.0,181404.0,3.438821635686093
(주)CMG제약,58820,Dec-12,-4205503.0,542880.0,-7.746653035661656
(주)CMG제약,58820,Dec-13,791250.0,1134104.0,0.6976873373165071
(주)CMG제약,58820,Dec-14,442322.0,122840.0,3.600797785737545
(주)CMG제약,58820,Dec-15,-2572168.0,79830.0,-32.220568708505574
(주)CMG제약,58820,Dec-16,1730753.0,0.0,inf
(주)CMG제약,58820,Dec-17,1558607.0,0.0,inf
(주)CMG제약,58820,Dec-18,2567820.0,0.0,inf
(주)CMG제약,58820,Dec-19,2603774.0,8593.0,303.01105551029906
(주)CMG제약,58820,Dec-20,1822365.0,22853.0,79.74292215464052
(주)금화피에스시,36190,Dec-11,15670906.0,0.0,inf
(주)금화피에스시,36190,Dec-12,20453131.0,0.0,inf
(주)금화피에스시,36190,Dec-13,27103680.0,5599.0,4840.807287015538
(주)금화피에스시,36190,Dec-14,23448696.0,16457.0,1424.846326791031
(주)금화피에스시,36190,Dec-15,27682715.0,10491.0,2638.7107997331045
(주)금화피에스시,36190,Dec-16,29816098.0,55896.0,533.4209603549449
(주)금화피에스시,36190,Dec-17,33863833.0,62772.0,539.4735391575862
(주)금화피에스시,36190,Dec-18,41384787.0,95873.0,431.6625848779114
(주)금화피에스시,36190,Dec-19,34327291.0,122479.0,280.2708301014868
(주)금화피에스시,36190,Dec-20,26993690.0,87289.0,309.24503660255016
(주)나스미디어,89600,Dec-11,7809344.0,250000.0,31.237376
(주)나스미디어,89600,Dec-12,7613038.0,0.0,inf
(주)나스미디어,89600,Dec-13,6058109.0,0.0,inf
(주)나스미디어,89600,Dec-14,8601869.0,0.0,inf
(주)나스미디어,89600,Dec-15,11693294.0,0.0,inf
(주)나스미디어,89600,Dec-16,15433276.0,89944.0,171.58761006848707
(주)나스미디어,89600,Dec-17,34298134.0,232681.0,147.40410261258978
(주)나스미디어,89600,Dec-18,24946232.0,76352.0,326.7266345347862
(주)나스미디어,89600,Dec-19,30558603.0,851345.0,35.89449987960228
(주)나스미디어,89600,Dec-20,26967943.0,191107.0,141.1143652508804
(주)나이스디앤비,130580,Dec-11,2848366.0,0.0,inf
(주)나이스디앤비,130580,Dec-12,3200317.0,0.0,inf
(주)나이스디앤비,130580,Dec-13,3312852.0,0.0,inf
(주)나이스디앤비,130580,Dec-14,4103059.0,0.0,inf
(주)나이스디앤비,130580,Dec-15,4943229.0,0.0,inf
(주)나이스디앤비,130580,Dec-16,6465327.0,0.0,inf
(주)나이스디앤비,130580,Dec-17,8454239.0,0.0,inf
(주)나이스디앤비,130580,Dec-18,10423254.0,0.0,inf
(주)나이스디앤비,130580,Dec-19,12798062.0,39565.0,323.46927840262856
(주)나이스디앤비,130580,Dec-20,14088152.0,38544.0,365.508302200083
(주)내츄럴엔도텍,168330,Dec-12,5118742.0,4521.0,1132.2145543021456
(주)내츄럴엔도텍,168330,Dec-13,24103694.0,0.0,inf
(주)내츄럴엔도텍,168330,Dec-14,25886542.0,6413.0,4036.572898799314
(주)내츄럴엔도텍,168330,Dec-15,-10890671.0,13512.0,-805.999925991711
(주)내츄럴엔도텍,168330,Dec-16,-9391306.0,271474.0,-34.59375851831115
(주)내츄럴엔도텍,168330,Dec-17,-5391216.0,2754233.0,-1.9574291644897146
(주)내츄럴엔도텍,168330,Dec-18,-13587338.0,2228053.0,-6.098301072730316
(주)내츄럴엔도텍,168330,Dec-19,-11129701.0,2558323.0,-4.350389297989347
(주)내츄럴엔도텍,168330,Dec-20,-315913.0,2487427.0,-0.12700392815547953
(주)네오팜,92730,Dec-11,1199197.0,31753.0,37.7664157717381
(주)네오팜,92730,Dec-12,209147.0,7419.0,28.190726513007142
(주)네오팜,92730,Dec-13,2147648.0,11410.0,188.2250657318142
(주)네오팜,92730,Dec-14,5002662.0,7949.0,629.3448232482074
(주)네오팜,92730,Dec-15,6258403.0,729.0,8584.914951989025
(주)네오팜,92730,Dec-16,9552938.0,0.0,inf
(주)네오팜,92730,Dec-17,14037876.0,0.0,inf
(주)네오팜,92730,Dec-18,19161762.0,2080.0,9212.385576923078
(주)네오팜,92730,Dec-19,22960501.0,17169.0,1337.3231405440038
(주)네오팜,92730,Dec-20,21902092.0,56370.0,388.5416356217846
(주)네이블커뮤니케이션즈,153460,Dec-11,3859395.0,131374.0,29.377159864204486
(주)네이블커뮤니케이션즈,153460,Dec-12,5101595.0,71512.0,71.33900604094417
(주)네이블커뮤니케이션즈,153460,Dec-13,38631.0,8361.0,4.6203803372802295
(주)네이블커뮤니케이션즈,153460,Dec-14,132220.0,1044.0,126.64750957854406
(주)네이블커뮤니케이션즈,153460,Dec-15,254292.0,0.0,inf
(주)네이블커뮤니케이션즈,153460,Dec-16,194621.0,0.0,inf
(주)네이블커뮤니케이션즈,153460,Dec-17,-6481007.0,0.0,-inf
(주)네이블커뮤니케이션즈,153460,Dec-18,-2389050.0,0.0,-inf
(주)네이블커뮤니케이션즈,153460,Dec-19,-484726.0,1067.0,-454.2886597938144
(주)네이블커뮤니케이션즈,153460,Dec-20,399554.0,1597.0,250.19035691922355
(주)넥스지,81970,Dec-11,3167722.0,0.0,inf
(주)넥스지,81970,Dec-12,2474759.0,18653.0,132.6735109633839
(주)넥스지,81970,Dec-13,1227029.0,0.0,inf
(주)넥스지,81970,Dec-14,865562.0,1573.0,550.2619198982835
(주)넥스지,81970,Dec-15,312489.0,1603.0,194.94011228945726
(주)넥스지,81970,Dec-16,-409428.0,1782.0,-229.75757575757575
(주)넥스지,81970,Dec-17,-598029.0,3527.0,-169.55741423305926
(주)넥스턴바이오사이언스,89140,Dec-11,4349627.0,99651.0,43.648603626657035
(주)넥스턴바이오사이언스,89140,Dec-12,3358160.0,21236.0,158.1352420418158
(주)넥스턴바이오사이언스,89140,Dec-13,3465175.0,12177.0,284.5672168842901
(주)넥스턴바이오사이언스,89140,Dec-14,4053988.0,1869.0,2169.067950775816
(주)넥스턴바이오사이언스,89140,Dec-15,1606617.0,206.0,7799.111650485437
(주)넥스턴바이오사이언스,89140,Dec-16,19292470.0,198.0,97436.71717171717
(주)넥스턴바이오사이언스,89140,Dec-17,10076522.0,6575.0,1532.5508745247148
(주)넥스턴바이오사이언스,89140,Dec-18,4102995.0,0.0,inf
(주)넥스턴바이오사이언스,89140,Dec-19,2997381.0,1252.0,2394.0742811501595
(주)넥스턴바이오사이언스,89140,Dec-20,-3017727.0,1041.0,-2898.8731988472623
(주)넥스트아이,137940,Dec-11,5007759.0,286.0,17509.646853146853
(주)넥스트아이,137940,Dec-12,6881417.0,1478.0,4655.897834912043
(주)넥스트아이,137940,Dec-13,5310652.0,0.0,inf
(주)넥스트아이,137940,Dec-14,3774180.0,36767.0,102.65129055946909
(주)넥스트아이,137940,Dec-15,2741035.0,27241.0,100.62167321317132
(주)넥스트아이,137940,Dec-16,3696037.0,579486.0,6.378129928937024
(주)넥스트아이,137940,Dec-17,1290427.0,1533719.0,0.8413712029387391
(주)넥스트아이,137940,Dec-18,8381537.0,1655344.0,5.0633203732879695
(주)넥스트아이,137940,Dec-19,3690399.0,935348.0,3.9454823231567286
(주)넥스트아이,137940,Dec-20,-10354834.0,1263021.0,-8.19846542535714
(주)노바렉스,194700,Dec-11,1992651.0,182317.0,10.929595155690363
(주)노바렉스,194700,Dec-12,3077503.0,58059.0,53.00647617079178
(주)노바렉스,194700,Dec-13,3132824.0,229044.0,13.677826094549518
(주)노바렉스,194700,Dec-14,5914373.0,10486.0,564.025653251955
(주)노바렉스,194700,Dec-15,11215035.0,77190.0,145.29129420909445
(주)노바렉스,194700,Dec-16,10273527.0,600.0,17122.545
(주)노바렉스,194700,Dec-17,9897600.0,0.0,inf
(주)노바렉스,194700,Dec-18,11334721.0,0.0,inf
(주)노바렉스,194700,Dec-19,16305801.0,41900.0,389.15992840095464
(주)노바렉스,194700,Dec-20,26992725.0,191971.0,140.60834709409232
(주)노바텍,285490,Dec-17,5516770.0,0.0,inf
(주)노바텍,285490,Dec-18,6672041.0,0.0,inf
(주)노바텍,285490,Dec-19,5524953.0,8296.0,665.9779411764706
(주)노바텍,285490,Dec-20,29335292.0,942354.0,31.12980047837649
(주)대유,290380,Dec-11,-230980.0,162941.0,-1.4175683222761613
(주)대유,290380,Dec-12,1238034.0,186792.0,6.627874855454195
(주)대유,290380,Dec-13,1578893.0,177663.0,8.887010801348621
(주)대유,290380,Dec-14,4084920.0,168580.0,24.231344168940563
(주)대유,290380,Dec-15,4958602.0,136993.0,36.19602461439636
(주)대유,290380,Dec-16,5654952.0,126217.0,44.80341000023768
(주)대유,290380,Dec-17,6873411.0,66533.0,103.30829813776622
(주)대유,290380,Dec-18,7042121.0,0.0,inf
(주)대유,290380,Dec-19,5332720.0,17559.0,303.70294435901815
(주)대유,290380,Dec-20,4604224.0,502463.0,9.163309537219655
(주)동방선기,99410,Dec-11,3899448.0,2994038.0,1.3024043115017245
(주)동방선기,99410,Dec-12,-3983755.0,2985516.0,-1.334360626437775
(주)동방선기,99410,Dec-13,-8003707.0,2360261.0,-3.391026246673567
(주)동방선기,99410,Dec-14,-1778523.0,2057295.0,-0.8644958549940577
(주)동방선기,99410,Dec-15,1340753.0,1550671.0,0.8646276353913886
(주)동방선기,99410,Dec-16,1796851.0,680984.0,2.6386097177026184
(주)동방선기,99410,Dec-17,-667105.0,0.0,-inf
(주)동방선기,99410,Dec-18,-2825982.0,596.0,-4741.580536912752
(주)동방선기,99410,Dec-19,-1255400.0,7818.0,-160.57815298030187
(주)동방선기,99410,Dec-20,-1359095.0,8725.0,-155.7702005730659
(주)동원개발,13120,Dec-11,25891707.0,389790.0,66.424759485877
(주)동원개발,13120,Dec-12,41847489.0,194486.0,215.1696728813385
(주)동원개발,13120,Dec-13,44296221.0,308245.0,143.70458888222032
(주)동원개발,13120,Dec-14,77191364.0,612470.0,126.03288977419302
(주)동원개발,13120,Dec-15,117122111.0,274983.0,425.92491535840395
(주)동원개발,13120,Dec-16,131149315.0,1964.0,66776.63696537678
(주)동원개발,13120,Dec-17,143040410.0,0.0,inf
(주)동원개발,13120,Dec-18,160073926.0,4515.0,35453.8042081949
(주)동원개발,13120,Dec-19,106108775.0,202958.0,522.81149301826
(주)동원개발,13120,Dec-20,187555578.0,74225.0,2526.851842371169
(주)동일기연,32960,Dec-11,6995799.0,20421.0,342.5786690171882
(주)동일기연,32960,Dec-12,3728736.0,4440.0,839.8054054054054
(주)동일기연,32960,Dec-13,3125707.0,0.0,inf
(주)동일기연,32960,Dec-14,3124221.0,0.0,inf
(주)동일기연,32960,Dec-15,1784953.0,0.0,inf
(주)동일기연,32960,Dec-16,1082478.0,0.0,inf
(주)동일기연,32960,Dec-17,2387315.0,0.0,inf
(주)동일기연,32960,Dec-18,-1363334.0,537.0,-2538.7970204841713
(주)동일기연,32960,Dec-19,919141.0,34674.0,26.508075214858394
(주)동일기연,32960,Dec-20,190941.0,45390.0,4.206675479180436
(주)듀오백,73190,Dec-11,1130697.0,104306.0,10.840191360036815
(주)듀오백,73190,Dec-12,-1423334.0,109033.0,-13.054157915493475
(주)듀오백,73190,Dec-13,90256.0,31637.0,2.8528621550715934
(주)듀오백,73190,Dec-14,-3451103.0,54476.0,-63.35088846464498
(주)듀오백,73190,Dec-15,-3883835.0,31484.0,-123.35900774996824
(주)듀오백,73190,Dec-16,-5073348.0,32197.0,-157.5720719321676
(주)듀오백,73190,Dec-17,580033.0,5335.0,108.72221180880975
(주)듀오백,73190,Dec-18,-2880725.0,0.0,-inf
(주)듀오백,73190,Dec-19,-2468694.0,20611.0,-119.77555674154577
(주)듀오백,73190,Dec-20,679200.0,17188.0,39.51594135443332
(주)드래곤플라이,30350,Dec-11,8350352.0,0.0,inf
(주)드래곤플라이,30350,Dec-12,4128508.0,0.0,inf
(주)드래곤플라이,30350,Dec-13,228926.0,1282363.0,0.17851887492075177
(주)드래곤플라이,30350,Dec-14,2765733.0,1695339.0,1.6313746100337454
(주)드래곤플라이,30350,Dec-15,3702334.0,1398275.0,2.647786737229801
(주)드래곤플라이,30350,Dec-16,1572232.0,1177584.0,1.33513362953301
(주)드래곤플라이,30350,Dec-17,-5496502.0,1264654.0,-4.346249646148275
(주)드래곤플라이,30350,Dec-18,-5899804.0,1387133.0,-4.253235991069349
(주)드래곤플라이,30350,Dec-19,-4509707.0,61226.0,-73.65673080064025
(주)드래곤플라이,30350,Dec-20,-3474081.0,49379.0,-70.35543449644585
(주)디아크,78590,Dec-11,1233074.0,268081.0,4.5996322007154555
(주)디아크,78590,Dec-12,492333.0,316027.0,1.5578827125530414
(주)디아크,78590,Dec-13,424989.0,251388.0,1.6905699556064728
(주)디아크,78590,Dec-14,573479.0,118492.0,4.839811970428383
(주)디아크,78590,Dec-15,1419070.0,26423.0,53.705862316920864
(주)디아크,78590,Dec-16,2088625.0,0.0,inf
(주)디아크,78590,Dec-17,2285974.0,235231.0,9.717996352521563
(주)디아크,78590,Dec-18,2404127.0,608694.0,3.94964793475868
(주)디아크,78590,Dec-19,1888369.0,2238184.0,0.8437058794093784
(주)디아크,78590,Dec-20,-10062639.0,3816274.0,-2.6367705777939423
(주)디앤씨미디어,263720,Dec-16,3693827.0,3912.0,944.2298057259713
(주)디앤씨미디어,263720,Dec-17,5432589.0,0.0,inf
(주)디앤씨미디어,263720,Dec-18,5801456.0,1790.0,3241.03687150838
(주)디앤씨미디어,263720,Dec-19,7913752.0,3700.0,2138.8518918918917
(주)디앤씨미디어,263720,Dec-20,13147012.0,9929.0,1324.1023265182798
(주)디에이테크놀로지,196490,Dec-11,2587074.0,257738.0,10.037611838378508
(주)디에이테크놀로지,196490,Dec-12,2074372.0,181808.0,11.409684942356773
(주)디에이테크놀로지,196490,Dec-13,2734018.0,396237.0,6.899956339261603
(주)디에이테크놀로지,196490,Dec-14,4869325.0,353648.0,13.768846423562412
(주)디에이테크놀로지,196490,Dec-15,3205730.0,0.0,inf
(주)디에이테크놀로지,196490,Dec-16,3021043.0,221048.0,13.666909449531323
(주)디에이테크놀로지,196490,Dec-17,4641627.0,1575890.0,2.945400376929862
(주)디에이테크놀로지,196490,Dec-18,2109559.0,1850500.0,1.1399940556606323
(주)디에이테크놀로지,196490,Dec-19,650130.0,5847755.0,0.11117599831046274
(주)디에이테크놀로지,196490,Dec-20,-14188468.0,2662915.0,-5.328171571379484
(주)디지털대성,68930,Dec-11,2108352.0,0.0,inf
(주)디지털대성,68930,Dec-12,4049529.0,0.0,inf
(주)디지털대성,68930,Dec-13,6010400.0,0.0,inf
(주)디지털대성,68930,Dec-14,5612111.0,0.0,inf
(주)디지털대성,68930,Dec-15,5973446.0,44818.0,133.2822972912669
(주)디지털대성,68930,Dec-16,7898180.0,216675.0,36.45173647167417
(주)디지털대성,68930,Dec-17,10007834.0,122666.0,81.58604666329708
(주)디지털대성,68930,Dec-18,12604179.0,101029.0,124.75802987261083
(주)디지털대성,68930,Dec-19,21090277.0,262486.0,80.34819761815868
(주)디지털대성,68930,Dec-20,14211309.0,182250.0,77.97700411522634
(주)디지틀조선일보,33130,Dec-11,3921258.0,0.0,inf
(주)디지틀조선일보,33130,Dec-12,5529331.0,0.0,inf
(주)디지틀조선일보,33130,Dec-13,4090797.0,0.0,inf
(주)디지틀조선일보,33130,Dec-14,3391383.0,0.0,inf
(주)디지틀조선일보,33130,Dec-15,3716900.0,0.0,inf
(주)디지틀조선일보,33130,Dec-16,4637268.0,0.0,inf
(주)디지틀조선일보,33130,Dec-17,5435360.0,0.0,inf
(주)디지틀조선일보,33130,Dec-18,6363294.0,0.0,inf
(주)디지틀조선일보,33130,Dec-19,2936471.0,94619.0,31.03468647945973
(주)디지틀조선일보,33130,Dec-20,1459673.0,59876.0,24.378265081167747
(주)레고켐바이오사이언스,141080,Dec-11,-3061501.0,227611.0,-13.450584549955845
(주)레고켐바이오사이언스,141080,Dec-12,-3251665.0,3094.0,-1050.9583063994828
(주)레고켐바이오사이언스,141080,Dec-13,-6259744.0,52446.0,-119.3559852038287
(주)레고켐바이오사이언스,141080,Dec-14,-8457032.0,208726.0,-40.51738643005663
(주)레고켐바이오사이언스,141080,Dec-15,-8048860.0,877995.0,-9.167318720493853
(주)레고켐바이오사이언스,141080,Dec-16,-10172813.0,1072988.0,-9.48082643981107
(주)레고켐바이오사이언스,141080,Dec-17,-9842081.0,1353096.0,-7.273749238782762
(주)레고켐바이오사이언스,141080,Dec-18,-15977964.0,125747.0,-127.06437529324755
(주)레고켐바이오사이언스,141080,Dec-19,8416842.0,25803.0,326.19625624927335
(주)레고켐바이오사이언스,141080,Dec-20,-29761761.0,0.0,-inf
(주)로지시스,67730,Dec-11,1799045.0,0.0,inf
(주)로지시스,67730,Dec-12,1580259.0,0.0,inf
(주)로지시스,67730,Dec-13,1843162.0,0.0,inf
(주)로지시스,67730,Dec-14,1914417.0,0.0,inf
(주)로지시스,67730,Dec-15,501515.0,0.0,inf
(주)로지시스,67730,Dec-16,511870.0,0.0,inf
(주)로지시스,67730,Dec-17,627402.0,0.0,inf
(주)로지시스,67730,Dec-18,724996.0,0.0,inf
(주)로지시스,67730,Dec-19,435804.0,25509.0,17.0843231800541
(주)로지시스,67730,Dec-20,407999.0,17089.0,23.874948797472058
(주)리노스,39980,Dec-11,7616009.0,0.0,inf
(주)리노스,39980,Dec-12,7806403.0,0.0,inf
(주)리노스,39980,Dec-13,4340611.0,91397.0,47.49183233585347
(주)리노스,39980,Dec-14,8628174.0,281383.0,30.663451594446006
(주)리노스,39980,Dec-15,7137162.0,167913.0,42.50511872219542
(주)리노스,39980,Dec-16,4112642.0,252606.0,16.280856353372446
(주)리노스,39980,Dec-17,3840326.0,315068.0,12.188879860855435
(주)리노스,39980,Dec-18,1617419.0,172684.0,9.366351254314239
(주)리노스,39980,Dec-19,-320792.0,313362.0,-1.0237105966900901
(주)리노스,39980,Dec-20,-6189068.0,241623.0,-25.614564838612218
(주)리드코프,12700,Dec-11,44760209.0,18257960.0,2.451544915204108
(주)리드코프,12700,Dec-12,36877889.0,29353037.0,1.256356846482359
(주)리드코프,12700,Dec-13,45280593.0,29391297.0,1.5406122771649036
(주)리드코프,12700,Dec-14,49937803.0,27913483.0,1.7890208470222078
(주)리드코프,12700,Dec-15,53062309.0,30901701.0,1.7171323028463708
(주)리드코프,12700,Dec-16,51092878.0,33423923.0,1.5286319921213318
(주)리드코프,12700,Dec-17,47314285.0,39175215.0,1.2077606976758137
(주)리드코프,12700,Dec-18,44888465.0,45081870.0,0.9957099162035647
(주)리드코프,12700,Dec-19,53883905.0,2791564.0,19.30240718106409
(주)리드코프,12700,Dec-20,60086162.0,2023843.0,29.68914189489995
(주)멀티캠퍼스,67280,Dec-11,4082389.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-12,4660787.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-13,6061501.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-14,11729238.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-15,11941341.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-16,17830239.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-17,15107677.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-18,21830440.0,0.0,inf
(주)멀티캠퍼스,67280,Dec-19,24178088.0,843937.0,28.649162200496008
(주)멀티캠퍼스,67280,Dec-20,13721746.0,739543.0,18.554358570089907
(주)메디프론디비티,65650,Dec-11,681143.0,230269.0,2.9580316933673227
(주)메디프론디비티,65650,Dec-12,-2184762.0,0.0,-inf
(주)메디프론디비티,65650,Dec-13,-1641837.0,0.0,-inf
(주)메디프론디비티,65650,Dec-14,-2631219.0,0.0,-inf
(주)메디프론디비티,65650,Dec-15,252734.0,311136.0,0.8122943021701121
(주)메디프론디비티,65650,Dec-16,-495966.0,194050.0,-2.5558670445761402
(주)메디프론디비티,65650,Dec-17,480995.0,0.0,inf
(주)메디프론디비티,65650,Dec-18,-1570272.0,0.0,-inf
(주)메디프론디비티,65650,Dec-19,-2161742.0,1193.0,-1812.02179379715
(주)메디프론디비티,65650,Dec-20,-2164891.0,1560611.0,-1.387207318159362
(주)메지온,140410,Dec-11,2924533.0,0.0,inf
(주)메지온,140410,Dec-12,1680498.0,0.0,inf
(주)메지온,140410,Dec-13,-2472531.0,0.0,-inf
(주)메지온,140410,Dec-14,-4916395.0,0.0,-inf
(주)메지온,140410,Dec-15,-2733007.0,1437129.0,-1.9017130682075165
(주)메지온,140410,Dec-16,-7220099.0,3689192.0,-1.9570949411144771
(주)메지온,140410,Dec-17,-16846232.0,2770896.0,-6.079705625905844
(주)메지온,140410,Dec-18,-21925916.0,548072.0,-40.005539418178635
(주)메지온,140410,Dec-19,-24658888.0,317842.0,-77.58222009677765
(주)메지온,140410,Dec-20,-7530525.0,320208.0,-23.517604182281517
(주)메카로,241770,Dec-11,2159561.0,138933.0,15.54390245657979
(주)메카로,241770,Dec-12,1862378.0,364265.0,5.11270091828751
(주)메카로,241770,Dec-13,1017652.0,335662.0,3.0317760127747557
(주)메카로,241770,Dec-14,629858.0,315255.0,1.9979318329606193
(주)메카로,241770,Dec-15,5593829.0,318084.0,17.58601187107808
(주)메카로,241770,Dec-16,3098844.0,287429.0,10.781250326167505
(주)메카로,241770,Dec-17,43388489.0,289198.0,150.0303909432292
(주)메카로,241770,Dec-18,33825845.0,0.0,inf
(주)메카로,241770,Dec-19,8560966.0,29282.0,292.3627484461444
(주)메카로,241770,Dec-20,146870.0,55258.0,2.657895689311955
(주)모린스,110310,Dec-11,-19033338.0,1297709.0,-14.666876780541708
(주)모린스,110310,Dec-12,-18103785.0,2136898.0,-8.471993047866581
(주)모린스,110310,Dec-13,-22495899.0,0.0,-inf
(주)모바일리더,100030,Dec-11,817698.0,1742.0,469.4018369690011
(주)모바일리더,100030,Dec-12,1369847.0,787.0,1740.5933926302414
(주)모바일리더,100030,Dec-13,3094157.0,18671.0,165.71994001392534
(주)모바일리더,100030,Dec-14,99367.0,4999.0,19.87737547509502
(주)모바일리더,100030,Dec-15,-890492.0,60.0,-14841.533333333333
(주)모바일리더,100030,Dec-16,826320.0,103.0,8022.52427184466
(주)모바일리더,100030,Dec-17,582066.0,0.0,inf
(주)모바일리더,100030,Dec-18,3439916.0,45.0,76442.57777777778
(주)모바일리더,100030,Dec-19,4967887.0,0.0,inf
(주)모바일리더,100030,Dec-20,4498560.0,743281.0,6.052300543132409
(주)미성포리테크,94700,Dec-11,-11248589.0,0.0,-inf
(주)바이오솔루션,86820,Dec-13,478129.0,8391.0,56.98117030151353
(주)바이오솔루션,86820,Dec-14,-2735163.0,80252.0,-34.08217863729253
(주)바이오솔루션,86820,Dec-15,-3259477.0,181260.0,-17.982329250799957
(주)바이오솔루션,86820,Dec-16,-3128089.0,0.0,-inf
(주)바이오솔루션,86820,Dec-17,-1814728.0,0.0,-inf
(주)바이오솔루션,86820,Dec-18,1083139.0,0.0,inf
(주)바이오솔루션,86820,Dec-19,-1867679.0,52601.0,-35.50653029410087
(주)바이오솔루션,86820,Dec-20,-3329875.0,40480.0,-82.25975790513834
(주)버킷스튜디오,66410,Dec-11,731084.0,617834.0,1.1833016635536406
(주)버킷스튜디오,66410,Dec-12,-6349534.0,68629.0,-92.51969284121873
(주)버킷스튜디오,66410,Dec-13,601707.0,0.0,inf
(주)버킷스튜디오,66410,Dec-14,1134038.0,0.0,inf
(주)버킷스튜디오,66410,Dec-15,1010238.0,0.0,inf
(주)버킷스튜디오,66410,Dec-16,-4493653.0,1.0,-4493653.0
(주)버킷스튜디오,66410,Dec-17,682469.0,11285.0,60.47576428887904
(주)버킷스튜디오,66410,Dec-18,-1911376.0,440815.0,-4.336004900014745
(주)버킷스튜디오,66410,Dec-19,831136.0,1169289.0,0.7108046000603786
(주)버킷스튜디오,66410,Dec-20,357443.0,749691.0,0.47678710295308335
(주)부-스타,8470,Dec-11,3370670.0,0.0,inf
(주)부-스타,8470,Dec-12,3345678.0,0.0,inf
(주)부-스타,8470,Dec-13,3889009.0,0.0,inf
(주)부-스타,8470,Dec-14,3274174.0,0.0,inf
(주)부-스타,8470,Dec-15,4726903.0,0.0,inf
(주)부-스타,8470,Dec-16,6492052.0,0.0,inf
(주)부-스타,8470,Dec-17,3306113.0,0.0,inf
(주)부-스타,8470,Dec-18,1995494.0,0.0,inf
(주)부-스타,8470,Dec-19,3262120.0,10336.0,315.60758513931887
(주)부-스타,8470,Dec-20,5883219.0,16703.0,352.22528887026283
(주)뷰웍스,100120,Dec-11,7537269.0,2832.0,2661.4650423728813
(주)뷰웍스,100120,Dec-12,7506155.0,56227.0,133.4973411350419
(주)뷰웍스,100120,Dec-13,12820596.0,0.0,inf
(주)뷰웍스,100120,Dec-14,13256808.0,161238.0,82.21888140512782
(주)뷰웍스,100120,Dec-15,18374748.0,21422.0,857.7512837270096
(주)뷰웍스,100120,Dec-16,30465391.0,7878.0,3867.1478801726325
(주)뷰웍스,100120,Dec-17,28634930.0,9988.0,2866.9333199839807
(주)뷰웍스,100120,Dec-18,22559421.0,64445.0,350.0569633020405
(주)뷰웍스,100120,Dec-19,26425918.0,67307.0,392.61767721039416
(주)뷰웍스,100120,Dec-20,29065623.0,38046.0,763.9600220785366
(주)브리지텍,64480,Dec-11,1169448.0,0.0,inf
(주)브리지텍,64480,Dec-12,5674687.0,23493.0,241.5479930191972
(주)브리지텍,64480,Dec-13,6456992.0,0.0,inf
(주)브리지텍,64480,Dec-14,3042876.0,0.0,inf
(주)브리지텍,64480,Dec-15,6232679.0,0.0,inf
(주)브리지텍,64480,Dec-16,8155169.0,0.0,inf
(주)브리지텍,64480,Dec-17,-4746507.0,0.0,-inf
(주)브리지텍,64480,Dec-18,730230.0,0.0,inf
(주)브리지텍,64480,Dec-19,-3932394.0,85493.0,-45.99667809060391
(주)브리지텍,64480,Dec-20,1717241.0,68645.0,25.01625755699614
(주)블루젬디앤씨,53040,Dec-11,1116321.0,0.0,inf
(주)블루콤,33560,Dec-11,127086.0,47820.0,2.657590966122961
(주)블루콤,33560,Dec-12,6289265.0,20826.0,301.9910208393354
(주)블루콤,33560,Dec-13,13566289.0,0.0,inf
(주)블루콤,33560,Dec-14,33536987.0,406.0,82603.41625615764
(주)블루콤,33560,Dec-15,32341535.0,32220.0,1003.7720360024829
(주)블루콤,33560,Dec-16,27001366.0,51741.0,521.8562841846891
(주)블루콤,33560,Dec-17,11613925.0,12455.0,932.4708952228021
(주)블루콤,33560,Dec-18,82675.0,76.0,1087.828947368421
(주)블루콤,33560,Dec-19,-12101384.0,10718.0,-1129.0710953536106
(주)블루콤,33560,Dec-20,-4186660.0,24111.0,-173.64107668698935
(주)비아트론,141000,Dec-11,10620892.0,185943.0,57.11907412486622
(주)비아트론,141000,Dec-12,10448877.0,0.0,inf
(주)비아트론,141000,Dec-13,3991619.0,617819.0,6.4608226681277205
(주)비아트론,141000,Dec-14,832740.0,1160621.0,0.7174952029990841
(주)비아트론,141000,Dec-15,8329362.0,59604.0,139.74501711294545
(주)비아트론,141000,Dec-16,14020478.0,0.0,inf
(주)비아트론,141000,Dec-17,20821518.0,0.0,inf
(주)비아트론,141000,Dec-18,29219694.0,0.0,inf
(주)비아트론,141000,Dec-19,3785365.0,4437.0,853.1361280144241
(주)비아트론,141000,Dec-20,16717496.0,3800.0,4399.341052631579
(주)비즈니스온커뮤니케이션,138580,Dec-13,4322509.0,130804.0,33.04569432127458
(주)비즈니스온커뮤니케이션,138580,Dec-14,3795319.0,69658.0,54.48504120129777
(주)비즈니스온커뮤니케이션,138580,Dec-17,5703959.0,517.0,11032.802707930368
(주)비즈니스온커뮤니케이션,138580,Dec-18,5676148.0,0.0,inf
