[제조]유동자산구성비율,[제조]순운전자본회전률,[제조]매입채무회전기간,[제조]부채비율,[제조]매출채권회전률,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,[제조]자본분배율,year,label
52.09,0.63,102.99,20.46,2.86,76.57,-12.04,-7.89,-21.84,2017,0
61.31,1.08,81.49,42.28,3.87,-12.67,4.44,5.01,21.77,2018,0
89.3,0.56,73.44,43.39,6.67,68.96,28.4,25.67,81.76,2017,0
85.67,0.61,47.85,6.47,12.65,24.61,27.98,22.1,81.98,2018,0
56.34,0.66,36.23,259.93,4.83,-7.22,-1.8,-4.38,35.4,2012,0
57.45,0.96,32.43,237.57,4.89,-2.65,2.24,5.2,45.98,2013,0
58.65,0.7,38.87,309.89,5.01,-1.77,-6.74,-16.97,20.53,2014,0
49.24,0.66,43.72,281.25,5.18,-3.72,-51.12,-134.29,0.0,2015,0
37.33,0.99,41.77,85.78,6.45,22.76,-35.4,-58.5,0.0,2016,0
43.44,1.17,18.38,105.16,7.93,7.7,-18.62,-56.2,0.0,2017,0
62.44,1.29,19.49,77.8,6.72,11.08,9.78,17.62,59.98,2018,0
64.41,1.23,18.36,17.38,6.28,-13.5,-10.96,-11.2,-43.53,2011,0
62.64,1.16,12.63,9.93,5.46,4.23,0.32,0.3,17.76,2013,0
62.96,0.91,16.31,10.35,4.07,-3.91,-4.91,-3.5,-3.79,2014,0
64.14,0.9,15.21,10.09,4.17,-8.71,-9.02,-6.43,-19.86,2015,0
59.76,0.84,16.36,10.84,4.79,6.85,-6.93,-4.59,-10.07,2016,0
51.62,0.96,17.05,10.53,5.49,11.77,-9.52,-6.54,-23.31,2017,0
92.28,0.37,12.12,76.26,5.33,-58.53,-46.78,-28.7,-710.1,2018,0
68.65,0.6,37.37,9.35,3.78,1.86,2.7,1.3,25.26,2011,0
67.09,0.72,26.57,5.91,4.91,1.36,6.55,3.78,39.61,2012,0
73.42,0.99,16.84,8.15,7.5,-6.95,14.42,11.79,52.88,2013,0
62.29,1.76,16.65,18.85,11.84,91.54,14.51,23.09,60.35,2014,0
62.58,1.62,20.51,16.16,13.45,13.96,14.28,20.93,59.64,2015,0
65.86,1.61,17.98,14.56,14.96,-2.93,9.78,14.05,50.14,2016,0
61.96,0.83,31.19,8.92,8.89,1.38,2.69,1.86,26.38,2017,0
61.72,0.62,26.34,4.21,7.99,-3.65,2.6,1.16,14.9,2018,0
52.22,0.71,11.45,28.05,5.37,14.59,2.85,1.76,30.3,2013,0
54.2,0.74,8.05,25.0,10.88,-4.6,3.65,2.44,30.22,2014,0
47.53,0.55,8.13,37.97,8.47,48.68,-18.32,-8.8,-37.06,2015,0
32.42,0.44,10.89,82.7,9.48,70.55,-91.19,-42.86,0.0,2016,0
26.29,0.39,11.89,17.04,10.14,91.48,41.16,42.78,85.04,2017,0
21.6,0.35,5.22,16.32,4.86,83.12,41.16,33.48,85.04,2018,0
51.66,1.07,34.44,106.74,4.45,-23.92,-19.87,-29.74,-97.16,2011,0
72.43,1.94,22.05,143.29,11.34,-30.28,0.92,3.97,51.0,2012,0
72.17,1.57,35.87,122.96,9.08,17.54,-1.9,-8.05,25.71,2013,0
69.18,1.6,32.24,57.93,8.95,-24.85,-1.08,-3.75,37.85,2014,0
68.79,1.68,20.37,97.56,10.17,-7.87,-10.81,-33.13,-141.46,2015,0
72.89,1.36,36.11,84.5,7.53,-25.18,-2.61,-7.52,29.34,2016,0
76.78,1.3,44.26,126.12,7.62,-25.67,-10.93,-34.33,-135.36,2017,0
49.74,0.87,53.46,47.05,7.0,333.07,-18.55,-20.19,-710.1,2018,0
67.59,0.7,34.91,21.27,2.7,53.89,10.48,8.54,45.06,2014,0
38.2,0.81,38.96,17.74,2.85,102.17,15.28,9.8,44.36,2015,0
36.82,1.02,45.51,30.52,2.67,24.21,14.18,9.17,46.49,2016,0
34.6,0.83,43.18,45.27,2.47,27.05,16.06,9.95,52.41,2017,0
27.12,0.8,34.82,82.86,2.7,49.15,9.07,5.96,38.23,2018,0
78.12,1.01,58.1,38.01,4.12,131.7,19.22,27.29,76.26,2012,0
69.35,0.52,26.55,38.44,5.36,-45.87,6.02,3.45,43.84,2014,0
69.33,0.63,13.64,15.53,12.64,1.22,15.51,10.9,67.83,2015,0
80.98,0.58,71.72,29.62,38.88,-2.0,17.29,13.33,71.34,2016,0
81.49,0.73,55.86,28.28,26.08,5.46,12.08,11.73,66.77,2017,0
80.76,0.88,30.58,19.98,28.68,15.78,18.96,20.6,77.66,2018,0
49.46,1.17,17.84,147.25,6.83,20.49,5.64,17.21,55.17,2011,0
53.55,1.42,21.42,156.88,5.8,12.79,6.12,21.54,53.09,2012,0
46.52,1.95,16.27,159.24,7.22,46.42,5.84,27.68,63.22,2013,0
45.41,1.47,26.33,159.66,5.73,16.62,4.03,13.34,51.57,2014,0
53.74,1.33,38.93,208.6,5.49,6.57,2.38,8.31,45.1,2015,0
49.69,1.23,41.78,192.95,5.38,1.78,-6.59,-22.94,-8.18,2016,0
64.67,1.58,39.27,240.28,6.3,17.53,6.71,35.84,54.38,2017,0
51.55,1.44,38.31,149.99,5.83,23.91,10.63,42.78,53.4,2018,0
39.51,1.34,26.0,148.03,4.61,-16.94,8.25,26.83,85.04,2011,0
32.5,0.38,90.36,101.84,1.47,5.39,-2.13,-1.62,71.31,2012,0
52.99,0.67,46.09,50.33,2.82,-1.89,-44.25,-54.85,0.0,2014,0
51.75,0.73,25.84,82.57,3.24,59.69,-73.5,-82.62,0.0,2015,0
56.86,1.13,82.2,164.81,4.62,2.53,-18.07,-69.06,0.0,2012,0
64.63,1.67,53.77,191.08,6.91,-32.28,-6.92,-43.37,-49.81,2013,0
67.15,1.57,52.61,242.42,7.28,-29.77,-9.79,-56.48,-54.61,2014,0
75.83,1.53,45.54,217.36,9.07,-35.45,-16.15,-102.44,-517.16,2015,0
51.57,1.45,41.86,156.45,9.54,116.34,-11.55,-58.92,0.74,2016,0
52.97,1.65,40.28,59.69,8.53,18.73,-4.22,-13.14,-6.69,2017,0
59.72,1.04,40.51,183.29,6.59,23.93,-11.61,-28.15,-420.15,2018,0
81.76,0.16,1.5,23.77,2.87,140.73,-235.76,-51.23,0.0,2016,0
82.25,0.23,20.81,6.77,4.54,69.18,-87.38,-18.9,0.0,2017,0
45.16,0.95,1.53,124.07,17.65,333.07,-18.93,-58.74,-151.89,2018,0
43.93,0.78,26.44,104.3,4.87,10.17,1.14,0.6,50.43,2011,0
46.16,0.97,12.3,100.49,6.82,-8.95,-3.91,-9.51,7.9,2012,0
33.26,0.84,17.21,111.95,6.17,13.87,-7.95,-11.04,9.04,2013,0
33.42,1.2,16.98,79.66,9.25,0.29,-2.17,-3.5,17.19,2014,0
33.98,1.36,18.85,93.56,11.09,-4.73,-13.61,-22.04,-165.35,2015,0
40.98,1.76,15.95,152.75,17.64,3.82,-6.74,-19.56,-30.28,2016,0
35.16,1.51,13.88,145.9,17.99,2.16,-3.17,-13.82,9.69,2017,0
55.15,1.18,10.41,45.06,12.82,5.3,1.36,3.25,20.99,2018,0
50.2,0.81,26.49,78.99,3.8,-4.88,7.01,8.81,57.29,2011,0
57.73,0.71,31.94,76.67,4.15,10.24,6.36,7.68,54.45,2013,0
56.71,0.68,34.71,70.37,3.46,6.19,6.84,7.79,48.36,2014,0
56.84,0.63,28.05,64.86,2.68,-2.56,4.28,4.37,36.75,2015,0
57.37,0.46,28.63,70.6,2.06,-1.32,-2.89,-1.77,12.23,2016,0
57.85,0.77,24.43,66.16,4.37,7.14,9.02,11.06,52.05,2018,0
92.89,0.38,0.0,12.37,6.23,29.23,35.2,15.7,69.16,2018,0
35.76,1.4,24.12,20.69,7.31,36.58,13.65,13.46,62.69,2018,0
50.0,0.56,46.63,221.07,8.17,-41.39,-10.44,-18.33,39.6,2011,0
21.08,0.93,37.8,140.46,10.69,45.79,14.55,19.08,64.37,2012,0
21.22,0.94,36.89,134.1,7.53,-7.27,-2.84,-3.97,37.4,2013,0
36.02,0.2,90.01,188.33,2.37,-35.36,-115.83,-43.41,-49.0,2014,0
10.92,0.5,11.44,144.72,18.95,-32.96,-28.26,-16.8,29.21,2015,0
27.95,1.61,5.57,78.61,34.16,-22.94,-7.96,-13.44,-16.52,2016,0
20.84,1.36,10.58,43.22,24.63,-6.63,-6.36,-8.09,-49.68,2017,0
75.66,0.54,4.92,20.37,20.71,-58.53,-19.18,-10.27,-85.1,2018,0
39.46,1.11,39.48,74.16,3.45,3.03,8.69,8.96,32.77,2011,0
37.56,1.04,48.28,78.33,3.49,2.45,1.08,1.15,19.17,2012,0
41.88,1.02,66.38,82.58,3.37,-5.67,-1.29,-1.51,4.94,2013,0
40.38,0.99,69.3,64.54,3.5,-3.68,3.8,4.3,26.03,2014,0
36.97,1.28,37.31,39.27,6.15,2.84,12.42,13.8,48.57,2015,0
34.79,1.33,24.09,30.88,9.61,8.0,11.95,10.97,43.2,2016,0
35.45,1.18,21.62,26.56,7.78,1.67,11.23,8.71,40.04,2017,0
34.89,1.11,26.95,33.25,6.17,5.42,-0.71,-0.55,-0.8,2018,0
72.88,0.48,2.29,4.5,8.85,4.71,7.61,3.58,54.38,2018,0
74.03,1.3,21.65,20.43,13.35,12.98,15.14,21.57,56.45,2011,0
75.1,1.09,21.91,15.65,9.61,6.99,16.02,18.22,58.34,2012,0
76.72,1.04,19.41,16.78,8.28,14.45,20.24,21.72,61.02,2013,0
77.1,0.83,21.71,15.46,7.17,9.15,16.39,14.2,55.81,2014,0
70.36,0.82,20.97,14.26,7.1,48.92,23.17,18.67,62.98,2015,0
61.57,0.86,21.44,14.28,7.3,39.21,16.4,12.34,52.74,2016,0
74.39,0.74,22.86,16.67,6.87,-21.57,23.06,16.24,56.45,2017,0
78.08,0.6,24.37,11.39,5.74,-13.71,16.96,10.29,48.79,2018,0
50.43,0.68,56.73,55.48,4.19,5.17,-8.09,-7.5,-59.76,2011,0
44.52,0.87,60.14,44.49,5.84,-1.81,-18.77,-17.61,-90.79,2012,0
45.96,1.1,46.86,49.14,9.71,8.05,3.57,3.87,27.8,2013,0
41.93,1.05,45.8,58.73,8.88,18.03,5.22,5.71,30.02,2014,0
33.74,1.24,44.78,78.9,9.0,32.35,3.58,4.49,27.06,2015,0
38.78,1.1,53.69,75.4,4.68,-2.92,-2.14,-2.41,18.03,2016,0
37.89,1.03,46.71,81.29,3.75,1.5,-2.66,-3.13,15.39,2017,0
44.78,1.14,38.6,85.52,7.5,-4.72,1.74,2.43,26.33,2018,0
74.37,1.66,0.0,27.42,9.77,29.28,9.83,22.88,15.75,2012,0
83.82,1.09,0.0,8.86,10.42,12.42,9.37,10.8,14.4,2013,0
74.47,1.0,0.0,10.45,12.01,56.38,5.88,5.44,8.9,2014,0
31.45,1.6,0.0,12.48,13.32,194.37,12.68,13.98,19.61,2015,0
36.05,1.88,0.0,12.48,12.61,7.22,14.14,14.13,23.34,2016,0
41.38,1.6,0.0,29.12,13.63,8.03,4.19,4.56,10.38,2017,0
45.58,1.38,0.0,16.59,13.75,-0.79,19.35,20.17,30.82,2018,0
22.65,1.57,15.99,168.9,9.3,17.54,6.17,17.22,65.4,2013,0
22.98,1.64,13.88,179.04,9.09,19.41,5.84,17.42,63.45,2014,0
21.79,1.74,13.44,178.14,8.43,17.37,5.83,16.84,62.37,2015,0
20.79,1.83,16.98,175.94,7.96,9.32,4.12,11.7,58.38,2016,0
24.22,1.35,20.72,183.69,7.28,4.68,3.72,9.45,56.34,2017,0
26.29,0.96,23.04,196.71,6.77,14.96,0.21,0.47,51.57,2018,0
25.37,1.15,22.64,79.55,4.68,-0.51,1.68,1.86,57.82,2011,0
22.41,1.09,20.86,74.13,4.59,6.38,5.39,5.95,63.8,2012,0
21.33,1.27,14.17,64.94,5.49,0.34,4.62,4.72,61.44,2013,0
18.69,1.37,14.89,67.31,5.66,9.61,5.08,4.5,59.01,2014,0
19.62,1.28,15.0,82.84,5.78,-3.4,-10.74,-11.04,-80.66,2015,0
21.51,1.29,17.68,74.24,5.67,5.6,12.33,12.34,66.52,2016,0
25.6,1.24,20.69,70.79,4.95,-15.6,2.83,2.65,51.39,2017,0
29.49,1.36,17.04,49.73,5.56,0.49,17.25,19.45,73.51,2018,0
59.09,2.02,9.31,23.67,10.18,4.55,26.92,42.78,59.42,2017,0
60.21,1.84,9.31,26.05,8.32,0.14,20.63,34.73,51.63,2018,0
64.62,0.69,41.61,346.37,5.75,-35.08,-20.7,-56.95,-28.33,2011,0
19.27,1.49,50.88,222.49,5.63,33.23,1.74,5.7,33.22,2011,0
21.57,1.3,58.15,284.64,5.83,15.82,0.24,0.75,35.19,2012,0
24.89,1.23,58.65,241.14,6.44,-0.13,5.2,16.12,47.24,2013,0
39.63,1.18,50.75,210.74,6.95,-21.19,2.8,8.31,50.93,2014,0
29.04,1.33,42.48,63.78,6.69,3.6,21.6,42.78,74.36,2015,0
21.54,2.03,39.88,45.48,5.96,0.61,2.75,4.31,42.09,2016,0
21.05,2.33,36.24,38.99,5.59,-2.25,2.18,3.29,40.93,2017,0
20.08,2.45,31.68,44.15,6.23,8.16,2.64,4.18,43.81,2018,0
86.47,0.77,35.29,16.89,0.93,2.17,5.14,4.59,46.18,2011,0
87.63,0.99,28.87,17.0,0.93,-2.87,5.75,6.67,33.0,2012,0
87.52,0.59,34.56,10.36,0.93,-2.57,4.51,2.98,15.55,2013,0
88.76,1.11,27.05,24.67,0.93,4.78,2.46,3.27,14.46,2014,0
88.91,1.12,36.7,19.24,0.93,-0.15,4.35,6.25,37.58,2015,0
89.35,0.44,66.66,18.39,0.93,-4.0,2.45,1.32,7.24,2016,0
87.85,0.87,32.98,18.05,0.93,17.05,4.7,4.95,32.55,2017,0
85.6,0.92,31.81,8.82,0.93,14.25,5.51,5.57,37.44,2018,0
38.96,1.35,28.6,129.57,5.74,15.81,0.46,1.09,30.75,2011,0
32.24,2.08,19.29,79.46,8.85,-7.53,2.52,8.46,43.58,2012,0
33.6,2.81,16.63,54.37,13.37,-6.91,2.46,8.03,34.07,2013,0
39.31,2.75,24.25,55.94,10.68,4.79,4.87,13.25,41.07,2014,0
35.09,2.36,27.6,34.66,8.32,0.58,4.44,9.18,39.03,2015,0
44.13,2.09,24.55,33.34,8.77,-7.94,5.91,9.57,43.6,2016,0
45.06,2.2,21.08,25.89,11.02,-6.52,2.55,4.38,42.9,2017,0
51.06,1.8,28.52,21.12,8.99,-12.29,1.83,2.49,25.04,2018,0
49.99,1.39,37.78,149.1,7.24,4.86,1.41,5.21,46.47,2011,0
51.33,1.47,32.75,123.65,6.32,-8.75,2.82,9.54,43.42,2012,0
54.1,1.5,36.45,98.57,5.46,-5.69,0.79,2.17,26.77,2013,0
52.41,1.46,31.76,95.43,5.89,-2.58,-3.49,-8.9,14.57,2014,0
57.44,1.62,31.46,97.24,6.38,4.1,3.4,10.1,36.04,2015,0
57.32,1.33,46.99,100.36,4.79,-1.37,-0.85,-2.13,24.7,2016,0
53.79,1.31,44.29,82.67,5.01,-11.31,-5.77,-13.41,-7.7,2017,0
54.46,1.47,38.41,85.63,5.78,3.95,0.81,2.03,25.54,2018,0
17.46,0.69,21.82,192.67,4.11,-4.78,-14.8,-14.97,40.83,2011,0
20.15,0.68,21.26,219.41,4.34,-8.49,-10.52,-13.44,49.06,2012,0
23.86,0.62,9.8,130.18,7.9,-6.26,41.16,42.78,85.04,2014,0
16.61,1.3,5.14,101.69,8.21,-7.55,-1.92,-1.94,57.43,2015,0
19.61,1.5,9.18,111.72,7.72,9.95,8.17,8.78,61.17,2016,0
15.84,1.37,14.34,100.11,7.79,4.85,5.41,5.9,57.01,2017,0
17.77,1.2,19.54,110.43,7.23,0.91,-0.75,-0.69,40.05,2018,0
42.58,1.19,14.3,23.65,13.03,-28.84,-6.19,-5.36,2.51,2011,0
30.65,1.03,26.19,15.31,6.08,-2.83,-22.68,-13.73,0.0,2012,0
58.42,2.06,16.77,21.77,11.43,-23.76,7.69,11.48,59.02,2013,0
56.91,1.14,22.22,18.99,9.39,4.63,-5.15,-5.18,-71.03,2014,0
49.51,0.82,20.57,11.56,8.99,3.34,-10.8,-6.13,-183.79,2015,0
72.94,1.63,13.22,14.4,15.16,-32.99,16.78,21.57,74.31,2016,0
76.62,0.58,30.0,14.03,7.57,-15.25,3.38,1.97,19.73,2017,0
71.35,0.27,65.46,58.81,5.37,52.47,-24.44,-8.39,-141.28,2018,0
50.21,1.12,27.18,300.87,6.84,-3.15,3.98,19.85,60.98,2011,0
53.54,1.34,30.26,172.93,7.29,0.06,3.16,15.18,66.64,2012,0
44.75,1.16,42.33,151.79,5.71,22.44,3.99,12.88,51.29,2013,0
51.89,1.21,34.36,188.6,7.48,-16.18,-4.63,-17.35,30.64,2014,0
51.05,0.96,34.69,224.58,5.83,2.81,-2.92,-9.08,29.24,2015,0
58.05,0.69,50.47,239.77,3.93,-8.19,-5.51,-13.89,32.45,2017,0
76.84,0.86,85.22,37.01,4.2,-14.72,13.33,15.84,42.06,2011,0
53.21,0.16,85.13,515.0,0.93,333.07,3.07,4.19,23.62,2012,0
72.77,0.34,59.33,378.05,0.93,-32.54,10.18,23.61,59.0,2014,0
67.02,0.23,130.01,407.27,0.93,103.67,17.8,29.5,65.27,2015,0
60.36,0.23,58.1,625.15,0.93,119.54,20.42,41.64,75.66,2016,0
72.23,0.16,17.96,594.55,0.93,-0.29,25.19,40.7,81.84,2017,0
73.48,0.13,12.08,558.55,0.93,32.84,28.2,37.93,82.63,2018,0
45.59,0.45,64.09,289.34,3.65,43.05,-33.7,-49.01,0.0,2011,0
39.64,0.72,49.05,257.91,6.68,13.51,8.95,27.68,63.51,2013,0
45.12,1.27,35.32,270.38,10.04,6.04,2.92,12.86,50.89,2014,0
41.08,1.19,33.99,211.23,8.33,5.07,4.67,16.14,52.4,2015,0
22.75,0.67,41.49,255.84,12.37,46.14,-22.08,-43.04,0.0,2017,0
40.2,1.71,26.69,56.03,5.89,26.51,5.22,8.86,44.29,2011,0
40.04,1.27,26.65,61.2,4.86,6.6,4.63,5.93,37.91,2012,0
44.03,1.16,30.35,78.34,4.8,11.77,6.47,9.01,44.3,2013,0
42.11,1.11,31.91,83.62,5.09,11.42,3.15,4.91,35.35,2014,0
41.15,1.08,27.22,95.26,4.87,18.79,5.47,8.89,41.55,2015,0
44.88,1.01,26.64,105.26,4.1,4.61,3.5,5.72,34.55,2016,0
47.85,0.86,33.46,100.87,3.78,3.03,4.87,7.18,35.72,2017,0
52.19,0.86,33.86,100.52,4.38,-0.35,6.63,10.55,41.04,2018,0
86.41,0.5,87.42,121.97,2.64,-58.53,3.99,6.14,27.18,2013,0
75.5,0.65,78.44,218.69,2.31,42.55,-29.81,-68.13,0.0,2014,0
75.53,1.06,49.83,104.85,2.47,-34.07,-11.47,-41.63,-103.78,2015,0
79.43,0.29,44.84,186.63,3.25,34.32,31.1,27.06,74.3,2018,0
37.02,1.98,24.05,50.47,10.42,13.12,-2.17,-2.15,0.0,2011,0
38.02,2.46,20.67,79.85,13.15,2.3,-0.49,-0.98,22.53,2012,0
41.27,2.08,22.37,75.26,11.75,-6.14,-0.73,-2.87,18.73,2013,0
46.18,2.14,22.11,56.39,12.15,-1.88,6.74,16.96,44.5,2014,0
56.31,1.89,22.03,52.9,11.36,-10.24,4.81,9.9,48.64,2015,0
44.93,1.67,26.2,45.7,9.14,42.09,9.92,17.01,52.92,2016,0
42.04,1.66,29.74,62.96,7.1,9.58,1.01,4.19,30.95,2017,0
46.53,1.55,32.38,64.83,5.63,3.87,5.34,9.9,42.81,2018,0
58.9,1.27,22.44,42.18,4.74,18.34,8.34,11.22,59.39,2011,0
66.4,1.32,19.63,51.81,4.46,5.71,9.01,14.12,63.88,2012,0
66.33,0.86,30.46,45.28,4.01,6.86,9.86,10.12,50.78,2013,0
65.33,0.74,32.26,40.74,3.23,3.53,7.12,6.37,39.65,2014,0
62.44,0.77,31.48,42.69,3.58,17.94,4.23,4.15,33.79,2015,0
54.19,0.87,32.78,33.76,4.58,22.64,9.26,8.67,50.29,2016,0
44.98,0.93,37.1,34.54,5.27,28.37,5.32,4.12,38.3,2017,0
45.76,1.1,37.06,29.57,7.28,-0.63,5.78,4.99,43.46,2018,0
10.92,0.23,23.63,73.66,25.5,7.97,1.35,0.11,59.95,2011,0
10.92,0.13,18.03,95.03,11.4,18.84,0.75,0.07,65.24,2012,0
10.92,0.22,15.6,97.91,15.84,-0.94,-40.27,-4.84,76.37,2013,0
10.92,0.3,12.82,107.89,19.19,2.11,0.45,0.06,76.5,2014,0
10.92,0.21,8.66,118.75,18.85,5.69,-24.02,-3.25,39.83,2015,0
10.92,0.14,13.54,210.72,14.9,29.05,-46.15,-5.67,-78.57,2017,0
59.68,1.94,9.55,19.08,6.51,-13.02,12.35,12.87,51.58,2011,0
51.75,2.06,10.92,18.66,6.59,50.9,14.04,20.34,53.51,2012,0
49.06,2.07,8.79,13.13,6.15,18.88,11.38,12.68,49.79,2013,0
60.92,1.85,6.08,13.67,5.88,-7.04,13.55,14.44,53.12,2014,0
61.74,1.54,8.61,15.73,6.04,22.13,15.8,15.71,56.55,2015,0
62.02,1.32,10.59,10.18,6.56,10.56,14.99,13.32,54.96,2016,0
36.28,1.15,11.84,7.29,6.43,77.36,-1.89,-1.05,7.5,2018,0
69.33,1.79,38.53,41.86,5.02,50.64,8.47,20.78,54.94,2011,0
66.15,1.58,43.6,48.54,4.82,29.05,6.22,13.47,48.86,2012,0
66.5,1.67,46.53,58.17,5.32,17.2,4.56,11.28,47.21,2013,0
60.24,1.49,53.75,61.95,4.81,38.02,5.84,13.66,52.37,2014,0
52.94,1.17,59.1,114.22,4.06,61.07,0.11,0.83,29.42,2015,0
52.45,1.21,50.84,163.19,4.71,16.03,-0.47,-0.99,28.98,2016,0
52.53,1.05,53.82,159.61,4.14,0.5,2.04,6.04,38.51,2017,0
48.43,0.78,64.0,134.64,3.11,-13.22,-7.11,-13.93,19.46,2018,0
84.06,1.3,29.28,29.07,6.12,28.54,-5.43,-12.64,51.52,2011,0
79.96,2.63,23.0,62.73,13.79,86.82,3.04,12.28,63.26,2012,0
59.96,0.56,35.77,4.21,2.44,-16.9,-9.78,-3.69,-18.28,2017,0
77.19,0.2,81.05,44.51,3.27,-0.54,-34.09,-9.72,-70.68,2011,0
74.79,0.28,27.5,31.63,6.86,4.51,10.9,4.14,53.58,2012,0
76.27,0.22,0.14,31.56,8.08,-3.51,14.43,4.07,60.0,2013,0
79.71,0.31,1.3,46.2,7.03,-0.59,15.08,6.57,65.17,2014,0
82.02,0.45,8.45,86.71,3.79,36.37,23.61,21.0,78.96,2015,0
81.75,0.32,10.12,81.2,2.78,6.31,13.03,8.85,65.62,2016,0
65.55,0.34,6.04,113.5,5.48,121.43,5.64,4.39,54.13,2017,0
69.8,0.32,10.17,162.8,7.31,16.63,11.42,10.0,60.68,2018,0
43.64,1.5,29.63,109.43,3.49,30.11,3.04,6.7,26.29,2011,0
30.87,1.52,23.63,139.04,4.38,74.33,11.0,22.3,42.56,2012,0
27.96,1.23,30.35,121.45,3.38,22.67,1.47,2.14,20.48,2013,0
31.37,1.05,28.6,153.95,2.87,5.35,-1.59,-2.2,18.82,2014,0
36.31,0.89,25.36,146.58,2.94,-2.86,-1.75,-2.42,21.37,2015,0
37.05,0.77,30.3,138.3,2.71,4.84,-11.71,-12.68,1.59,2016,0
33.93,0.79,32.91,89.3,3.08,-15.89,-31.06,-28.62,-91.01,2017,0
35.69,1.05,22.93,131.57,6.29,-2.78,-17.5,-22.61,-44.84,2018,0
62.11,2.43,25.58,34.92,8.37,-3.74,4.35,11.89,45.24,2011,0
66.91,2.19,27.18,40.79,7.51,-2.43,4.4,11.4,42.79,2012,0
59.26,2.54,24.33,48.66,9.35,62.02,7.5,25.05,59.27,2013,0
64.51,2.26,28.37,41.67,9.59,-0.8,7.83,23.7,63.36,2014,0
61.62,1.9,32.6,40.98,10.48,19.58,6.7,16.49,54.16,2015,0
61.6,1.8,34.04,37.77,12.33,2.31,5.39,11.86,50.52,2016,0
64.69,1.57,31.14,28.14,11.62,-20.29,1.11,1.92,30.08,2017,0
70.22,1.47,23.54,25.52,10.16,-17.67,2.01,3.15,30.34,2018,0
48.78,1.45,18.15,20.29,4.28,43.47,0.37,0.5,3.53,2015,0
50.84,1.9,21.53,29.76,4.96,7.02,2.76,4.49,27.72,2016,0
44.59,1.72,26.25,29.52,3.63,21.29,5.56,8.53,30.08,2017,0
44.1,1.71,27.29,42.1,3.44,21.42,5.88,9.55,44.18,2018,0
42.54,1.03,72.1,113.72,7.73,15.31,2.65,5.64,34.36,2017,0
35.27,1.12,71.07,97.5,10.31,90.25,9.96,17.95,44.87,2018,0
36.58,2.1,57.39,229.37,8.17,8.77,0.57,4.81,32.79,2013,0
37.04,2.05,54.87,259.64,8.29,10.41,0.82,6.67,34.43,2014,0
37.97,1.87,57.69,292.85,7.9,9.93,0.45,3.38,33.35,2015,0
34.91,1.74,59.23,286.09,7.97,5.85,0.32,1.83,34.75,2016,0
35.52,1.59,60.08,323.97,8.58,0.03,-1.43,-9.16,32.32,2017,0
33.0,1.56,61.99,416.31,8.91,8.69,-1.96,-16.23,28.7,2018,0
76.78,0.87,2.57,41.1,59.98,91.5,17.78,24.19,82.29,2017,0
77.28,0.86,2.94,45.8,55.31,15.21,13.99,17.46,76.55,2018,0
72.36,0.85,69.16,239.21,59.98,-22.7,-0.55,-2.63,0.0,2011,0
64.77,0.93,64.82,221.98,59.98,28.07,-1.83,-7.17,-10.39,2012,0
57.07,0.94,54.78,315.61,59.98,15.37,-7.91,-31.75,-133.53,2013,0
57.53,1.15,44.21,295.38,59.98,-2.84,0.66,4.01,30.93,2014,0
59.51,1.31,45.38,258.68,59.98,-6.29,1.44,6.36,36.42,2015,0
61.15,1.29,45.24,234.29,59.98,1.93,2.66,13.12,42.06,2016,0
64.27,1.16,37.0,199.3,59.98,-3.24,3.01,13.36,45.83,2017,0
64.99,1.19,28.74,186.55,59.98,3.46,3.24,13.22,48.64,2018,0
19.9,0.96,23.51,40.9,4.02,9.75,41.16,31.23,81.15,2011,0
18.3,1.07,17.8,34.21,4.71,4.32,10.0,4.27,51.24,2012,0
13.2,1.16,16.93,39.72,4.68,12.38,8.39,3.28,49.92,2013,0
12.16,0.95,16.73,80.75,4.26,13.88,-41.23,-15.41,0.0,2014,0
32.81,0.44,14.8,105.5,4.22,-12.29,5.41,1.91,54.44,2015,0
13.47,0.56,10.35,73.15,5.46,13.72,16.28,7.03,62.75,2016,0
13.37,1.1,8.83,78.08,5.45,4.15,4.3,1.97,60.82,2017,0
13.65,0.98,8.94,81.2,5.38,1.72,7.78,3.42,62.7,2018,0
71.89,1.12,51.56,29.7,13.7,66.99,7.9,10.75,49.51,2017,0
69.64,1.07,35.96,38.21,15.86,6.31,4.37,5.9,39.21,2018,0
61.59,0.83,43.76,39.99,4.06,0.0,8.88,7.62,57.82,2011,0
63.71,0.96,36.48,37.34,4.36,7.59,14.77,16.2,72.08,2012,0
55.06,1.02,29.89,22.59,4.52,29.19,17.03,17.4,73.5,2013,0
54.99,0.81,33.02,22.42,3.67,4.03,15.1,10.01,62.04,2014,0
49.64,0.73,31.69,17.24,3.33,10.34,7.79,4.24,45.66,2015,0
51.08,0.63,29.92,13.46,2.99,-5.28,2.25,0.98,20.44,2016,0
49.12,0.48,35.04,11.57,2.7,-1.8,-11.2,-3.55,-185.42,2017,0
48.17,0.61,34.19,14.61,3.54,1.31,-4.9,-1.88,-27.93,2018,0
87.77,0.41,109.34,289.91,7.1,25.95,1.57,6.68,27.2,2011,0
88.43,0.71,66.72,187.43,11.0,-2.62,10.3,34.96,61.95,2012,0
