회사명,거래소코드,회계년도,산업명,상장일,상장폐지일,[제조]매출액(수익)(*)(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)대우건설,047040,2012/12,  종합 건설업,2001/03/23,,8223432761,161.58,127.26,9.34,25.96,189.05,161.37,27.91,2.55,3.42,5.71,92.13,68.13,9.97,4.2,2.1,4.01,3.58,1.79,5.28,10.13,0.85,2.41,2.56,6.73,3.12,14.23,25.65,54.2,116.85,0.01,0,17.15,4.13,0.28,-0.1,431,-9.82,-3.95,8.39,40.49,4.17,19785.82,,831.73,34.6,0.79,11.18,1.27,1.57,,,,,,1354073.61,,,,13.73,320.28,2422.6,16.47,59.28,40.72,12.78
(주)대우건설,047040,2013/12,  종합 건설업,2001/03/23,,8782195639,146.07,114.91,8.61,21.65,281.46,124.93,29.74,-2.04,-8.76,4.15,119.59,68.65,3.87,-2.79,-8.18,-2.11,-2.45,-7.19,-24.13,-8.07,0.88,2.9,2.78,6.04,3.05,18.41,19.83,60.46,119.69,0.01,0,6.79,2.67,-22.58,0,-1747,0.05,0.98,3.46,3.91,0,21130.21,,-588.67,26.22,0.78,12.58,1.29,1.63,,,,,,405379.72,,,,4,94.39,731.03,4.62,225.45,-125.45,-177.13
(주)대우건설,047040,2014/12,  종합 건설업,2001/03/23,,9995022699,165.05,135.96,7.69,26.84,276.44,126.54,26.19,3.46,2.67,4.33,120.06,68.11,7.64,4.27,1.02,4.48,4.19,1,4.01,15.87,0.98,3.72,3.1,7.37,3.15,20.66,17.66,49.56,115.96,0.01,0,13.81,1.36,1.29,0,255,14.25,3.11,0.56,-16.93,0,24048.31,,1027.31,26.56,0.87,13.36,1.43,1.78,,,,,,1444178.63,,,,14.08,309.32,1852.45,14.45,63.49,36.51,7.07
(주)대우건설,047040,2015/12,  종합 건설업,2001/03/23,,9935734306,143.42,115.91,11.54,19.98,258.64,133.43,24.97,3.53,3.36,3.72,121.96,66,7.33,3.46,1.43,3.62,3.36,1.39,5.3,12.36,0.97,3.58,2.96,7.9,3.27,21.13,17.27,46.23,111.78,0.01,0,-0.59,-1.05,5.45,36.73,349,17.39,5.5,-4.12,4.35,-19.57,23905.66,,826.31,27.88,0.88,11.46,1.45,1.78,,,,,,1600182.15,,,,15.76,279.94,1156.65,16.11,65.87,34.13,8.88
(주)대우건설,047040,2016/12,  종합 건설업,2001/03/23,,11105930098,96.23,77.47,12.36,-2.5,381.68,97.76,27.6,-5.02,-13.97,3.52,174.46,63.78,0.86,-4.21,-6.8,-4.39,-4.64,-7.5,-30.63,-19.07,1.1,4.53,3.14,8.8,5.53,22.48,16.24,41.48,65.96,0.01,0,11.78,-1.79,-26.73,-613.53,-1791,-21.9,4.61,-5.09,-3.57,-236.05,26721.19,,-1124.2,20.76,0.91,13.32,1.7,2.11,,,,,,571976.28,,,,5.74,96.28,339.76,5.15,198.69,-98.69,-131.99
(주)대우건설,047040,2017/12,  종합 건설업,2001/03/23,,11766840488,100.14,86.35,9.81,0.08,285.25,107.91,22.45,4.67,6.73,3.89,153.6,60.13,7.07,3.65,2.19,4.97,4.58,2.75,12.12,19.73,1.26,5.41,3.31,11.97,10.37,24.42,14.95,30.49,35.19,0.02,0,5.95,-11.97,10.38,0,630,-13.89,-3.1,-17.01,-41.38,0,28311.36,,1032.25,25.96,1,17.29,2.02,2.43,,,,,,1808617.25,,,,20.61,365.79,1563.33,15.37,57.74,42.26,14.26
(주)대우건설,047040,2018/12,  종합 건설업,2001/03/23,,10605493845,107.28,89.23,14.57,4.04,276.83,109.81,24.58,5.68,7.36,5.38,152.58,59.51,9.71,5.93,2.8,7.67,7.18,3.4,13.2,27.36,1.21,4.62,3.01,13.25,9.91,29.9,12.21,27.55,36.85,0.02,0,-9.87,-0.48,1.75,15.35,727,-8.92,1.07,-1.51,20.37,46.55,25517.12,,1512.75,26.54,1.03,17.63,2.03,2.39,,,,,,1723945.73,,,,19.74,388.73,1962.92,16.26,52.85,47.15,17.25
(주)대우건설,047040,2019/12,  종합 건설업,2001/03/23,,8651852221,118.97,101.81,14.88,9.95,289.74,118.31,29.57,2.77,5.42,5.24,146.62,62.38,9.88,4.21,2.33,4.62,3.95,2.18,8.8,15.15,0.94,3.6,2.41,9.9,7.16,29.41,12.41,36.86,50.98,0.01,0,-18.42,11.04,7.75,-30.16,508,-10.74,3.16,16.39,-0.18,-42.1,20816.6,,875.94,25.66,0.82,15.94,1.54,1.82,,,,,,1473465.01,,,,15.19,388.04,2518.07,17.03,59.68,40.32,13.66
(주)대우건설,047040,2020/12,  종합 건설업,2001/03/23,,8136705737,121,91.03,16.34,11.14,247.63,128.7,26.47,5.34,7.98,3.92,124.5,64.19,12.29,6.86,3.47,6.41,5.88,2.97,11.06,21.62,0.86,3.15,2.33,6.92,6.91,37.54,9.72,52.76,52.81,0.01,0,-5.95,-4.04,8.78,36.05,691,-31.51,-8.65,-1.26,69.48,53.34,19577.15,,1343.18,28.77,0.74,18.87,1.35,1.68,,,,,,1539144.94,,,,16.54,485.27,4375.43,18.92,54.04,45.96,18.36
(주)대우증권그린코리아기업인수목적회사,121910,2011/03,  기타금융업,2010/03/03,2012/10/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대우증권그린코리아기업인수목적회사,121910,2012/03,  기타금융업,2010/03/03,2012/10/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)대웅,003090,2011/12,  의료용 물질 및 의약품 제조업,1973/06/26,,294259306,129.45,95.68,21.57,6.58,41.91,1138.47,12.3,39.18,159.95,2.17,100.87,28.92,38.26,16.96,15.11,10.66,10.46,9.32,13.36,14.85,0.62,0.88,0.87,8.18,5.15,7.01,52.03,44.63,70.9,0.02,0.16,0,0,0,0,5290,0,0,0,0,0,25850.74,,4384.11,70.47,1.2,2.22,2.13,2.89,,,,,,112175.55,,,,23.52,86.19,375.32,38.12,46.19,53.81,39.64
(주)대웅,003090,2012/12,  의료용 물질 및 의약품 제조업,1973/06/26,,320770921,159.7,110.77,43.87,11.22,30.1,1243.67,9.99,20.9,93.64,3.8,91.05,30.02,37.98,13.56,14.45,9.13,8.82,9.4,12.9,11.96,0.65,0.88,0.92,7.75,6.19,8.32,43.87,47.12,58.93,0.02,0.18,9.01,6.77,11.6,2.15,5246,6.7,5.11,10.83,30.16,-12.82,27583.98,,3741.09,76.86,1.3,2.34,2.21,3.08,,,,,,117942.7,,,,23.16,84.41,446.58,36.77,47.47,52.53,39.29
(주)대웅,003090,2013/12,  의료용 물질 및 의약품 제조업,1973/06/26,,843315008,308.3,200.96,74.28,33.17,30.77,1369.18,8.02,50.36,999999999,3.14,66.58,49.09,45.75,11.53,8.86,14.4,13.81,10.62,10.74,18.03,1.2,1.56,2.07,8.42,11.02,18.98,19.23,43.37,33.11,0.02,2.16,162.9,76.44,10.09,-7.76,4816,157.86,28.36,188.52,227.86,123.43,72522.04,,8359.03,76.47,2.03,3.33,2.84,4.29,,,,,,311346.28,,,,34.65,87.12,734.92,36.92,59.89,40.11,24
(주)대웅,003090,2014/12,  의료용 물질 및 의약품 제조업,1973/06/26,,893952807,414.85,293.84,60.74,40.73,42.61,1480.45,16.55,34.63,999999999,1.9,66.08,53.66,40.07,8.8,4.24,8.72,8.24,3.97,5.75,11.27,0.94,1.28,1.93,5.73,8.01,16.8,21.73,63.65,45.55,0.01,0,6,12.49,8.13,-41.6,2794,6.73,2.39,22.98,3.03,-19.07,76876.71,,6765.33,70.12,1.42,2.37,1.82,2.66,,,,,,281245.83,,,,27.83,78,634.45,31.46,66.3,33.7,13.47
(주)대웅,003090,2015/12,  의료용 물질 및 의약품 제조업,1973/06/26,,996816140,344.38,241.03,56.58,35.11,49.95,1601.05,19.4,20.96,999999999,1.86,75.76,49.48,39.08,8,5.48,7.52,7.08,4.85,8.62,10.37,0.88,1.3,1.82,5.82,7.71,18.49,19.74,62.74,47.31,0.01,0,11.51,22.91,8.15,62.21,4533,13.44,34.01,13.33,16.6,1.33,85722.58,,6855.52,66.69,1.36,2.4,1.72,2.45,,,,,,323738.02,,,,26.06,88.41,565.98,32.48,64.2,35.8,16.86
(주)대웅,003090,2016/12,  의료용 물질 및 의약품 제조업,1973/06/26,,1014965932,263.26,179.84,40.01,29.54,69.7,1671.22,28.15,12.3,218.41,1.52,88.87,47.63,45.38,6.01,3.41,4.85,4.5,2.55,4.17,7.2,0.75,1.2,1.45,5,6.65,15.68,23.28,72.99,54.92,0.01,0,1.82,18.11,4.38,-48.66,2301,27.04,22.43,13.7,20.04,-23.49,87283.4,,5245.27,58.93,1.16,2.03,1.55,2.24,,,,,,300686.77,,,,20.49,72.36,498.64,29.63,68,32,11.5
(주)대웅,003090,2017/12,  의료용 물질 및 의약품 제조업,1973/06/26,,1123956914,255.96,167.26,48.14,28.27,64.93,1873.42,24.86,9.96,20.4,2.13,88.42,46.39,45.81,7.52,7.63,5.88,5.61,5.68,12.86,9.37,0.75,1.25,1.41,4.78,6.89,16.53,22.08,76.4,52.96,0.01,0,10.74,5.58,12.1,234.07,1534,4.07,8.08,2.83,12.47,38.61,96656.23,,7270.39,60.63,1.14,1.96,1.59,2.37,,,,,,349565.12,,,,22.56,66.58,332.7,31.1,60.51,39.49,24.52
(주)대웅,003090,2018/12,  의료용 물질 및 의약품 제조업,1973/06/26,,1231290089,191.95,116.9,24.87,22.09,65.11,1959.44,24.3,8.94,12.81,2.49,88.97,46.11,44.48,6.97,2.66,5.74,5.46,2.08,5.36,9.01,0.78,1.29,1.46,4.59,7.33,19.48,18.73,79.46,49.77,0.01,0,9.55,2.78,4.59,-54.92,692,4.41,3.3,2.17,15.26,1.46,21177.3,,1475.26,60.57,1.16,2.06,1.69,2.69,,,,,,336390.72,,,,21.13,61.41,324.31,27.32,62.85,37.15,9.73
(주)대웅,003090,2019/12,  의료용 물질 및 의약품 제조업,1973/06/26,,1365679369,268.62,180.02,23.91,28.52,62.55,2158.96,23.58,10.65,17.07,2.59,88.71,45.43,46.38,7.87,5.22,6.91,6.6,4.38,10.43,10.81,0.84,1.37,1.54,5.09,7.62,18.38,19.86,71.76,47.9,0.01,0,10.91,4.77,10.18,109.08,1446,-1.49,6.11,3.21,-12.93,25.38,23488.7,,1849.67,61.52,1.27,2.26,1.83,2.86,,,,,,356427.3,,,,21.37,61.34,291.71,26.1,61.98,38.02,20.02
(주)대웅,003090,2020/12,  의료용 물질 및 의약품 제조업,1973/06/26,,1355337387,227.42,158.6,53.53,25.5,64.52,2357.43,24.14,9.33,26.95,2.51,89.64,45.51,46.22,7.23,8.73,5.88,5.59,6.75,14.99,9.15,0.77,1.26,1.42,5.39,8.42,16.58,22.01,67.74,43.37,0.01,0,-0.76,10.15,9.19,57.56,2343,-4.7,9.98,10.36,1.26,-8.82,23310.82,,1686.48,60.78,1.21,2.31,1.7,2.48,,,,,,422234.81,,,,22.98,78.28,384.89,31.15,52.9,47.1,28.04
(주)대웅제약,069620,2011/12,  의료용 물질 및 의약품 제조업,2002/11/01,,710547146,205.83,133.98,46.78,25.04,37.54,1304.16,6.37,19.83,67.14,10.11,70.57,48.69,42.32,8.96,7.14,13.21,12.77,10.18,14,17.56,1.43,1.96,2.78,8.39,7.85,16.82,21.7,43.52,46.51,0.01,0,0,0,0,0,5148,0,0,0,0,0,64629.76,,5787.66,72.71,1.97,6.58,2.93,4.5,,,,,,197663.1,,,,39.65,185.1,1202.39,27.82,58.99,41.01,25.66
(주)대웅제약,069620,2012/12,  의료용 물질 및 의약품 제조업,2002/11/01,,669013833,295.11,185.22,64.93,31.5,24.77,1358.29,0.59,50.15,213.59,4.25,65.33,47.64,41.42,5.51,5.01,7.63,7.52,6.83,9.19,9.85,1.36,1.79,2.63,7.86,7.99,17.12,21.31,46.45,45.68,0.01,0,-5.85,-3.23,6.92,-32.09,3401,6.38,-1.25,-5.32,1,-42.04,59281.04,,3268.17,80.15,2,6,2.83,4.43,,,,,,181710.46,,,,37.67,161.62,1231.55,27.16,65.36,34.64,18.44
(주)대웅제약,069620,2013/12,  의료용 물질 및 의약품 제조업,2002/11/01,,682508016,357.95,225.9,77.59,38.85,32.21,1497.15,7.4,119.09,999999999,2.62,60.94,53.91,42.74,10.46,8.49,13.87,13.45,10.92,14.3,17.31,1.29,1.66,2.63,6.8,8.57,19.11,19.1,53.67,42.61,0.01,0,2.02,20.04,13.16,71.36,5658,15.47,5.68,35.83,34.57,93.51,58907.11,,6160.07,75.64,1.93,5.52,2.52,4,,,,,,204874.46,,,,35.38,160.72,1136.15,30.02,54.51,45.49,28.3
(주)대웅제약,069620,2014/12,  의료용 물질 및 의약품 제조업,2002/11/01,,735889424,506.76,366.37,79.88,46.68,52.42,1529.63,20.79,32.75,999999999,1.69,63.77,58.16,36.72,7.06,4.14,8.58,8.16,4.79,7.2,11.63,1.16,1.65,2.64,6.48,8.3,20.44,17.86,56.3,43.95,0.01,0,7.82,19.9,2.17,-45.99,3056,20.73,8.84,29.37,-2.85,-27.22,63512.25,,4483.15,65.61,1.67,5.03,2.06,3.01,,,,,,182729.31,,,,26.32,137.49,903.77,24.83,61.6,38.4,16.67
(주)대웅제약,069620,2015/12,  의료용 물질 및 의약품 제조업,2002/11/01,,839686478,303.21,206.51,40.11,32.15,62.78,1657.34,25.08,12.82,309.95,1.78,84.69,47.97,36.04,5.19,4.25,5.71,5.32,4.35,9.3,8.41,1.02,1.62,2.15,6.55,7.34,20.49,17.81,55.72,49.75,0.01,0,14.1,36.05,8.35,36.09,4160,59.79,69.18,12.21,29.18,-16.13,72470.64,,3759.91,61.43,1.55,4.04,1.96,2.8,,,,,,203516.16,,,,21.55,112,514.08,24.24,65.11,34.89,17.53
(주)대웅제약,069620,2016/12,  의료용 물질 및 의약품 제조업,2002/11/01,,883920425,227.73,154.7,35.13,24.86,89.35,1724.39,34.67,5.49,14.54,1.49,105.41,44.33,42.28,2.93,2.96,2.74,2.48,2.5,5.51,4.37,0.85,1.49,1.57,5.75,6.02,16.55,22.06,63.44,60.58,0.01,0,5.27,21.19,4.05,-37.18,2613,43.48,29.67,12,12.62,-40.56,76288.33,,2234.78,52.81,1.33,2.84,1.84,2.71,,,,,,196743.24,,,,17.19,88.27,424.82,22.26,70.79,29.21,13.28
(주)대웅제약,069620,2017/12,  의료용 물질 및 의약품 제조업,2002/11/01,,960307423,193.3,123.53,33.99,20.61,92.15,1793.24,31.73,4.71,6.99,2.11,110.11,42.7,42.38,4.06,3.69,3.49,3.3,3.01,6.2,6.3,0.81,1.55,1.44,5.49,6.09,15.9,22.96,66.47,59.96,0.01,0,8.64,6.01,3.99,17.1,3060,7.92,9.13,2.1,14.91,50.45,82881.04,,3362.27,52.04,1.27,2.52,1.87,2.84,,,,,,229373.09,,,,18.9,67.79,242.78,23.89,64.13,35.87,15.45
(주)대웅제약,069620,2018/12,  의료용 물질 및 의약품 제조업,2002/11/01,,1031427426,140.36,88.9,17.78,12.28,98.72,1705.88,32.03,2.56,0.91,2.49,113.88,42.69,39.75,2.38,-1.49,2.22,2.03,-1.27,-2.99,3.96,0.85,1.66,1.49,5.49,6.49,16.95,21.53,66.54,56.24,0.01,0,7.41,-0.47,-4.87,-147.98,-1468,1.25,-0.46,-0.48,1.08,-36.94,89019.18,,2120.23,50.32,1.24,2.59,2,3.14,,,,,,199343.36,,,,16.5,57.14,216.65,19.33,70.91,29.09,-7.73
(주)대웅제약,069620,2019/12,  의료용 물질 및 의약품 제조업,2002/11/01,,1113425921,200.8,133.03,12.25,21.21,95.88,1792.81,31.54,4.43,4.17,2.59,113.13,42.25,42.96,4.01,2.59,3.87,3.64,2.35,4.34,7.19,0.91,1.79,1.58,6.07,6.76,16.02,22.78,60.1,54.02,0.01,0,7.95,3.13,5.1,0,2132,-3.47,3.93,2.05,-6.04,81.91,96096.21,,3856.8,51.05,1.33,2.82,2.14,3.3,,,,,,217888.08,,,,17.49,59.09,199.22,19.57,68.19,31.81,13.25
(주)대웅제약,069620,2020/12,  의료용 물질 및 의약품 제조업,2002/11/01,,1055423690,161.7,108.46,22.13,14.75,96.61,1902.18,32.61,1.6,2.89,2.53,120.61,38.65,42.35,1.61,2.29,1.56,1.3,1.85,2.38,2.55,0.81,1.59,1.35,6,7.37,13.58,26.89,60.79,49.5,0.01,0,-5.21,9.73,6.1,-42.05,1196,-0.27,16.56,0.4,-2.05,-62,91090.22,,1465.47,50.86,1.28,2.73,2,3,,,,,,208220.83,,,,15.23,58.8,208.45,19.73,71.16,28.84,11.6
(주)대유에이텍,002880,2011/12,  자동차 및 트레일러 제조업,1977/02/18,,469492403,56.9,51.95,4.1,-23.29,383.91,208.78,32.46,3.03,3.27,5.67,335.09,30.75,8.07,3.11,1.65,5.4,5.17,2.73,12,22.62,1.66,7.26,2.5,62.19,7.25,5.64,64.77,5.87,50.35,0,0.02,68.41,78.25,24.57,-12.88,113.9,168.91,100.8,42.27,79.51,55.07,7354.68,,229.02,20.66,1.85,4.37,4.95,5.37,,,,,,37408.29,,,,10.32,24.22,161.53,7.97,46.77,53.23,20.66
(주)대유에이텍,002880,2012/12,  자동차 및 트레일러 제조업,1977/02/18,,505514624,59.78,56.24,15.17,-22.22,292.27,212.31,29.47,2.64,1.84,5.8,262.7,33.03,8.41,3.5,0.8,4.93,4.73,1.08,4.69,20.44,1.35,5.84,1.98,58.61,7.16,6.12,59.67,6.23,50.97,0,0.02,7.67,6.4,34.5,-49.15,49.24,6.79,2.9,14.27,-22.1,21.08,6511.9,,228.03,25.49,1.56,3.12,4.23,4.56,,,,,,42074.52,,,,10.91,25.5,170.58,8.32,52.66,47.34,9.62
(주)대유에이텍,002880,2013/12,  자동차 및 트레일러 제조업,1977/02/18,,555167096,63.06,60.46,16.88,-22.6,323.6,223.73,30.23,2.35,3.33,4.49,260.17,38.58,7.28,2.34,1.57,3.43,3.16,2.11,9.21,12.89,1.35,5.5,2.1,76.42,6.95,5.35,68.27,4.78,52.49,0,0.01,9.82,13.72,5.38,131.22,100.4,0.65,4.29,32.84,-7.64,-26.5,6575.52,,154.11,23.61,1.43,3.31,3.74,3.94,,,,,,49749.97,,,,11.34,29.75,171.19,8.96,48.8,51.2,17.52
(주)대유에이텍,002880,2014/12,  자동차 및 트레일러 제조업,1977/02/18,,737452073,65.19,51.6,8.36,-21.21,508.37,234.68,31.53,2.48,3.27,3.11,366.77,39.71,9.03,1.93,2.08,2.61,2.39,2.58,10.77,12.54,1.24,6.51,2.05,21.37,5.51,4.75,76.77,17.08,66.28,0.15,0.05,32.83,70.82,7.59,24.56,124,64.59,67.68,75.83,789.3,9.27,8515.47,,164.17,16.44,1.24,3.31,3.16,3.71,,,,,,72762.99,,,,9.71,26.46,182.18,9.87,58.64,41.36,21.03
(주)대유에이텍,002880,2015/12,  자동차 및 트레일러 제조업,1977/02/18,,1010565226,61,45.69,5.74,-22.09,416.74,256.1,29.59,2.09,2.76,4.12,338.21,34.55,15.56,1.96,0.99,2.8,2.63,1.33,8.46,14.71,1.34,7.51,2.14,15.85,6.39,5.39,67.68,23.03,57.11,0.08,0.06,37.03,0.74,24.9,-8.49,100.37,7.07,9.37,-12.36,5.53,39.25,10704.47,,209.71,19.35,1.4,3.53,3.62,4.69,,,,,,53204.64,,,,7.05,18.03,130.32,5.26,24.64,75.36,18.82
(주)대유에이텍,002880,2016/12,  자동차 및 트레일러 제조업,1977/02/18,,1020081834,69.84,50.27,3.89,-17.14,329.11,226.37,29.26,1.64,1.94,5.31,258.86,39.68,16.69,2.01,0.57,2.79,2.57,0.73,-0.33,12,1.28,5.98,2.04,12.86,6.43,5.21,70.03,28.38,56.78,0.07,0.07,0.94,11.02,-11.46,-104.04,-10.67,0.78,2.32,27.5,42.27,3.43,9552.06,,191.75,23.3,1.36,3.43,3.44,4.69,,,,,,143527.96,,,,17.13,48.76,398.57,14.07,66.14,33.86,4.06
(주)대유에이텍,002880,2017/12,  자동차 및 트레일러 제조업,1977/02/18,,1067821414,65.54,44.58,3.63,-20.02,338.92,238.32,29.64,0.89,1.3,5.24,271.82,38.07,16.78,1.1,0.17,1.56,1.37,0.2,2.27,5.95,1.24,5.39,2.03,10.64,6.51,4.8,76.08,34.29,56.08,0.07,0.08,4.68,5.31,5.37,0,18.9,12.12,8.11,1.06,15.38,-42.43,9990.25,,110.3,22.78,1.29,3.37,3.19,4.56,,,,,,139751.22,,,,15.83,42.98,353.35,13.09,70.27,29.73,1.26
(주)대유에이텍,002880,2018/12,  자동차 및 트레일러 제조업,1977/02/18,,1110212702,69.33,49.23,7.62,-19,422.25,183.56,30.08,0.49,-2.35,5.18,297.87,42.96,15.08,0.6,-3.63,0.93,0.75,-4.51,-27.72,3.51,1.24,5.83,2.11,11.49,7.15,4.69,77.87,31.76,51.02,0.2,0.07,3.23,-0.74,-21.26,-1256.04,-314,-2.85,-7.17,9.32,34.5,-55.04,10386.85,,62.59,19.15,1.24,3.36,3.03,4.12,,,,,,97916.21,,,,11.01,30.3,255.85,8.82,103.6,-3.6,-41.13
(주)대유에이텍,002880,2019/12,  자동차 및 트레일러 제조업,1977/02/18,,1284997078,74.46,58.61,3.83,-16.38,373.34,206.86,28.31,1.86,2.43,5.77,247.33,47.75,15.74,2.44,1.39,3.46,3.12,1.78,9.75,15.4,1.28,6.32,2.36,11.45,7.34,4.93,74.06,31.87,49.71,0.13,0.07,15.74,25.6,14.14,0,94,10.24,15.07,39.58,2.49,367.72,11812.33,,287.64,21.13,1.18,3.76,2.81,3.72,,,,,,175949.92,,,,15.75,49.95,495.87,13.69,62.1,37.9,10.17
(주)대유에이텍,002880,2020/12,  자동차 및 트레일러 제조업,1977/02/18,,1466904248,76.33,59.87,15.01,-14.72,387.5,208.93,33.33,2.92,3.37,4.59,256.02,47.48,16.34,3.22,1.47,4.42,4.13,1.89,-1.86,19.84,1.28,6.17,2.45,12.59,6.4,4.98,73.29,28.99,57,0.08,0.07,14.16,4.4,3.09,-120.6,-19.6,6.38,4.93,3.83,5.16,50.73,13433.73,,431.93,20.51,1.16,3.96,2.7,3.43,,,,,,203336.24,,,,17.43,55.25,489.54,13.86,58.51,41.49,10.6
(주)대유플러스,000300,2011/12,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/06/09,,334908921,89.65,76.39,8.51,-2.76,566.82,299.73,13.36,0.65,0.3,5.33,222.58,23.9,5.85,0.79,-1.38,0.57,0.5,-0.87,-3.71,3.24,0.63,4.1,1.95,19.77,5.45,5.37,67.94,18.47,66.95,0.06,0.05,41.75,33.07,24.69,0,-50,16.94,43.57,5.01,71.24,-40.34,5668.65,,44.84,15,1.23,3.41,2.37,2.69,,,,,,40554.2,,,,6.7,39.64,98.48,12.11,51.17,48.83,-11.41
(주)대유플러스,000300,2012/12,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/06/09,,379402054,120.45,104.14,10.37,4.93,502.17,231.77,12.24,-4.88,-5.69,4.8,174.67,29.05,0.91,-4.8,-4.78,-2.9,-3,-2.99,-15.27,-18.97,0.62,3.95,2,16.72,5.6,5.4,67.53,21.82,65.19,0.05,0.06,13.29,0.66,14.05,0,-185,4.35,-12.52,22.34,12.09,0,5238.03,,-251.36,16.61,1.2,3.51,2.36,2.75,,,,,,28096.06,,,,4.61,26.34,63.84,7.41,85.93,14.07,-64.57
(주)대유플러스,000300,2013/12,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/06/09,,423640919,141.89,124.91,5.49,9.43,492.98,235.5,7.95,2.74,3.8,5.4,169.67,31.96,8.28,2.19,1.72,1.59,1.49,1.17,3.96,8.9,0.68,4.05,2.36,17.5,7.17,5.66,64.46,20.86,50.88,0.14,0.05,11.66,4.9,1.61,0,46,7.7,3.48,15.39,1.91,0,4861.72,,106.7,16.86,1.26,3.69,2.22,2.55,,,,,,62865.51,,,,9.83,55.23,125.06,14.84,45.05,54.95,11.6
(주)대유플러스,000300,2014/12,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/06/09,,501739482,118.13,95.93,8.13,4.8,560.74,222.56,11.12,0.21,0.02,4.52,196.67,31.25,7.58,0.12,-0.77,0.16,0.09,-0.57,-7.53,0.57,0.75,4.67,2.55,15.22,8.74,5.1,71.61,23.98,41.77,0,0.05,18.44,10.55,-4.43,0,-86,16.58,15,8.09,69.79,-93.4,5693.79,,6.97,15.13,1.33,3.89,2.36,2.79,,,,,,68757.45,,,,9.73,49.95,111.48,13.7,53.91,46.09,-5.62
(주)대유플러스,000300,2015/12,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/06/09,,495781661,120.22,101.55,3.76,4.2,635.95,208.18,11.09,0.38,1.64,4.61,192.72,24.96,8.68,0.29,-0.03,0.28,0.2,-0.02,-8.36,1.37,0.66,4.64,2.38,13.79,9.97,5.33,68.49,26.46,36.6,0,0.05,-1.19,11.01,-6.46,0,-90,-3.52,-2.34,-11.31,-26.72,137.84,5626.18,,16.57,13.59,1.29,3.64,2.38,2.88,,,,,,74758.59,,,,9.53,57.64,137.98,15.08,52.48,47.52,-0.23
