회사명,거래소코드,회계년도,매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
부광약품(주),003000,2016/12,-2.47,  의료용 물질 및 의약품 제조업,1988/08/05,,797.09,563.04,244.29,49.32,10.72,1148.16,0,5601.8,999999999,0,48.28,56.4,55.04,6.16,11.4,3.83,3.48,6.44,7.19,3.88,0.56,0.63,1.35,3.57,2.96,41.43,8.81,102.25,123.45,0,0,-6.32,-4.67,-37.12,441,-1.31,1.69,-11.69,2.72,-63.33,3711.46,,228.63,90.32,0.86,2.26,0.97,1.33,,,,,,65245.49,,,,27.46,107.36,1312.22,47.07,57.78,42.22,24.23
부광약품(주),003000,2019/12,-13.4,  의료용 물질 및 의약품 제조업,1988/08/05,,519.45,396.45,104.74,38.74,19,1027.04,0.53,104.98,999999999,8.74,61.91,47.97,50.09,5.67,-4.42,2.63,2.16,-1.69,-2,2.58,0.38,0.45,0.71,4.29,1.78,23.64,15.44,85.02,205.15,0,0,-21.29,-21.08,-105.09,-119,0.21,-25.68,-15.9,28.98,-72.85,2647.41,,150.12,84.03,0.7,1.31,0.82,1.02,,,,,,60993.29,,,,15.7,47.4,1198.02,36.26,92.47,7.53,-12.19
부산산업(주),011390,2010/12,-7.29,  비금속 광물제품 제조업,1990/09/14,,77.68,55.41,2.95,-9.86,127.14,603.39,26.39,0.99,1.04,6.12,149.24,34.3,14.67,2.17,0.07,1.77,1.56,0.05,-2.41,3.41,0.72,1.57,1.11,7.53,3.68,10.44,34.98,48.45,99.11,0.01,1.28,5.82,-5.9,-213.3,-750,5.87,8.66,0.76,12.55,-52.38,61458.79,,1331.9,44.02,0.91,1.25,2.05,2.81,,,,,,12854.02,,,,13.86,24.43,524.58,19.81,68.51,31.49,0.34
부산산업(주),011390,2012/12,-20.7,  비금속 광물제품 제조업,1990/09/14,,73.18,49.2,1.78,-12.44,169.01,574.78,34.58,-0.71,-0.52,5.02,177.68,33.95,11.55,-1.97,-3.79,-0.97,-1.12,-2.16,-3.04,-2.99,0.57,1.52,0.9,6.75,2.56,7.07,51.65,54.04,142.31,0.01,0.44,-4.67,-2.43,0,-884,6.39,4.16,-18.17,81.85,0,56878.76,,-1119.09,37.17,0.67,0.94,1.54,2,,,,,,11794.47,,,,11.43,18.89,155.01,19.64,84.32,15.68,-19.32
부산산업(주),011390,2014/12,-17.07,  비금속 광물제품 제조업,1990/09/14,,90.9,67.06,10.88,-3.89,130.65,708.63,22.64,5.81,7.09,4.14,140.9,38.91,18.81,7.18,5.21,5.86,5.7,4.14,8.07,13.7,0.79,1.91,1.31,8.16,4.09,3.27,111.54,44.74,89.28,0.04,0.11,-0.24,9,-33.5,2740,0.71,0.9,-1.98,9.96,-30.56,85754.82,,6157.46,43.36,0.95,1.36,2.02,2.69,,,,,,21826.68,,,,19.15,32.81,287.21,24.1,54.14,45.86,21.63
부산산업(주),011390,2017/12,-4.2,  비금속 광물제품 제조업,1990/09/14,,119.7,72.61,7.71,7.23,82.05,947.16,13.22,16.64,19.63,2.86,102.06,43.94,15.15,5.74,4.06,5.5,5.45,3.85,6.43,10.1,0.95,1.76,1.68,5.8,4.46,5.74,63.55,62.92,81.93,0.01,0.22,2.26,5.81,-44.39,2962,1.21,0.95,3.97,14.46,-47.83,111540.78,,6403.88,54.93,1.16,1.76,2.18,3.49,,,,,,27449,,,,21.89,41.41,873.25,23.3,51,49,17.41
부산산업(주),011390,2020/12,-17.97,  비금속 광물제품 제조업,1990/09/14,,149.43,102.14,42.35,15.49,58.41,1099.88,7.44,22.04,71.94,2.33,84.23,46.82,16.67,4.79,3.57,4.32,4.18,3.11,4.33,6.96,0.87,1.45,1.69,6.01,4.04,7.33,49.77,60.75,90.31,0.01,0.37,-5.1,4.13,-36.67,2333,1.52,0.55,-10.8,-1.33,-35.96,109505.26,,5243.71,63.13,1.07,1.78,1.8,2.58,,,,,,18934.08,,,,14.68,29.69,417.82,16.37,57.17,42.83,21.79
비케이탑스(주),030790,2014/12,-70.91,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2010/11/02,,134.93,131.13,37.16,18.28,261.79,223.79,0.85,0.11,29.16,5.93,106.34,70.61,10.44,0.53,100.32,0.86,0.43,81.61,0,0,0.81,0,1.46,21.52,10.92,2.71,134.69,16.96,33.42,0,0.03,-42.89,0,0,5535,-78.18,-76.22,37.01,-76.35,0,3971.26,,20.89,27.64,0.75,7.92,1.83,2,,,,,,174874.99,,,,136.81,2701.53,3535.16,122.26,0,0,82.06
비케이탑스(주),030790,2015/12,-21.47,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2010/11/02,,166.27,163.51,122.76,22.65,96.23,187.57,0,-0.9,-1.35,1329.09,84.7,56.83,6.87,-5.78,-7.98,-3.9,-5.76,-7.95,-21.25,-15.27,1,2.64,2.82,64.88,0,7.22,50.55,5.63,0,0,0.02,-23.75,40.88,0,-283,-40.51,11.97,-38.63,-63.82,0,3530.41,,-204,50.96,0.91,21.76,1.54,1.58,,,,,,6267.43,,,,6.43,162.76,205.41,5.58,154.14,-54.14,-142.97
비케이탑스(주),030790,2016/12,-16.23,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2010/11/02,,271.77,271.74,198.13,44.35,131.8,154.3,22.63,-1.48,0.33,41.21,69.14,70.17,7.05,-7.06,-4.22,-5.37,-6.85,-4.09,-8.98,-14.56,0.97,2.06,2.66,203.25,0,6.58,55.44,1.8,0,0,0.01,-1.05,-17.58,0,-77,-26.9,-31.63,22.17,-99.36,0,1784.58,,-126.01,43.14,1.04,28.23,1.53,1.54,,,,,,11800.27,,,,12.24,419.2,557.45,12.54,72.36,27.64,-33.62
비케이탑스(주),030790,2017/12,-8.32,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2010/11/02,,457.04,456.61,391.76,56.44,29.21,171.44,2.68,-4.45,-38.6,14.31,35.86,72.25,6.8,-9.06,-23.58,-6.62,-7.89,-20.52,-33.91,-12.99,0.87,1.43,3.03,2276.7,40.23,10.28,35.49,0.16,9.07,0,0,5.61,91.93,0,-239,-26.25,-1.74,8.74,1082.4,0,1023.34,,-92.76,77.39,0.95,35.27,1.22,1.22,,,,,,-19477.27,,,,-19.12,-938.21,-1264.72,-22.58,0,0,0
비케이탑스(주),030790,2018/12,-18.86,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",2010/11/02,,97.56,95.43,73.54,-1.31,128.41,176.96,35.54,-2.33,-1.29,24.08,108.53,52.48,-5.56,-28.31,-23.69,-12.69,-13.55,-11.34,-20.3,-24.41,0.48,0.86,1.18,61.93,9.44,15.9,22.96,5.89,38.65,0.05,0.02,87.19,6.89,0,-174,-72.01,220.52,35.98,3035.15,0,741.93,,-210,43.78,0.48,52.68,0.81,0.82,,,,,,-9347.02,,,,-4.9,-1608.34,-4516.04,-13.35,0,0,0
사조동아원(주),008040,2010/12,-9.25,  식료품 제조업,1989/06/24,,62.89,34.93,1.48,-22.22,266.02,465.25,60.8,1.43,1.39,4.57,228.22,37.65,16.53,4.85,0.54,4.36,4.02,0.45,2.37,13.95,0.83,2.88,1.29,5.03,15.38,39.12,9.33,72.6,23.73,0.01,0,6.07,-3.22,0,0,2.44,0,17.94,9.71,757.73,7494.15,,363.57,27.32,0.89,1.74,2.31,4.28,,,,,,55035.38,,,,9.42,21.51,126.66,11.71,47.68,52.32,4.61
사조동아원(주),008040,2015/12,-23.59,  식료품 제조업,1989/06/24,,46.17,29.52,1.88,-41.62,779.46,152.49,74.73,0.11,-2.03,3.56,565.52,35.7,14.16,0.37,-7,0.66,0.29,-5.47,-55.46,2.58,0.78,6.91,1.19,5.18,6.93,15.22,23.98,70.42,52.66,0.01,0,-25.74,-28.66,0,-518,-28.47,-27.9,-21.49,-42.76,0,7583.87,,28.32,11.37,0.73,1.51,2.26,4,,,,,,22349.92,,,,4.14,8.18,41.08,4.52,177.64,-77.64,-154.84
사조동아원(주),008040,2016/12,-16.13,  식료품 제조업,1989/06/24,,53.19,36.02,1.45,-28.18,550.31,181.54,69.77,1.64,1.2,4.42,442.09,32.02,16.3,6.39,1.17,5.35,5.27,0.96,7.98,39.8,0.82,6.22,1.25,7.04,6.28,15.31,23.84,51.83,58.15,0.01,0,-13.31,19.05,0,26,-6.03,-8.36,-22.25,-30.42,1336.24,6360.79,,406.76,15.38,0.8,1.56,2.42,3.69,,,,,,59160.17,,,,12.65,23.2,122.24,14.27,49.01,50.99,8.2
사조동아원(주),008040,2017/12,-4.7,  식료품 제조업,1989/06/24,,48.71,27.35,1.69,-33.37,202.25,230.51,55.76,2.23,3.78,4.38,206.46,31.69,14.79,7.41,7.39,6.16,6.12,6.1,26.41,25.03,0.83,3.38,1.21,6.79,7.16,19.65,18.58,53.75,51.01,0.01,0,4.77,174.96,574.14,353,13.32,5.28,3.7,40.88,10.44,6061.72,,449.24,33.09,0.87,1.44,2.59,4.19,,,,,,82915.48,,,,16.93,28.55,77.87,20.99,28.42,71.58,35.23
사조동아원(주),008040,2019/12,-2.43,  식료품 제조업,1989/06/24,,79.61,47.75,1.72,-10.18,136.99,278.73,48.77,1.08,0.95,4.84,142.76,39.76,11.01,3.02,0.22,2.71,2.66,0.19,0.49,6.66,0.88,2.2,1.45,5.75,8.47,24.8,14.72,63.47,43.07,0.01,0,-0.28,10.47,-94.26,7,-3.63,-1.91,2.3,7.53,-51.73,2920.59,,88.24,42.2,0.94,1.72,2.25,3.69,,,,,,45448.46,,,,9.73,19.39,49.92,11.03,47.86,52.14,1.95
사조동아원(주),008040,2020/12,-3.88,  식료품 제조업,1989/06/24,,82.51,49.48,1.45,-8.4,114.92,293.87,42.96,2.24,2.92,3.55,129.79,39.61,11.87,4.2,2.43,3.66,3.64,2.11,4.74,8.22,0.87,1.96,1.44,5.46,7.9,20.27,18.01,66.81,46.19,0.01,0,-4.38,5.43,951.29,73,-3.86,-4.14,-4.74,-4.71,33.6,2807.16,,117.88,46.53,0.98,1.72,2.19,3.64,,,,,,56605.88,,,,12.68,25.1,67.01,14.29,39.09,60.91,16.99
사조산업(주),007160,2010/12,-31.46,  어업,1989/07/25,,81.75,48.84,2.89,-7.11,216.55,929.16,40.24,4.26,6.63,4.18,215.8,31.83,17.81,8.02,6.44,8.11,7.74,6.21,26.1,26.87,0.96,3.35,1.56,5.46,12.83,30.23,12.07,66.86,28.45,0.01,0,4.56,84.44,38.06,9453,0.32,29.78,-26.17,-41.11,-32.91,168714.28,,13534.87,31.59,1.12,2.2,2.52,4.67,,,,,,174762.4,,,,19.55,47.4,650.08,20.72,43.24,56.76,31.09
사조산업(주),007160,2014/12,-16.72,  어업,1989/07/25,,65.66,40.25,2.04,-16.74,181.69,1137.79,42.26,2.31,3.39,4.15,191.53,32.01,15.59,4.43,2.43,4.85,4.33,2.38,8.09,13.34,0.98,3.01,1.52,6.5,12.68,19.16,19.05,56.12,28.79,0.02,42.38,-16.89,12.29,0,4601,-13.4,-7.95,-31.09,-40.18,102.29,260997.82,,11558.84,35.5,1.14,2.47,2.74,4.75,,,,,,203776.85,,,,16.81,41.96,510.49,15.62,56.09,43.91,15.58
사조산업(주),007160,2015/12,-30.64,  어업,1989/07/25,,58.75,36.39,2.29,-18.87,139.06,1238.3,36.14,2.16,4.5,3.77,174.83,26.87,14.37,3.76,2.69,3.73,3.22,2.31,6.43,8.43,0.86,2.24,1.22,7.46,14.17,27.61,13.22,48.9,25.76,0.02,0,-25.52,8.83,-12.14,3881,-20.39,-19.89,-37.47,-38.51,-41.04,181033.55,,6815.6,41.83,1.11,2.06,2.87,4.66,,,,,,144089.81,,,,15.96,37.39,829.56,15.92,52.72,47.28,16.92
사조산업(주),007160,2016/12,-22.43,  어업,1989/07/25,,58.49,35.32,1.15,-18.01,147.91,1344.43,38.69,3.81,6.1,3.61,184.98,25.38,13.8,7.01,4.28,5.62,5.15,3.14,8.18,12.54,0.73,1.79,0.99,7.24,14.66,40.8,8.95,50.43,24.9,0.02,0,11.92,8.57,38.26,5341,5.28,14.19,5.72,10.07,44.5,140422.52,,9848.7,40.34,1.04,1.75,2.81,4.6,,,,,,125414.45,,,,12.41,31.74,604.62,17.86,44.99,55.01,23.97
사조산업(주),007160,2018/12,-4.16,  어업,1989/07/25,,83.84,45.61,8.72,-5.83,130.67,1670.55,35.36,4.01,6.47,3.49,160.96,30.22,11.9,6.94,5.27,5.15,4.86,3.69,8.9,11.13,0.7,1.6,0.97,5.58,15.72,58.33,6.26,65.38,23.22,0.01,0,11.23,9.24,-18.59,7202,8.37,4.43,30.9,37.14,-8.15,156418.12,,10859.88,43.35,1.06,1.74,2.5,4.51,,,,,,152347.2,,,,12.95,34.39,663.11,19.48,42.34,57.66,27.04
사조산업(주),007160,2019/12,-5.97,  어업,1989/07/25,,88.11,56.01,12.94,-3.86,134.51,1598.39,37.23,1.24,-0.45,3.51,167.36,28.63,7.68,2.48,-1.96,1.88,1.58,-1.25,-3.13,3.67,0.64,1.48,0.9,5.24,15.31,0,0,69.66,23.84,0.01,0.05,-3.28,-4.32,-135.89,-2585,-1.18,-1.08,-8.36,-26.76,-66.42,147085.65,,3647.05,42.64,1,1.59,2.16,3.67,,,,,,83579.76,,,,7.35,18.21,387.49,11.36,77.85,22.15,-17.28
사조산업(주),007160,2020/12,-15.43,  어업,1989/07/25,,87.58,62.03,18.6,-4,116.1,1594.62,34.15,1.65,3.15,3.33,155.11,28.23,8.81,3.52,1.95,2.29,1.97,1.09,1.85,4.44,0.56,1.26,0.78,5.97,12.3,0,0,61.09,29.66,0.01,0.05,-4.4,-0.24,0,1496,-6.81,-3.85,-5.76,-24.56,20.19,124385.48,,4383.42,46.27,0.92,1.4,1.97,2.93,,,,,,112608.88,,,,10.36,26.33,675.96,18.11,51.03,48.97,10.77
사조씨푸드(주),014710,2013/12,-10.03,  식료품 제조업,2012/06/29,,168.1,89.76,50.87,15.65,76.72,908.27,32.99,2.35,3.51,4.13,108.43,38.64,8.4,3.75,2.02,3.86,3.36,1.81,3.31,6.14,0.9,1.64,1.51,4.39,20.15,51.56,7.08,83.18,18.11,0.01,0,-4.5,1.78,-54.12,298,0.02,1.44,-12.62,-24.44,-54.32,14734,,552.45,56.59,1.37,2.7,2.22,4.48,,,,,,27197.22,,,,9.84,28.98,594.68,10.72,46.34,53.66,18.87
삼부토건(주),001470,2011/12,-24.31,  종합 건설업,1976/06/26,,158.25,119.07,10.33,15.78,1159.06,476.72,66.5,-4.42,-5.16,5.8,719.14,42.88,-0.5,-32.03,-32.97,-14.45,-14.94,-15.38,-75.92,-89.64,0.47,2.8,0.94,4.33,4.81,5,73.06,84.36,75.94,0.01,0.24,14.33,-55.28,0,-31534,100.31,58.2,-16.51,10.68,0,90966.93,,-29136.06,7.94,0.53,3.22,0.93,1.18,,,,,,-74075.56,,,,-4.45,-24.81,-550.04,-10.18,0,0,0
삼부토건(주),001470,2012/12,-15.68,  종합 건설업,1976/06/26,,66.43,56.96,2.59,-29.29,2141.88,345.25,68.65,-0.45,-0.29,5.93,942.45,57.96,6.68,-4.79,-4.83,-1.6,-1.82,-1.83,-17.38,-29.1,0.38,6.07,0.76,4.01,5.86,3.92,93.09,91.06,62.24,0.02,0.17,-5.89,-27.58,0,-3845,0.39,-30.74,27.2,-26.74,0,76705.24,,-3675.21,4.46,0.36,2.03,0.76,0.93,,,,,,121355.93,,,,7.74,41.24,992.52,19.77,83.23,16.77,-24.41
삼부토건(주),001470,2013/12,-2.51,  종합 건설업,1976/06/26,,62.61,53.68,2.06,-31.81,3298.51,276.2,70.95,-0.37,-2.33,5.99,1588.47,53.26,7.68,-4.13,-29.52,-1.41,-1.56,-11.16,-138.36,-42.3,0.38,10.24,0.85,4.77,6.94,4.22,86.48,76.5,52.58,0.02,0.13,1.96,-20,0,-22740,33.18,13.36,-6.31,-6.32,0,74776.33,,-3089.7,2.94,0.27,1.69,0.68,0.79,,,,,,-32918.51,,,,-2.06,-8.34,-389.58,-5.5,0,0,0
삼부토건(주),001470,2015/12,-13.12,  종합 건설업,1976/06/26,,67.28,64.43,1.43,-35.84,0,-396.64,61.22,-0.67,-5.44,8.48,0,73.7,-0.02,-11.98,-119.87,-2.98,-3.16,-31.62,-443.7,-101.99,0.26,8.51,1.05,7.09,11.44,3.76,97.19,51.47,31.91,0,0.07,-19.44,-138.44,0,-72817,-8.8,-12.75,-21.58,-40.14,0,59986.95,,-7188.08,-14.54,0.16,1.61,0.35,0.37,,,,,,-416553.48,,,,-23.32,-133.88,-7389.55,-78.89,0,0,0
삼부토건(주),001470,2016/12,-26.08,  종합 건설업,1976/06/26,,135.99,112.12,39.83,19.87,299.31,449.02,15.54,-9.25,999999999,0.65,99.43,75.1,-0.25,-8.99,66.98,-2.17,-3.17,23.64,1191.98,0,0.35,0,1.36,6.98,17.3,4.39,83.19,52.3,21.1,0,0.05,-76.17,0,0,49729,-94.46,-77.44,-75.72,0.6,0,48384.95,,-4351.62,25.04,0.2,2.36,0.48,0.51,,,,,,593255.19,,,,139.37,8158.33,44150.74,151.99,10.6,89.4,44.07
삼부토건(주),001470,2017/12,-28.16,  종합 건설업,1976/06/26,,148.71,129.56,44.58,22.96,210.62,251.65,24.55,-9.69,-201.75,2.46,92.87,70.1,-0.1,-6.9,-14.42,-4.3,-4.74,-9.91,-14.52,-16.66,0.69,2.41,2.52,6.14,7.52,7.52,48.55,59.44,48.55,0.02,0.16,-8.29,7.78,-112.46,-2816,-11.29,10.12,-14.4,-37.19,0,22502.08,,-1552.93,32.19,0.55,17.11,0.95,1.12,,,,,,18014.44,,,,4.61,321.62,3224.3,6.42,258.27,-158.27,-224.42
삼부토건(주),001470,2018/12,-36.73,  종합 건설업,1976/06/26,,188.93,168.01,78.02,31.47,117.11,159.05,20.44,-4.87,999999999,2.14,71.98,66.85,9.64,-5.28,-29.02,-1.62,-2.33,-12.82,-23.52,-5.93,0.44,1.12,1.4,5.39,6.25,6.23,58.58,67.7,58.44,0.01,0.18,5.81,-16.47,0,-2535,74.57,17.33,0.9,-13.22,0,9409.76,,-496.91,46.06,0.4,8.39,0.65,0.73,,,,,,-5931.79,,,,-1.44,-119.29,-2547.67,-3.34,0,0,0
삼성SDI(주),006400,2013/12,-13.08,  전기장비 제조업,1979/02/27,,135.12,100.68,47.82,5.08,39.95,3065.5,11.22,-0.83,999999999,2.83,112.6,19.55,15.08,-0.55,2.95,0.09,-0.26,1.38,1.77,-0.36,0.47,0.66,0.59,9.25,7.87,15.25,23.93,39.44,46.41,0.02,0.54,-3.12,0.07,-91.12,2957,-9.29,0.14,-14.56,-5.85,0,106334.57,,-580.68,71.45,1.25,2.67,2.24,2.96,,,,,,1507319.91,,,,14.28,89.37,202.63,30.05,59.48,40.52,9.81
삼성SDI(주),006400,2016/12,-31.29,  전기장비 제조업,1979/02/27,,178.88,145.93,45.72,11.71,35.9,3005.82,6.38,-26.36,999999999,2.6,99.8,26.56,14.43,-17.81,4.06,-5.67,-5.95,1.36,2.02,-8.34,0.33,0.47,0.46,7.03,6.11,14.45,25.26,51.9,59.73,0.01,0,-8.17,-2.63,307.47,3133,-22.46,-4.45,-17.08,-2.79,0,73893.77,,-13161.42,73.58,0.74,1.81,1.19,1.43,,,,,,1299078.09,,,,8.72,62.97,193.44,24.98,129.43,-29.43,16.25
삼성공조(주),006660,2010/12,-8.08,  자동차 및 트레일러 제조업,1987/11/28,,336.55,325.36,27.92,57.44,34.28,3818.19,5.81,10.86,999999999,5.62,24.53,81.73,14.28,6.44,10.99,6.88,3.64,6.21,8.22,5.13,0.57,0.8,3.05,25.16,6.67,2.99,121.92,14.51,54.74,0,0.03,0.58,9.69,87.46,1520,-9.12,-2.14,1.21,54.11,258.64,14591.27,,940,74.47,0.52,4.69,0.69,0.71,,,,,,24996.97,,,,11.89,103.87,346.17,21.08,48.65,51.35,52.12
삼성공조(주),006660,2012/12,-15.48,  자동차 및 트레일러 제조업,1987/11/28,,267.94,255.85,18.3,48.07,50.52,4027.01,15.52,3.34,999999999,3.88,35.08,76.7,12.47,3.53,2.34,4.5,1.96,1.3,2.42,3.04,0.56,0.86,2.14,16.24,5.43,3.63,100.44,22.48,67.17,0,0.06,-4.19,1.96,-35.01,490,-38.89,-21.57,2.73,-2.11,-38.95,17410.59,,614.98,66.44,0.54,3.34,0.75,0.79,,,,,,27547.08,,,,11.06,87.66,179.7,19.47,71.56,28.44,12.03
삼성공조(주),006660,2013/12,-16.32,  자동차 및 트레일러 제조업,1987/11/28,,291.38,279.02,25.1,47.06,40.7,4330.13,5.59,5.54,999999999,2.49,39.9,71.65,9.02,3.07,11.36,3.61,1.45,5.38,7.37,2.11,0.47,0.69,1.83,14.58,5.31,3.68,99.1,25.03,68.8,0,0.06,0.63,7.53,218.81,1561,3.22,22.44,-6,-11.62,-27.38,14568.91,,446.58,71.07,0.47,3.63,0.64,0.67,,,,,,33222.19,,,,13.25,100.78,196.96,28.06,53.67,46.33,40.49
삼성공조(주),006660,2014/12,-14.99,  자동차 및 트레일러 제조업,1987/11/28,,240.51,228.79,13.2,34.74,37.14,4495.65,4.93,1.87,999999999,3.27,55.58,59.47,7.41,0.8,9.61,1.48,0.32,3.84,5.75,0.45,0.4,0.56,1.16,13.48,4.99,3.06,119.22,27.08,73.22,0,0.06,0.82,3.82,-17.59,1286,-5.01,44.1,-16.31,-3.92,-77.69,12385.49,,99.62,72.92,0.44,3.11,0.61,0.64,,,,,,30212.66,,,,11.96,96.18,184.97,30.02,56.32,43.68,32.01
삼성공조(주),006660,2015/12,-8.2,  자동차 및 트레일러 제조업,1987/11/28,,354.26,337.45,21.94,50.27,27.02,4698.02,4.88,9.3,999999999,2.75,38.05,70.04,9.47,3.38,9.09,3.65,1.26,3.38,4.62,1.66,0.37,0.49,1.05,11.97,5.11,2.95,123.55,30.48,71.4,0,0.07,-3.38,4.5,-16.41,1075,-3.44,-28.59,13.79,10.85,285.41,11369.99,,383.93,78.73,0.43,2.98,0.58,0.6,,,,,,22354.5,,,,9.16,74.08,142.47,24.19,73.99,26.01,37.59
삼성공조(주),006660,2016/12,-8.36,  자동차 및 트레일러 제조업,1987/11/28,,402.98,389.22,35.71,60.06,27.17,4855.88,4.42,6.17,999999999,2.62,25.59,79.88,9.04,2.2,9.15,3.67,0.75,3.12,3.97,0.95,0.34,0.43,1.37,11.28,4.93,2.6,140.38,32.35,73.96,0,0.07,3.52,3.36,-10.67,961,-9.32,-30.47,18.05,-14.99,-40.29,10419.93,,229.25,78.63,0.36,2.92,0.45,0.47,,,,,,21980.24,,,,8.7,81.38,168.13,25.96,66.22,33.78,35.26
삼성공조(주),006660,2018/12,-11.88,  자동차 및 트레일러 제조업,1987/11/28,,353.92,325.07,34.19,40.11,21.64,5230.99,3.49,-4.27,999999999,2.86,53.63,55.91,9.17,-1.4,7.83,2.75,-0.43,2.42,2.99,-0.54,0.31,0.38,0.74,8.05,5.45,2.6,140.35,45.33,66.98,0,0.09,-1.11,2.71,-44.13,781,-3.56,11.12,-9.01,44.1,-126.49,9950.52,,-139.03,82.21,0.41,2.76,0.53,0.57,,,,,,16862.2,,,,6.48,73.21,163.56,20.85,80.03,19.97,37.55
삼성공조(주),006660,2019/12,-6.97,  자동차 및 트레일러 제조업,1987/11/28,,362.11,332.53,19.48,35.48,18.14,5342.38,2.93,-16.55,999999999,2.96,60.23,49.02,7.28,-5.42,6.7,1.97,-1.57,1.94,2.21,-1.89,0.29,0.35,0.61,6.78,6.3,3.01,121.09,53.87,57.96,0,0.1,-0.67,2.13,-24.06,593,3.17,14.85,-12.9,-12.71,0,9257.17,,-502.13,84.64,0.43,2.57,0.55,0.6,,,,,,15328.95,,,,5.93,61.26,154.42,20.38,91.57,8.43,32.87
삼성공조(주),006660,2020/12,-15.23,  자동차 및 트레일러 제조업,1987/11/28,,481.69,452.97,54.81,47.27,16,5440.22,2.91,-5.61,999999999,3.07,46.8,59.65,11.51,-2.04,8.45,2.83,-0.5,2.09,2.46,-0.59,0.25,0.29,0.54,6.53,6.34,2.9,125.82,55.9,57.59,0,0.1,-0.09,1.83,13.51,673,-6.93,-20.92,21.58,-11.26,0,7847.16,,-159.97,86.21,0.37,2.22,0.45,0.49,,,,,,13918.94,,,,5.39,55.89,157.25,21.83,89.24,10.76,38.71
삼성물산(주),000830,2010/12,-4.02,  도매 및 상품 중개업,1975/12/12,2015/09/15,110.88,101.03,14.01,3.81,104.01,1062.45,14.86,5.47,11.18,4.55,124.83,38.81,8.79,3.56,2.8,3.85,3.57,2.81,6.07,7.17,1,2.01,1.65,23.54,6.39,8.86,41.19,15.5,57.13,0.03,0.05,-2.11,14.63,57.81,3299,-64,-0.9,-3.96,-33.32,-20.37,110376.44,,3927.94,49.02,1.4,9.87,2.56,2.87,,,,,,1736617.24,,,,9.92,184.86,0,9.78,44.13,55.87,28.61
삼성물산(주),028260,2019/12,-1.27,  도매 및 상품 중개업,2014/12/18,,107.54,90.18,24.74,1.8,71.98,125948.42,8.63,6.42,999999999,3.19,127.95,25.6,12.36,2.82,3.41,3.43,1.96,2.37,4.77,3.52,0.7,1.25,0.98,17.11,7.27,18.97,19.24,21.34,50.2,0.02,0.18,8.25,20.8,-38.69,6366,-1.96,18.85,-14.03,11.66,-21.48,160787.72,,4530.53,58.15,1.25,6.18,2.42,2.82,,,,,,4400611.67,,,,9.59,90.31,0,14.31,54.34,45.66,23.81
