회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
동원시스템즈(주),014820,2012/12,-0.25,-0.48,-10.24,  고무 및 플라스틱제품 제조업,1994/03/29,,97.44,77.28,5.64,-1.54,368.15,138.17,42.61,1.09,1.25,7.42,195.09,58.33,12.39,3.89,-0.26,4.06,3.75,18.09,0.96,4.65,2.76,7.48,6.58,7.31,49.91,48.76,55.45,0.02,0.15,-7.33,-1.02,0,-3,4.22,35.06,-24.31,-17.79,-32.47,3392.68,,132.01,21.36,0.81,10.85,1.48,1.84,,,,,,56003.31,,,,13.4,147.38,352.98,13.39,58.35,41.65,-1.92
(주)대동,000490,2013/12,-0.17,-0.48,9.07,  기타 기계 및 장비 제조업,1975/06/27,,104.67,44.64,4.11,2.16,155.75,929.99,28.13,1.04,0.99,3.41,131.91,48.42,21.96,0.97,-0.16,1.17,1.05,2.6,1.09,2.69,2.04,3.74,7.56,7.93,46.03,97.57,48.29,0.01,0.3,4.22,-2.01,0,-52,-2.4,-2.27,12.15,-4.54,810.29,25900.27,,250.14,39.1,1.18,2.47,2.32,6.12,,,,,,95008.27,,,,16.44,38.85,175.94,15.46,70.91,29.09,-1.04
디엘(주),000210,2013/12,-0.09,-0.52,-3.96,  전문 서비스업,1975/02/02,,155.43,132.2,35.04,22.93,121.4,2157.46,17.1,0.53,0.23,4.5,79.05,64.3,5.17,0.4,-0.1,0.89,0.36,0.81,0.9,2.01,2.6,8.99,0,6.31,57.87,40.6,0,0,0.37,-2.03,-1.35,0,-648,-7.58,3.65,-4.92,-10.26,-91.84,255101.48,,1027.42,45.17,0.84,6.75,1.38,1.64,,,,,,857909.26,,,,7.96,63.35,396.35,8.71,85.07,14.93,-1.2
(주)디비아이엔씨,012030,2017/12,-0.38,-0.53,-2.58,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1993/01/06,,135.81,133.56,29.22,8.26,38.73,147.02,7.38,1.82,-5.57,11.67,95.26,31.33,12.39,2.05,-0.39,2.14,2,2.8,0.98,1.37,1.36,67.71,6.08,10.73,34.02,5.39,60,0.03,0.02,-9.99,-7.96,0,-4,34.75,-17.12,10.93,-79.45,-62.57,1095.56,,22.41,72.08,1.97,44.84,3.46,3.65,,,,,,28383.03,,,,14.67,555.63,0,14.22,105.19,-5.19,-2.73
(주)한진중공업홀딩스,003480,2012/12,-0.38,-0.55,7.89,"  전기, 가스, 증기 및 공기조절 공급업",1956/03/03,,108.68,108.23,28.68,1.73,80.11,715.33,19.9,-0.24,999999999,1.47,141.01,21.71,9.95,-0.09,-0.72,0.25,-0.05,-0.08,0.53,0.88,0.67,585.7,5.28,4.69,77.86,0.62,69.11,0,0,16.89,-4.21,0,-240,40.35,15.83,20.9,16.17,0,38587.14,,-34.27,55.52,1.26,1.25,2.48,2.49,,,,,,171365,,,,7.4,26.5,58.71,15.04,79.06,20.94,-4.77
한신공영(주),004960,2013/12,-0.22,-0.55,49.62,  종합 건설업,1976/07/07,,123.51,107.58,11.92,15.49,365.55,650,25.76,1.43,0.95,7.67,86.72,81.37,8.16,3.73,-0.24,4.73,3.41,15.64,0.91,4.2,4.65,8.17,0,3.21,113.82,44.68,0,0,0.2,1.73,-0.7,0,-188,43.95,-8.52,4.4,-10.23,45.58,139830.12,,5209.65,21.48,0.63,150.11,1.14,1.32,,,,,,80606.76,,,,5.27,1058.59,73278.87,5.82,78.83,21.17,-4.12
(주)한독,002390,2015/12,-0.34,-0.57,0,  의료용 물질 및 의약품 제조업,1976/06/30,,163.93,119.85,9.03,14.72,74.7,4739.97,17.62,2.27,0.65,2.93,108.77,37.74,33.54,1.74,-0.5,1.3,1.17,2.05,0.68,1.18,1.09,6.66,2.89,6.67,54.7,54.84,126.15,0.01,0.35,0,0,0,-136,0,0,0,0,0,28461.6,,493.98,57.24,1.11,2.59,1.79,2.45,,,,,,78696.61,,,,14.83,61.72,577.39,21.95,80.27,19.73,-2.29
삼환기업(주),000360,2010/12,-0.4,-0.58,-0.25,  종합 건설업,1973/09/03,2015/04/15,102.51,79.1,3.19,1.26,205.54,1008.12,38.8,0.83,0.86,7.89,147.58,51.7,10.82,4.27,-0.76,2.51,2.23,6.82,0.52,1.6,1.18,6.12,148.32,7.87,46.37,59.63,2.46,0.06,0.01,3.9,9.23,0,-343,-19.72,24.37,8.11,139.73,317.7,85675.15,,3658.91,32.73,0.57,2.57,1.03,1.24,,,,,,189791.85,,,,8.54,51.01,613.59,16.69,46.63,53.37,-4.58
세원이앤씨(주),091090,2010/12,-0.26,-0.59,0,  금속가공제품 제조업; 기계 및 가구 제외,2006/07/31,,118.7,108.38,3.4,8.04,126.03,760.71,32.67,0.76,0.66,5.87,110.74,51.01,12.73,1.92,-0.34,1.65,1.45,3.29,0.76,1.71,1.55,17.07,5.75,6.19,58.95,21.38,63.46,0.04,0.06,0,0,0,-22,0,0,0,0,0,6507.86,,125.01,44.24,0.81,1.66,1.48,1.63,,,,,,40330.34,,,,12.95,28.98,263.98,17.11,66.86,33.14,-2
(주)남성,004270,2015/12,-0.26,-0.6,9.85,  도매 및 상품 중개업,1989/11/14,,60.34,36.51,2.21,-20.52,184.16,395.5,48.32,0.65,0.92,4.61,195.44,31.22,25.4,3.67,-0.69,1.69,1.4,3.88,0.38,1.06,0.56,3.24,9.15,7.36,49.61,112.57,39.88,0.01,0.2,3.18,-2.06,0,-21,-2.74,3.2,3.15,13.48,76.04,20950.08,,769.44,35.19,0.45,9.67,1.22,1.96,,,,,,12441.33,,,,6.17,160.86,282436.51,16.4,59.19,40.81,-4.19
(주)사조대림,003960,2013/12,-0.12,-0.61,11.88,  식료품 제조업,1976/09/01,,81.04,60.61,3.27,-9.6,151.03,466.83,35.11,2.52,1.94,4.75,148.05,41.02,19.84,2.92,-0.08,4.62,4.14,10.43,1.42,3.58,2.35,13.39,11.37,13.32,27.41,27.25,32.11,0.03,0.09,-2.38,-1.93,0,-144,0.75,-6.62,4.44,-6.98,74.34,85192.09,,2483.79,39.84,1.57,4.41,3.58,4.88,,,,,,69375.26,,,,19.62,60.1,304.21,13.65,78.46,21.54,-0.6
(주)대동,000490,2012/12,-0.24,-0.64,-8.99,  기타 기계 및 장비 제조업,1975/06/27,,100.15,32.67,1.96,0.07,140.64,949.04,31.26,0.1,0.99,3.98,132.36,45,21.91,0.12,-0.24,0.24,0.12,0.28,1,2.42,1.86,3.46,7.03,7.36,49.58,105.44,51.9,0.01,0.32,-2.44,-1.98,0,-71,-0.32,1.88,-7.26,6.76,-95.54,23746.42,,27.48,41.56,1.12,2.23,2.17,5.84,,,,,,95027.23,,,,17.14,38.01,161.68,16.86,70.01,29.99,-1.44
(주)엔케이,085310,2011/12,-0.25,-0.64,4.57,  금속가공제품 제조업; 기계 및 가구 제외,2008/01/24,,98.7,57.99,11.74,-0.68,175.06,946.46,54.09,1,1.02,7.4,134.01,51.28,17.36,6.68,-0.4,4.19,4.13,11.83,0.62,1.77,1.26,2.83,3.66,13.41,27.22,128.84,99.8,0,0,5.58,10.54,0,-29,1.62,3.86,7.26,-0.94,65.1,8247.78,,550.78,36.36,0.61,1.52,1.22,2.13,,,,,,40399.42,,,,9.18,24.05,56.29,15.25,25.91,74.09,-2.61
(주)비비안,002070,2012/12,-0.59,-0.64,1.38,"  의복, 의복 액세서리 및 모피제품 제조업",1976/07/13,,190.51,101.36,9.94,27.58,50.62,2151.87,19.45,-0.74,1.03,5.45,63.2,58.04,54.46,-0.59,-0.54,-0.51,-0.64,-0.93,1.09,1.57,2.87,3.98,6.39,20.06,18.2,91.69,57.13,0.01,0,5.29,-3.26,0,-147,31.24,30.47,-7.6,3.54,0,34722.02,,-204.73,66.39,1.22,4,1.76,3.15,,,,,,41240.46,,,,18.38,61.68,880.19,17.29,90.04,9.96,-3.1
(주)코아스,071950,2018/12,-0.16,-0.65,-4.8,  가구 제조업,2005/08/04,,74.35,38.84,4.56,-16.88,234.95,150.2,25.35,0.81,0.97,7.61,171.01,48.95,26.71,1.13,-0.11,1.61,1.56,5.23,1.38,4.61,2.66,5.64,7.72,5.21,70.04,64.75,47.3,0.02,0.12,-0.68,-1.15,0,-5,-3.16,-3.34,2.26,-8.98,86.89,3513.49,,39.86,29.85,1.23,3.19,2.86,5.79,,,,,,15311.46,,,,19.5,46.14,212.21,14.1,72.09,27.91,-0.81
일진전기(주),103590,2017/12,-0.28,-0.65,12.37,  전기장비 제조업,2008/08/01,,95.12,67.46,5.78,-1.89,138,857.51,31.28,1.08,0.63,2.39,150.36,36.83,9.79,0.78,-0.27,0.89,0.8,1.87,1.03,2.39,1.6,9.72,6.27,11.39,32.03,37.54,58.21,0.02,0.22,3.84,-0.61,-247.11,-56,1.25,0.62,9.88,7.01,33.63,20549.53,,160.89,42.02,1.31,2.04,2.86,4.06,,,,,,72237.53,,,,9.55,19.63,140.99,9.48,75.79,24.21,-2.89
(주)우신시스템,017370,2017/12,-0.29,-0.66,-7.69,  기타 기계 및 장비 제조업,2002/05/28,,105.77,98.32,16.67,2.68,144.44,1278.24,33.17,2.06,0.93,4.33,124.63,49.01,11.31,2.75,-0.32,2.77,2.47,5.59,0.9,2.03,1.84,26.59,3.42,6.56,55.64,13.73,106.68,0.02,0.04,14.68,-2.59,-108.37,-47,23.62,25.21,5.45,19.9,-41.91,13321.6,,366.21,40.91,0.95,2,1.76,1.89,,,,,,40773.41,,,,14.08,30.75,135.87,16.71,74.42,25.58,-1.93
에이치에스디엔진(주),082740,2013/12,-0.3,-0.68,-46.05,  기타 기계 및 장비 제조업,2011/01/04,,90.9,57.81,7.73,-2.94,110.45,1136.74,18.73,0.05,0.28,4.54,148.53,29.42,7.08,0.1,-0.7,0.44,0.04,0.09,0.43,0.97,0.64,3.88,14.56,0,0,94,25.08,0.01,0.05,-6.92,5.65,0,-75,5.82,2.47,-23.7,-13.17,-98.97,10703.29,,10.38,47.52,0.62,1.22,1.32,1.99,,,,,,120719.65,,,,7.26,19.34,102.33,16.23,76.33,23.67,-4.34
유니온스틸(주),003640,2011/12,-0.28,-0.68,-1.38,  1차 금속 제조업,1973/06/30,2015/01/16,100.2,64.78,6.48,0.08,238.9,1383.42,54.8,0.97,0.99,4.58,196.95,41.88,5.63,2.08,-0.25,2.69,2.33,7.8,1.12,3.75,1.94,7.25,6.43,9.97,36.6,50.36,56.8,0.01,0.27,0.6,-2.92,0,-476,5.38,1.49,-0.61,-7.5,-30.06,265032.92,,5522.77,29.51,1.28,2.31,2.66,4.2,,,,,,197138.02,,,,8.1,17.72,33.09,7.25,46.98,53.02,-3.48
에스케이하이닉스(주),000660,2011/12,-0.32,-0.72,-14.13,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1996/12/26,,102.48,77.91,25.82,0.69,118.89,264.42,39.31,1.05,1.18,4.84,156.2,28.64,16.11,3.13,-0.54,2.2,1.88,4.12,0.6,1.32,0.86,8.43,6.61,13.38,27.27,43.28,55.23,0.01,0.6,-1,-0.38,0,-96,2.92,2.54,-8.85,-7.64,-89.06,17555.4,,549.63,45.69,1.01,0.97,2.01,2.64,,,,,,5066238,,,,29.39,48.46,60.13,48.73,24.65,75.35,-1.1
퍼스텍(주),010820,2016/12,-0.18,-0.74,9.05,  금속가공제품 제조업; 기계 및 가구 제외,1989/05/10,,101.48,58.86,5.29,0.72,170.91,293.18,24.33,0.32,0.44,3.05,137.45,49.26,6.7,0.31,-0.24,0.24,0.23,0.62,0.75,2.05,1.5,3.59,4.11,8.76,41.69,101.55,88.76,0.01,0,-0.63,2.01,-120.47,-11,0.88,3.79,-4.8,-1.1,-75.26,3235.75,,9.87,36.91,0.74,2.95,1.48,2.52,,,,,,42923.34,,,,21.21,83.4,942.63,28.37,83.63,16.37,-0.86
한솔홀딩스(주),004150,2011/12,-0.35,-0.75,-0.81,  전문 서비스업,1972/05/17,,82.67,55.48,3.06,-4.92,235.02,346.47,35.4,1.41,1.03,9.16,256.39,23.47,17.19,6.42,-0.51,4.43,4.35,14.18,0.68,2.21,0.88,9.38,5.26,9.53,38.29,38.91,69.36,0.01,0.2,-0.39,-5.27,0,0,1.4,-1.91,4.91,13.91,-4.83,40479.61,,2597.94,29.85,1.33,1,2.97,4.34,,,,,,250940.71,,,,9.66,14.78,50.19,14.21,38.66,61.34,-3.58
지에스건설(주),006360,2016/12,-0.15,-0.79,4.38,  종합 건설업,1981/08/03,,134.76,123.34,32.61,18.78,298.92,923.6,25.67,1.13,1.28,3.67,108.56,72.79,4.42,1.3,-0.19,1.46,1.08,4.27,0.84,3.29,3.11,13.62,1106.27,5.37,67.97,26.8,0.33,0,0,2.85,-0.17,-198.92,-394,-26.93,5.33,1.96,3.74,17.13,155430.94,,2013.77,25.07,0.66,9.53,1.14,1.25,,,,,,1702482.09,,,,12.73,180.75,1937.59,15.43,69.52,30.48,-1.2
깨끗한나라(주),004540,2015/12,-0.28,-0.79,3.38,"  펄프, 종이 및 종이제품 제조업",1974/06/19,,55.5,34.71,1.42,-21.53,154.34,106.94,35.11,0.99,0.31,2.34,186.04,26.85,16.92,0.58,-0.21,0.81,0.8,2.06,1.37,3.53,1.88,13.5,9.15,9.16,39.85,27.03,39.88,0.04,0.07,10.5,11.35,0,-60,10.34,10.77,9.77,8.19,-43.61,18050.62,,105.23,39.32,1.87,1.97,5.09,8.18,,,,,,74341.33,,,,14.32,20.98,42.71,10.95,56.43,43.57,-1.9
엘지디스플레이(주),034220,2020/12,-0.2,-0.79,3.21,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2004/07/23,,100.84,81.12,38.32,0.26,175.35,637.26,40.35,-0.08,-0.98,2.67,188.21,31.65,10.91,-0.12,-0.29,0.11,-0.08,-0.23,0.69,1.92,0.98,11.48,7.26,7.57,48.19,31.8,50.25,0.03,0.09,-1.41,0.53,0,-250,-8.79,-5.35,8.31,5.83,0,67716.77,,-81.37,36.32,1.12,1.15,2.27,2.83,,,,,,6927890,,,,19.75,49.13,74.7,28.59,41.37,58.63,-1.02
(주)사조대림,003960,2012/12,-0.29,-0.8,8.47,  식료품 제조업,1976/09/01,,75.68,54.26,1.26,-12.33,153.03,476,33.88,1.23,0.98,5.79,156,38.35,18.7,1.87,-0.23,2.9,2.36,5.79,1.26,3.09,2.02,12.27,11.08,11.1,32.89,29.75,32.95,0.03,0.08,1.07,-4.46,0,-208,-1.41,-0.94,4.46,13.17,-37.02,76148.63,,1424.71,39.52,1.43,3.93,3.34,4.59,,,,,,53772.76,,,,14.84,47.04,246.31,11.84,78.21,21.79,-1.94
유니온스틸(주),003640,2013/12,-0.29,-0.8,-10.12,  1차 금속 제조업,1973/06/30,2015/01/16,83.38,57.74,13.67,-8.48,207.09,1277.68,48.66,0.79,1.24,3.92,176.48,42.53,6.12,1.52,-0.29,1.78,1.54,5.03,1.01,3.31,1.78,7.33,5.69,7.61,47.94,49.81,64.16,0.02,0.19,-11.67,-2.02,0,-517,-11.32,-9.58,-14.34,-20.12,400.36,218698.74,,3329.01,32.56,1.13,1.94,2.34,3.44,,,,,,179530.79,,,,8.63,16.56,31,8,40.24,59.76,-3.57
(주)남성,004270,2010/12,-0.34,-0.8,-21.04,  도매 및 상품 중개업,1989/11/14,,67.55,30.66,2.8,-15.49,142.78,511.53,43.58,0.34,0.65,5.1,164.52,32.23,21.58,2.43,-1.05,1.07,0.79,2.07,0.32,0.85,0.5,1.89,5.19,10.96,33.3,193.41,70.39,0,0,-11.92,4.84,0,-343,-92.9,-3.76,-25.25,-6.99,0,21312.29,,518.58,41.19,0.39,1.16,0.91,1.78,,,,,,12661.79,,,,5.65,143.31,18061.17,16.41,56.96,43.04,-6.38
현대엘리베이터(주),017800,2015/12,-0.35,-0.8,10.96,  기타 기계 및 장비 제조업,1996/07/03,,156.67,151.51,66.31,20.71,176.2,520.87,20.17,10.5,4.78,4.58,118.08,57.25,21.44,10.8,-0.35,11.42,11,30.89,1.02,2.86,2.27,45.79,6.31,10.09,36.18,7.97,57.84,0.03,0.02,65.22,73.09,0,-185,263.39,45.62,83.69,12.26,17.01,66295.36,,7162.46,36.21,1.04,5.17,1.85,1.93,,,,,,219945.46,,,,12.41,50.29,1842.08,15.18,76.24,23.76,-2.29
한솔홀딩스(주),004150,2016/12,-0.39,-0.81,-13.68,  전문 서비스업,1972/05/17,,70.68,68.59,5.24,-14.91,223.08,226.06,10.88,1.09,1.27,16.35,206.94,35.95,17.38,7.85,-0.97,3.2,3.13,10.48,0.4,1.34,0.56,18.03,4.23,5.98,61.09,20.24,86.33,0.02,0.06,1.65,10.29,0,0,-23.74,-16.13,63.35,-68.01,4.72,17631.44,,1383.33,30.95,0.51,0.75,1.37,1.48,,,,,,197777,,,,9.86,22.48,453.81,24.89,50.52,49.48,-3.91
금호석유화학(주),011780,2013/12,-0.99,-0.82,-12.77,  화학물질 및 화학제품 제조업; 의약품 제외,1988/01/22,,89.64,51.29,5.93,-3.46,170.02,880.62,48.32,1.93,-0.2,3.37,189.3,29.89,6.13,2.62,-0.83,3.36,3.11,8.34,1.19,3.19,1.75,9.28,9.13,17.9,20.39,39.33,40,0.02,1.98,-4.51,-4.72,0,-684,4.32,1.1,-15.51,-5.06,-40.02,153238.34,,4007.89,37.03,1.84,2.36,3.73,6.25,,,,,,305084.69,,,,7.24,16,32.12,5.94,46.71,53.29,-14
(주)남성,004270,2013/12,-0.35,-0.83,7.43,  도매 및 상품 중개업,1989/11/14,,61.65,44.52,2.03,-19.48,155.9,434.34,38.1,0.39,0.93,5.94,175.77,31.32,24.15,2.8,-1,1.33,0.97,2.59,0.35,0.92,0.5,3.82,4.44,5.32,68.67,95.63,82.24,0.01,0.34,-9.64,-2.1,0,-316,-3.48,-10.46,-7.78,-16.63,0,20178.86,,565.16,39.08,0.41,9.03,1.12,1.58,,,,,,12703.54,,,,6.35,159.75,66465.45,17.38,52.91,47.09,-5.77
(주)엘지생명과학,068870,2014/12,-0.32,-0.84,1.98,  의료용 물질 및 의약품 제조업,2002/08/16,2017/01/17,268.62,163.04,51.64,25.16,161.82,296.33,47.16,1.61,1.23,3.62,156.87,40.09,47.13,3.81,-0.47,2.69,2.56,6.44,0.67,1.69,1.1,4.2,4.12,12.95,28.18,86.94,88.52,0.01,0,6.72,-1.71,0,-125,0.18,3.21,12.44,3.07,12.51,25313.32,,963.27,38.19,1.12,1.4,1.72,2.92,,,,,,154169.81,,,,23.6,73.21,203.29,36.22,72.93,27.07,-1.29
(주)현대미포조선,010620,2020/12,-0.35,-0.84,-6.75,  기타 운송장비 제조업,1983/12/20,,157.79,145.31,44.73,19.12,52.02,1164.96,6.54,5.19,-12.87,3.04,72.64,52.22,4.71,1.31,-0.44,1.21,1.05,1.55,0.8,1.18,1.66,17.73,29.01,13.86,26.33,20.58,12.58,0.15,0.03,6.46,0.39,0,-489,5.57,5.13,7.7,-10.67,-60.39,69901.37,,918.58,65.78,0.96,1.78,1.54,1.69,,,,,,348690.34,,,,9.69,21.61,258.88,12.49,89.27,10.73,-3.52
(주)위스컴,024070,2020/12,-0.76,-0.85,-11.26,  고무 및 플라스틱제품 제조업,1996/11/22,,608.05,562.33,50.92,44.68,11.94,1523.23,0,-32.11,999999999,9.49,52.09,53.47,4.69,-1.68,-0.98,-0.9,-1.3,-1.47,0.77,0.87,1.74,16.67,3.98,19.54,18.68,21.9,91.64,0.01,0.9,-2.63,-1.06,-193.04,-65,5.71,6.47,-9.37,-25.41,-308.01,6684.59,,-112.29,89.33,1.19,1.93,1.39,1.52,,,,,,20563.83,,,,15.74,37.89,94.28,20.07,89.33,10.67,-4.87
(주)성안,011300,2016/12,-1.37,-0.85,-0.6,  섬유제품 제조업; 의복제외,1995/11/10,,104.82,60.56,14.32,2.41,192.88,241.92,43.94,-1.72,0.37,3.53,139.27,52.45,5.3,-3.43,-1.81,-2.44,-2.6,-7.25,0.76,2.11,1.56,3.5,5.28,8.02,45.53,104.29,69.08,0.01,1.31,-1.26,-8.96,0,-11,-4.45,-5.11,2.52,3.33,0,3442.27,,-117.97,34.14,0.74,1.89,1.47,2.54,,,,,,44551.87,,,,17.36,44.01,123.25,22.76,62.33,37.67,-7.95
(주)선앤엘,002820,2014/12,-0.33,-0.85,19.06,  목재 및 나무제품 제조업; 가구 제외,1976/05/22,,139.68,102.42,23.15,13.69,95.3,2192.2,28.84,0.64,0.61,2.5,101.21,48.18,8.9,0.52,-0.36,0.6,0.47,0.93,0.92,1.8,1.73,8.08,4.82,7.61,47.97,45.18,75.8,0.01,0.19,0.91,1.24,0,-204,-2.86,-4.15,6.99,30.47,-44.8,39217.05,,202.18,51.2,1.13,2.09,1.97,2.6,,,,,,63135.57,,,,12.05,27.94,84.77,13.14,74.16,25.84,-2.75
유니온머티리얼(주),047400,2017/12,-0.59,-0.86,2.47,  비금속 광물제품 제조업,2009/09/29,,162.59,112.31,0.68,15.48,54.15,432.43,14.96,3.45,-0.38,2.84,92.17,40.2,14.95,1.55,-0.77,1.2,1.2,1.79,0.77,1.15,1.3,6.08,2.93,11.51,31.72,60.07,124.74,0.01,0,-2.96,-8.19,-112.15,-20,-1.97,-0.82,-5.97,-6.62,-78.74,2616.63,,40.62,64.87,1.25,1.35,1.89,2.73,,,,,,36533.47,,,,26,46.09,215.83,33.24,81.95,18.05,-2.31
(주)MH에탄올,023150,2019/12,-1.69,-0.88,11.1,  음료 제조업,1996/12/24,,11.62,8.73,3.21,-55.27,468.69,1249.58,53.23,0.73,0.47,4.68,527.35,7.27,32.96,9.68,-9.34,1.85,1.76,9.16,0.18,0.95,0.2,11,8.08,139.98,2.61,33.2,45.19,0.01,0,2.57,-7.78,0,-79,3.08,1.96,10.95,25.01,537.44,10961.45,,1061.07,17.58,0.33,0.2,2.59,3.39,,,,,,22570.7,,,,5,5.62,1121.61,27.91,44.05,55.95,-33.46
삼성SDI(주),006400,2014/12,-0.61,-0.88,9.13,  전기장비 제조업,1979/02/27,,156.84,122.75,27.84,8.02,35.02,3248.12,11.13,1.74,45.33,2.76,105.12,22.14,16.97,1.29,-1.47,0.81,0.53,0.73,0.41,0.57,0.52,8.46,7.57,16.06,22.73,43.15,48.2,0.01,0,51.28,57.04,0,-1517,85.96,46.4,71.36,46.18,0,94512.35,,1222.66,74.06,1.17,2.14,1.96,2.54,,,,,,1536903.61,,,,9.62,49.28,150.25,28.08,54.62,45.38,-5.23
(주)서원,021050,2011/12,-1.32,-0.88,15.31,  1차 금속 제조업,1996/01/30,,111.08,58.34,5.83,5.77,174.98,798.16,53.69,0.95,0.66,5.08,115.97,57.82,3.38,1.23,-0.67,2.48,2.44,6.25,1.98,5.07,4.86,7.42,7.22,47.22,7.73,49.22,50.55,0.01,0,18.98,-2.09,0,0,55.97,28.54,12.85,26.45,-60.5,25335.83,,312.23,36.37,1.79,8.02,3.34,6.09,,,,,,15786.82,,,,4.06,22.63,158.53,2.23,48.26,51.74,-30
(주)한진중공업홀딩스,003480,2011/12,-0.5,-0.9,0.1,"  전기, 가스, 증기 및 공기조절 공급업",1956/03/03,,96.16,95.75,25.03,-0.84,52.21,746.77,6.02,11.47,999999999,4.2,120.26,20.99,10.6,3.3,-0.91,2.17,1.83,2.76,0.56,0.84,0.71,674.41,5.49,4.93,74.05,0.54,66.46,0,0,9.12,-2.39,0,-404,31.04,11.45,1.18,35.14,-21.71,35764.84,,1179.15,65.7,1.25,1.58,2.55,2.56,,,,,,160017,,,,8.08,27.84,29146.99,15.15,81.89,18.11,-5.98
(주)엘엑스인터내셔널,001120,2014/12,-0.28,-0.91,-5.8,  도매 및 상품 중개업,1976/03/10,,120.32,75.8,20.4,9.76,212.85,736.18,31.8,3.81,2.12,2.74,132.03,57.8,4.39,1.51,-0.12,4.21,3.52,10.82,2.33,7.16,5.49,13.1,10.18,8.38,43.56,27.87,35.85,0.05,0.07,0.41,-3.33,0,-341,8.39,-0.55,1.11,51.92,74.97,293400.23,,4436.9,31.96,2.22,122.84,4.04,5.84,,,,,,155870.94,,,,3.18,197.2,1209.71,1.37,42.53,57.47,-8.84
티와이엠(주),002900,2012/12,-0.39,-0.91,8.9,  기타 기계 및 장비 제조업,1973/06/26,,154.89,90.68,18.34,21.52,137.28,436.87,32.51,1.36,0.58,5.89,93.19,60.72,19.99,2.44,-0.35,3.04,2.69,6.25,1.1,2.57,2.74,4.25,4.66,9.09,40.15,85.91,78.37,0.01,0,3.76,-0.09,0,-198,-0.05,-1.25,7.27,-2.28,86.08,56082.56,,1366.88,42.14,1.1,3.4,1.84,3.26,,,,,,59018.91,,,,17.41,54.79,441.71,16.09,77.2,22.8,-2.19
동아에스티(주),170900,2017/12,-0.55,-0.92,-0.98,  의료용 물질 및 의약품 제조업,2013/04/08,,188.02,143.13,87.08,21.48,54.81,1376.6,20.04,2.79,-0.31,3.62,83.78,45.88,50.44,4.3,-0.97,2.65,2.43,4.08,0.56,0.95,1.12,5.43,4.99,19.01,19.2,67.22,73.21,0.01,0,-15.65,-1.36,-150.77,-639,-8.31,-3.6,-26.48,-6.92,60.81,65731.34,,2826.71,64.6,0.7,1.58,1.14,1.44,,,,,,128138.49,,,,14.24,39.19,481.38,23.09,84.6,15.4,-4.21
(주)MH에탄올,023150,2018/12,-2.56,-0.93,40.05,  음료 제조업,1996/12/24,,20.96,16.33,4.89,-25.33,380.62,1355.05,49.8,0.1,0.09,5.43,448.33,6.72,26.47,1.69,-16.53,0.67,0.26,1.24,0.15,0.73,0.18,11.99,6.8,134.23,2.72,30.45,53.69,0.01,0,-12,-5.46,-108.83,-87,0.34,-1.16,-65.11,16.57,-84.87,9865.91,,166.46,20.81,0.33,0.19,1.27,1.42,,,,,,16853.56,,,,3.83,4.32,814.98,23.15,54.67,45.33,-71.4
